date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EAI,0.0,6.05,None,524486000,None,3886000,3886000,72517000,-530712999,None,None,-17650000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,24077000,0.059,60446000,60446000,None,0.0,0.0,1576142000,2463934000,0.0,2024-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,77363000,None,None,None,0.0,62470000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,229449000,None,3886000,3886000,853448000,-350140000,None,None,11179000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,120423000,0.059,None,None,None,0.0,0.0,1576142000,2463934000,0.0,2024-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,96184000,None,None,None,0.0,237457000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,None,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,355621000,None,3886000,3886000,126073000,-371389000,None,None,-289000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,121662000,0.059,245539000,245539000,None,0.0,0.0,1576142000,2463934000,0.0,2024-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,-30462000,None,None,None,0.0,287251000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11000000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,217020000,None,3886000,3886000,-78301000,-210101000,None,None,-14352000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,121447000,0.059,275000000,275000000,None,0.0,0.0,1576142000,2463934000,0.0,2023-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,173142000,None,None,None,0.0,178635000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-2476204000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9900000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1128667000,None,3886000,3886000,54042000,-258997000,None,None,8892000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,551697000,0.059,230837000,230837000,None,0.0,0.0,1576142000,2463934000,0.0,2023-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,669714000,None,None,None,0.0,1405021000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,1358070000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1179697000,None,3886000,3886000,-480759000,-257822000,None,None,-14009000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,563619000,0.059,230827000,230827000,None,0.0,0.0,1576142000,2463934000,0.0,2023-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,392014000,None,None,None,0.0,866429000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,1118134000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,-80880000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1266466000,None,3886000,3886000,2070396000,-306032000,None,None,-29484000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,553224000,0.059,230774000,230774000,None,0.0,0.0,1576142000,2463934000,0.0,2023-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,312299000,None,None,None,0.0,959543000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,8800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,1309999000,None,3886000,3886000,-214446000,-273672000,None,None,-12490000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,522615000,0.059,230320000,230320000,None,0.0,0.0,1576142000,2463934000,0.0,2022-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,97652000,None,None,None,0.0,776049000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11100000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,200973000,None,3886000,3886000,-65661000,-202312000,None,None,114000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,114499000,0.059,50000000,50000000,None,0.0,0.0,1576142000,2463934000,0.0,2022-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,150071000,None,None,None,0.0,288835000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10000000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,211836000,None,3886000,3886000,-28525000,-162333000,None,None,117000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,114637000,0.059,36000000,36000000,None,0.0,0.0,1576142000,2463934000,0.0,2022-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,63639000,None,None,None,0.0,139096000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,149154000,None,3886000,3886000,64167000,-214477000,None,None,7199000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,113505000,0.059,505000,505000,None,0.0,0.0,1576142000,2463934000,0.0,2022-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,66954000,None,None,None,0.0,247426000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,12500000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,366370000,None,3886000,3886000,170679000,-351240000,None,None,-33602000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,103209000,0.059,25000000,25000000,None,0.0,0.0,1576142000,2463934000,0.0,2021-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,12055000,None,None,None,0.0,96139000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,2234131000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11000000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,216108000,None,3886000,3886000,-95986000,-220247000,None,None,13525000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,108377000,0.059,25000000,25000000,None,0.0,0.0,1576142000,2463934000,0.0,2021-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,154891000,None,None,None,0.0,288444000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,1400898000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,179767000,None,3886000,3886000,92381000,-164095000,None,None,-4934000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,106627000,0.059,190629000,190629000,None,0.0,0.0,1576142000,2463934000,0.0,2021-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,56593000,None,None,None,0.0,73060000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,1170704000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10700000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,144903000,None,3886000,3886000,2690000,-162611000,None,None,17930000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,107630000,0.059,190595000,190595000,None,0.0,0.0,1576142000,2463934000,0.0,2021-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,93037000,None,None,None,0.0,91573000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,3076382000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,11800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,206075000,None,3886000,3886000,-392672000,-160970000,None,None,-14827000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,105185000,0.059,70000000,70000000,None,0.0,0.0,1576142000,2463934000,0.0,2020-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,4624000,None,None,None,0.0,147866000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,4677878000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10700000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,184722000,None,3886000,3886000,604285000,-233875000,None,None,17465000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,104974000,0.059,25000000,25000000,None,0.0,0.0,1576142000,2463934000,0.0,2020-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,135843000,None,None,None,0.0,224921000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,2421583000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9900000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,234606000,None,3886000,3886000,-1963000,-210313000,None,None,-3285000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,101760000,0.059,186151000,186151000,None,0.0,0.0,1576142000,2463934000,0.0,2020-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,60170000,None,None,None,0.0,77357000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,2010068000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10600000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,211201000,None,3886000,3886000,114850000,-190551000,None,None,-9419000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,105219000,0.059,185763000,185763000,None,0.0,0.0,1576142000,2463934000,0.0,2020-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,44595000,None,None,None,0.0,209674000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,3190434000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,10400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,176412000,None,3886000,3886000,-5087000,-169617000,None,None,-5247000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,96230000,0.059,185165000,185165000,None,0.0,0.0,1576142000,2463934000,0.0,2019-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,23828000,None,None,None,0.0,101154000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-298000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,8800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,194780000,None,3886000,3886000,7714000,-185646000,None,None,-643000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,102000000,0.059,180956000,180956000,None,0.0,0.0,1576142000,2463934000,0.0,2019-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,149716000,None,None,None,0.0,223058000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-180956000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9300000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,165501000,None,3886000,3886000,-145316000,-160069000,None,None,-4967000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,97545000,0.059,115000000,115000000,None,0.0,0.0,1576142000,2463934000,0.0,2019-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,50299000,None,None,None,0.0,147087000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,1640457000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9400000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,121088000,None,3886000,3886000,144616000,-160961000,None,None,260000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,101494000,0.059,172591000,172591000,None,0.0,0.0,1576142000,2463934000,0.0,2019-03-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,39121000,None,None,None,0.0,206467000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-50000000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,135083000,None,3886000,3886000,43487000,-114390000,None,None,-1313000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,92310000,0.059,92286000,92286000,None,0.0,0.0,1576142000,2463934000,0.0,2018-12-31,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,5006000,None,None,None,0.0,-150760000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,-53868000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9200000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,218423000,None,3886000,3886000,34827000,-182103000,None,None,-4766000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,98778000,0.059,357000,357000,None,0.0,0.0,1576142000,2463934000,0.0,2018-09-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,128890000,None,None,None,0.0,135990000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,2207513000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9600000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,182306000,None,3886000,3886000,416330000,-230890000,None,None,26157000,None,None,None,2482000,52863113,None,4643168000,4643168000,1122596000,None,None,98419000,None,None,887792000,90974000,0.059,357000,357000,None,0.0,0.0,1576142000,2463934000,0.0,2018-06-30,None,0.0,6288990000,1576142000,443540000,None,None,None,None,None,5041000,None,None,None,None,None,82556000,None,None,None,0.0,46705000,4483630000,1805360000,383593000,252619000,None,None,None,None,None,None,None,0.0,None,None,None,None,None,2032439000,None,0.0,None,None,2025-10-31,quarterly,0.0,USD,pre-market,None,83950000,0.0,0.0,0.0,0.0,145884000,229875000,359861000,None,20.83,20.81,9800000,,1668534000,107346000,267427000,747383000,4031000,479956000,10932158000,921151000,6.05,None,21.59,19.15
