date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,intangibleassets,intangibleassetsexcludinggoodwill,inventory,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,operating_margin_ttm,operatingcashflow,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,174000000,None,4018000000,4018000000,-2168000000,-1618000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,128000000,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2009-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-548000000,0.0701,-985000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,None,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,642000000,None,4018000000,4018000000,-3020000000,3586000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,623000000,623000000,None,-0.326,0.09,2.28,2008-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,983000000,0.0701,3813000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-11905000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,316000000,None,4018000000,4018000000,1713000000,3266000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2008-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,630000000,0.0701,1584000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,None,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,345000000,None,4018000000,4018000000,2841000000,-1785000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2008-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,946000000,0.0701,1885000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,17000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,4654000000,-7738000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,221000000,2.225,0.0275,33000000,33000000,None,-0.326,0.09,2.28,2008-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,660000000,0.0701,3543000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1250000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-13254000000,16530000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,102000000,102000000,None,-0.326,0.09,2.28,2007-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1149000000,0.0701,-5735000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-730000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,418000000,-1076000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,34000000,34000000,None,-0.326,0.09,2.28,2007-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1056000000,0.0701,2781000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-200000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,396000000,None,4018000000,4018000000,5954000000,-7926000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,34000000,34000000,None,-0.326,0.09,2.28,2007-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1085000000,0.0701,1931000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-17000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,396000000,None,4018000000,4018000000,4014000000,-6786000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,34000000,34000000,None,-0.326,0.09,2.28,2007-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1027000000,0.0701,2210000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-758000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-1628000000,2087000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,484000000,484000000,None,-0.326,0.09,2.28,2006-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3863000000,0.0701,724000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-655000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,1722000000,-1772000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,34000000,34000000,None,-0.326,0.09,2.28,2006-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,951000000,0.0701,1848000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-484000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,1392000000,-4117000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,33000000,33000000,None,-0.326,0.09,2.28,2006-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,584000000,0.0701,1707000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1762000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,13876000000,-15056000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,33000000,33000000,None,-0.326,0.09,2.28,2006-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,747000000,0.0701,2306000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,46000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-5643000000,-472000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,426000000,426000000,None,-0.326,0.09,2.28,2005-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2167000000,0.0701,3183000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-9599000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,7150000000,-15026000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,None,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2005-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,773000000,0.0701,1217000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,None,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-3131000000,-11493000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,714000000,2.225,0.0275,1727000000,1727000000,None,-0.326,0.09,2.28,2024-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,4426000000,0.0701,15116000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3207000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1170000000,None,4018000000,4018000000,-2940000000,-10246000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,718000000,2.225,0.0275,1764000000,1764000000,None,-0.326,0.09,2.28,2023-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1578000000,0.0701,14260000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3103000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,-10108000000,-2620000000,476000000,None,None,None,None,-101000000,8000000,755032468,917000000,None,None,12186000000,None,673000000,2.225,0.0275,1783000000,1783000000,None,-0.326,0.09,2.28,2022-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2558000000,0.0701,13204000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3326000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,4360000000,None,4018000000,4018000000,-1375000000,-11187000000,34000000,None,None,None,None,378000000,8000000,755032468,917000000,None,None,12186000000,None,694000000,2.225,0.0275,1842000000,1842000000,None,-0.326,0.09,2.28,2021-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,6575000000,0.0701,12596000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-4803000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,4269000000,None,4018000000,4018000000,10729000000,-18569000000,3799000000,None,None,None,None,946000000,8000000,755032468,917000000,None,None,12186000000,None,619000000,2.225,0.0275,1859000000,1859000000,None,-0.326,0.09,2.28,2020-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,5418000000,0.0701,11639000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-2154000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,5653000000,None,4018000000,4018000000,4568000000,-17586000000,768000000,None,None,None,None,-506000000,8000000,755032468,917000000,None,None,12186000000,None,630000000,2.225,0.0275,1821000000,1821000000,None,-0.326,0.09,2.28,2019-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,5909000000,0.0701,13786000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-2285000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,7069000000,None,4018000000,4018000000,-2801000000,-5634000000,3120000000,-183000000,None,None,None,-1930000000,8000000,755032468,917000000,None,None,12186000000,None,628000000,2.225,0.0275,1819000000,1819000000,None,-0.326,0.09,2.28,2018-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,5123000000,0.0701,9526000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3992000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,4562000000,None,4018000000,4018000000,-906000000,-16876000000,-5176000000,323000000,0,None,None,-1271000000,8000000,755032468,917000000,None,None,12186000000,None,795000000,2.225,0.0275,1820000000,1820000000,None,-0.326,0.09,2.28,2017-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,4996000000,0.0701,12719000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-2927000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,8534000000,None,4018000000,4018000000,-3497000000,-5850000000,5125000000,-302000000,0,None,None,-2156000000,8000000,755032468,917000000,None,None,12186000000,None,652000000,2.225,0.0275,1839000000,1839000000,None,-0.326,0.09,2.28,2016-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3584000000,0.0701,14663000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-372000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,5557000000,None,4018000000,4018000000,-1295000000,-10398000000,1944000000,-492000000,0,None,None,-699000000,8000000,755032468,917000000,None,None,12186000000,None,693000000,2.225,0.0275,1769000000,1769000000,None,-0.326,0.09,2.28,2015-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,5310000000,0.0701,13345000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3432000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,4633000000,None,4018000000,4018000000,2256000000,-15055000000,3223000000,-354000000,0,None,None,-443000000,8000000,755032468,917000000,None,None,12186000000,None,713000000,2.225,0.0275,1621000000,1621000000,None,-0.326,0.09,2.28,2014-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,6312000000,0.0701,17115000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1000000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,3432000000,None,4018000000,4018000000,-8907000000,-15165000000,-8153000000,-212000000,373000000,None,None,-289000000,8000000,755032468,917000000,None,None,12186000000,None,714000000,2.225,0.0275,1241000000,1241000000,None,-0.326,0.09,2.28,2013-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3366000000,0.0701,17564000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1829000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,998000000,None,4018000000,4018000000,35000000,-11929000000,5277000000,11000000,3370000000,None,None,110000000,8000000,755032468,917000000,None,None,12186000000,None,596000000,2.225,0.0275,933000000,933000000,None,-0.326,0.09,2.28,2012-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1276000000,0.0701,15260000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1333000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1274000000,None,4018000000,4018000000,9382000000,-22218000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,679000000,2.225,0.0275,909000000,909000000,None,-0.326,0.09,2.28,2011-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,6399000000,0.0701,9625000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-2951000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2831000000,None,4018000000,4018000000,13381000000,-18303000000,2934000000,-129000000,0,None,None,-206000000,8000000,755032468,917000000,None,None,12186000000,None,585000000,2.225,0.0275,906000000,906000000,None,-0.326,0.09,2.28,2010-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2751000000,0.0701,9365000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,7560000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,579000000,None,4018000000,4018000000,-4103000000,-13935000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,520000000,2.225,0.0275,732000000,732000000,None,-0.326,0.09,2.28,2009-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-2286000000,0.0701,3803000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,3469000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1170000000,None,4018000000,4018000000,6188000000,-2671000000,None,None,None,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,375000000,2.225,0.0275,717000000,717000000,None,-0.326,0.09,2.28,2008-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3510000000,0.0701,10703000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1250000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,3942000000,-10644000000,None,None,-45549000000,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,457000000,2.225,0.0275,678000000,678000000,None,-0.326,0.09,2.28,2007-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,4102000000,0.0701,9902000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-1705000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,0,None,4018000000,4018000000,15375000000,-18886000000,None,None,-35213000000,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,-224000000,2.225,0.0275,584000000,584000000,None,-0.326,0.09,2.28,2006-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3071000000,0.0701,6600000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-500000000,None,0.0534,None,793000000,2025-11-05,annual,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
