date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,230000,None,328000000,328000000,28815000,27062000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,412000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2023-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-44187000,None,None,None,0.0,-46908000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,4617000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,519000,None,328000000,328000000,37203000,19237000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,401000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2022-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-38827000,None,None,None,0.0,-29192000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,3832000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,886000,None,328000000,328000000,70000,51658000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,397000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2022-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-41385000,None,None,None,0.0,-42805000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,3827000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,261000,None,328000000,328000000,99000,18443000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,1642000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2022-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-52304000,None,None,None,0.0,-30909000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,3031000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,1401000,None,328000000,328000000,18000,-2136000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,1466000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2022-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-35583000,None,None,None,0.0,-50739000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,4488000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,1990000,None,328000000,328000000,89000,-235000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,341000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2021-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-51787000,None,None,None,0.0,-28068000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,6013000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,881000,None,328000000,328000000,457000,-2848000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,260000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2021-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-42582000,None,None,None,0.0,-26952000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,3638000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,738000,None,328000000,328000000,25000,-6434000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,241000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2021-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-29955000,None,None,None,0.0,-46150000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,4239000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,9000,None,328000000,328000000,157250000,-128375000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,238000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2021-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-24968000,None,None,None,0.0,-18393000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,3652000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,723000,None,328000000,328000000,-11194000,-45223000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,217000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2020-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-28649000,None,None,None,0.0,-20036000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-1060,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,4215000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,156000,None,328000000,328000000,379963000,-156000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,175000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2020-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-13920000,None,None,None,0.0,-11873000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,382398000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,2235000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,71000,None,328000000,328000000,13000,-71000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,158000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2020-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-8982000,None,None,None,0.0,-7311000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,1972000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,75000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,211000,None,328000000,328000000,11908000,-211000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,150000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2020-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-7886000,None,None,None,0.0,-7288000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,66000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,737000,None,328000000,328000000,19989000,-737000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,146000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2019-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-5403000,None,None,None,0.0,-4014000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,19989000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,14000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,729000,None,328000000,328000000,0,-729000,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,103000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2019-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-5872000,None,None,None,0.0,-2976000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,7000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,90500,None,328000000,328000000,9994500,-90500,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,11000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2019-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1792000,None,None,None,0.0,-2422000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,19989000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,2500,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,90500,None,328000000,328000000,9994500,-90500,None,None,None,None,None,None,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,11000,None,None,None,0.0,0.0423,497000000,830000000,-0.7723,2019-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1792000,None,None,None,0.0,-2422000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,None,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,2500,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,224000000,None,328000000,328000000,-344000000,12000000,-248000000,None,4000000,None,None,-27000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,207000000,6000000,6000000,None,0.0,0.0423,497000000,830000000,-0.7723,2017-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-1411000000,None,None,None,0.0,84000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,613000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,44000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,0,None,328000000,328000000,-680000000,575000000,166000000,None,30000000,None,None,-7000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,204000000,5000000,5000000,None,0.0,0.0423,497000000,830000000,-0.7723,2017-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-133000000,None,None,None,0.0,271000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-166000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,31000000,None,328000000,328000000,-47000000,-54000000,-20000000,None,43000000,None,None,-37000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,225000000,6000000,6000000,None,0.0,0.0423,497000000,830000000,-0.7723,2017-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-296000000,None,None,None,0.0,81000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,20000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,31000000,None,328000000,328000000,-228000000,-3292000000,-3371000000,None,33000000,None,None,24000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,231000000,5000000,5000000,None,0.0,0.0423,497000000,830000000,-0.7723,2017-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,597000000,None,None,None,0.0,149000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-467000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,67000000,None,328000000,328000000,158000000,133000000,318000000,None,1000000,None,None,10000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,218000000,6000000,6000000,None,0.0,0.0423,497000000,830000000,-0.7723,2016-12-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-182000000,None,None,None,0.0,27000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,None,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,31000000,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,35000000,None,328000000,328000000,-14000000,-2000000,316000000,None,76000000,None,None,17000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,181000000,5000000,5000000,None,0.0,0.0423,497000000,830000000,-0.7723,2016-09-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-249000000,None,None,None,0.0,332000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,1142000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,159000000,None,328000000,328000000,2416000000,-2221000000,321000000,None,59000000,None,None,-50000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,172000000,6000000,6000000,None,0.0,0.0423,497000000,830000000,-0.7723,2016-06-30,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-803000000,None,None,None,0.0,126000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-321000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,65000000,None,328000000,328000000,182000000,-57000000,316000000,None,18000000,None,None,65000000,5000000,1042222222,None,2013000000,2013000000,292000000,None,None,426000000,None,None,333000000,195000000,5000000,5000000,None,0.0,0.0423,497000000,830000000,-0.7723,2016-03-31,438000000,0.0,1090000000,267000000,-151000000,497000000,497000000,None,384000000,None,199000000,None,None,None,None,None,-10000000,None,None,None,0.0,191000000,-203000000,605000000,606000000,611000000,None,None,None,None,None,None,None,0.19,3.171,None,None,None,None,None,-821000000,None,0.0,None,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,102000000,51000000,104000000,15.86,17.27,None,5.4771,13221000000,1663000000,999000000,8692000000,11558000000,439000000,3103000000,4506000000,None,25.0,7.59
