date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,270000000,None,1089000000,1089000000,37000000,175000000,None,None,215000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,-115000000,2.86,0.0242,None,None,None,0.312,-0.35,9346000000,9624000000,1.45,2006-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-441000000,None,None,None,0.0766,-229000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,None,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,None,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,81000000,None,1089000000,1089000000,-99000000,-94000000,None,None,-87000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,60000000,2.86,0.0242,None,None,None,0.312,-0.35,9346000000,9624000000,1.45,2006-09-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,62000000,None,None,None,0.0766,165000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,None,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,None,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,127000000,None,1089000000,1089000000,8000000,-105000000,None,None,6000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,64000000,2.86,0.0242,None,None,None,0.312,-0.35,9346000000,9624000000,1.45,2006-06-30,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,251000000,None,None,None,0.0766,226000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,None,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,None,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,62000000,None,1089000000,1089000000,-1000000,-53000000,None,None,-37000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,60000000,2.86,0.0242,None,None,None,0.312,-0.35,9346000000,9624000000,1.45,2006-03-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,63000000,None,None,None,0.0766,-147000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,None,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,None,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,113000000,None,1089000000,1089000000,-21000000,-113000000,None,None,39000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,54000000,2.86,0.0242,None,None,None,0.312,-0.35,9346000000,9624000000,1.45,2005-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,338000000,None,None,None,0.0766,480000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,None,None,-0.0517,None,2521000000,2026-02-18,quarterly,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,None,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,824000000,None,1089000000,1089000000,-1072000000,-765000000,None,None,-65000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,694000000,2.86,0.0242,232000000,232000000,None,0.312,-0.35,9346000000,9624000000,1.45,2025-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-522000000,None,None,None,0.0766,1786000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-815000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,71000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,647000000,None,1089000000,1089000000,334000000,-3393000000,None,None,-43000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,677000000,2.86,0.0242,208000000,208000000,None,0.312,-0.35,9346000000,9624000000,1.45,2024-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,647000000,None,None,None,0.0766,1892000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-491000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,93000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,526000000,None,1089000000,1089000000,-877000000,-356000000,None,None,148000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,609000000,2.86,0.0242,188000000,188000000,None,0.312,-0.35,9346000000,9624000000,1.45,2023-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,1193000000,None,None,None,0.0766,1719000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-657000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,51000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,446000000,None,1089000000,1089000000,-974000000,-623000000,163000000,None,-287000000,None,None,-14000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,531000000,2.86,0.0242,136000000,136000000,None,0.312,-0.35,9346000000,9624000000,1.45,2022-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,1241000000,None,None,None,0.0766,1760000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-795000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,51000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,416000000,None,1089000000,1089000000,-881000000,-377000000,242000000,-3000000,-227000000,None,None,-28000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,502000000,2.86,0.0242,108000000,108000000,None,0.312,-0.35,9346000000,9624000000,1.45,2021-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,995000000,None,None,None,0.0766,1503000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-570000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,50000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,307000000,None,1089000000,1089000000,-358000000,-205000000,545000000,-27000000,189000000,None,None,-109000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,493000000,2.86,0.0242,104000000,104000000,None,0.312,-0.35,9346000000,9624000000,1.45,2020-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-385000000,None,None,None,0.0766,1135000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-318000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,41000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,447000000,None,1089000000,1089000000,-573000000,-394000000,94000000,24000000,35000000,None,None,19000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,457000000,2.86,0.0242,95000000,95000000,None,0.312,-0.35,9346000000,9624000000,1.45,2019-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,405000000,None,None,None,0.0766,1037000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-61000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,39000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,537000000,None,1089000000,1089000000,647000000,-1589000000,-168000000,-29000000,-216000000,None,None,39000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,433000000,2.86,0.0242,92000000,92000000,None,0.312,-0.35,9346000000,9624000000,1.45,2018-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,547000000,None,None,None,0.0766,803000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-236000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,47000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,337000000,None,1089000000,1089000000,3000000,-901000000,135000000,17000000,-57000000,None,None,-66000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,371000000,2.86,0.0242,89000000,89000000,None,0.312,-0.35,9346000000,9624000000,1.45,2017-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,290000000,None,None,None,0.0766,1016000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-159000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,44000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,373000000,None,1089000000,1089000000,-88000000,-815000000,22000000,-18000000,5000000,None,None,55000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,343000000,2.86,0.0242,81000000,81000000,None,0.312,-0.35,9346000000,9624000000,1.45,2016-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,399000000,None,None,None,0.0766,943000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-247000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,41000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,393000000,None,1089000000,1089000000,-333000000,-369000000,29000000,-11000000,150000000,None,None,-71000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,300000000,2.86,0.0242,78000000,78000000,None,0.312,-0.35,9346000000,9624000000,1.45,2015-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,334000000,None,None,None,0.0766,742000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-138000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,30000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,363000000,None,1089000000,1089000000,-142000000,-286000000,10000000,-3000000,-29000000,None,None,-10000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,304000000,2.86,0.0242,56000000,56000000,None,0.312,-0.35,9346000000,9624000000,1.45,2014-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,228000000,None,None,None,0.0766,441000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-44000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,29000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,353000000,None,1089000000,1089000000,-96000000,-307000000,2000000,-2000000,-27000000,None,None,-77000000,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,332000000,2.86,0.0242,0,0,None,0.312,-0.35,9346000000,9624000000,1.45,2013-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,205000000,None,None,None,0.0766,418000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-63000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,28000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,332000000,None,1089000000,1089000000,-76000000,-253000000,3000000,2000000,-4000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,349000000,2.86,0.0242,22000000,22000000,None,0.312,-0.35,9346000000,9624000000,1.45,2012-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,-16000000,None,None,None,0.0766,330000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-113000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,24000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,442000000,None,1089000000,1089000000,174000000,-445000000,None,-18000000,-179000000,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,318000000,2.86,0.0242,0,0,None,0.312,-0.35,9346000000,9624000000,1.45,2011-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,281000000,None,None,None,0.0766,289000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-138000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,21000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
2026-04-16,OC,-2.24,10103000000.0,None,1.341,48.04,314000000,None,1089000000,1089000000,-750000000,-249000000,-512000000,-1000000,0,None,None,None,1000000,71300000,None,5395000000,5395000000,1081000000,None,None,573000000,None,None,278000000,320000000,2.86,0.0242,30000000,30000000,None,0.312,-0.35,9346000000,9624000000,1.45,2010-12-31,12.39,1313000000,2881000000.0,1066000000,9076000000,997000000,1298000000,1298000000,None,739000000,None,749000000,None,None,1296000000,None,None,940000000,None,None,None,0.0766,488000000,589000000,477000000,141000000,-12000000,None,None,None,None,None,None,None,1.617,2.469,0.971,None,None,None,None,None,-120000000,None,-0.0517,None,2521000000,2026-02-18,annual,1.1,USD,pre-market,59000000,-65000000,0.0741,-0.0417,-0.168,120.27,583000000,2736000000,1440000000,1503000000,127.27,117.28,23000000,-24.1379,8470000000,2552000000,2560000000,4740000000,5918000000,2180000000,6461000000,3686000000,None,156.32,96.16
