date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,192934000,537522000,537522000,,,,,,,,,108000,23868073,None,330345000,330345000,7135000,None,55736000,114381000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2024-12-31,0,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,23930000,None,None,448712000,None,396109000,67450000,None,None,None,0.329,,370548000,115562000,26120000,3116000,None,90578000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1622896000,2026-03-04,quarterly,0.29,USD,pre-market,None,72322000,0.0536,0.0811,0.157,41.11,None,697382000,80762000,43471000,29.39,36.69,,-16.088,2883215000,754279000,216104000,994714000,2128936000,778610000,816455000,487986000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,198274000,608447,608447,,,,,,,,,108000,25468541,None,330345000,330345000,8598000,None,55225000,81506000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2024-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,487000,None,None,463685000,None,407642000,67450000,None,None,None,0.329,,370548000,115562000,74022000,-8520480,None,116032000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1585595000,2026-03-04,quarterly,0.29,USD,pre-market,None,59715000,0.0536,0.0811,0.157,41.11,None,551066000,78340000,607838553,29.39,36.69,,-16.088,2864401000,763975000,185282000,981736000,2100426000,796454,816455000,1882665000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,203490000,609082000,609082000,,,,,,,,,108000,25338067,None,330345000,330345000,8249000,None,54860000,61238000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2024-06-30,None,506731000.0,486110000,87453000,26066000,64579000,64579000,None,31837000,None,1088000,None,None,477140000,None,394881000,67450000,None,None,None,0.329,,370548000,115562000,13570000,87967000,None,114647000,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,51432000,0.0536,0.0811,0.157,41.11,None,735490000,79305000,18805000,29.39,36.69,,-16.088,2867432000,703783000,205021000,1018604000,2163649000,813583000,816455000,498952000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,208599000,578882000,578882000,,,,,,,,,108000,26182050,None,330345000,330345000,7304000,None,52870000,82451000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2024-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,1088000,None,None,491888000,None,399222000,67450000,None,None,None,0.329,,370548000,115562000,13141000,91782000,None,113917000,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,45405000,0.0536,0.0811,0.157,41.11,None,753357000,76995000,18034000,29.39,36.69,,-16.088,2857681000,693596000,196915000,1029483000,2164085000,832568000,816455000,501555000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,218636000,555853000,555853000,,,,,,,,,108000,26271362,None,330345000,330345000,13761000,None,50950000,111394000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2023-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,2946000,None,None,505060000,None,404816000,67450000,None,None,None,0.329,,370548000,115562000,12956000,82242000,None,105563000,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,39754000,0.0536,0.0811,0.157,41.11,None,769641000,74774000,16463000,29.39,36.69,,-16.088,2860379000,699612000,203756000,1051025000,2160767000,847269000,816455000,505446000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,226120000,602870000,602870000,,,,,,,,,108000,26268837,None,330345000,330345000,10827000,None,48875000,44761000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2023-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,18203000,None,None,574195000,None,408026000,67450000,None,None,None,0.329,,370548000,115562000,50887000,62794000,None,112433000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1672288000,2026-03-04,quarterly,0.29,USD,pre-market,None,36715000,0.0536,0.0811,0.157,41.11,None,843756000,74527000,14672000,29.39,36.69,,-16.088,2904035000,716721000,172581000,1100923000,2187314000,928342000,816455000,1803112000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,232982000,464639000,464639000,,,,,,,,,108000,26266312,None,330345000,330345000,46991000,None,37510000,178986000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2023-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,28072000,None,None,596655000,None,417103000,67450000,None,None,None,0.329,,370548000,115562000,17231000,59710000,None,72951000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1695957000,2026-03-04,quarterly,0.29,USD,pre-market,None,23489000,0.0536,0.0811,0.157,41.11,None,867147000,64900000,13980000,29.39,36.69,,-16.088,2899892000,688928000,193573000,1145176000,2210964000,951603000,816455000,489921000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,505700000,530424999,530424999,,,,,,,,,108000,26269862,None,330345000,330345000,10674000,None,28921000,71305000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2023-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,132179000,None,None,188671000,None,24201000,67450000,None,None,None,0.329,,370548000,115562000,27954001,216822000,None,178579000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1706245000,2026-03-04,quarterly,0.29,USD,pre-market,None,18190000,0.0536,0.0811,0.157,41.11,None,901871000,82942000,13544000,29.39,36.69,,-16.088,3000633000,761863000,310438000,1276482000,2238770000,966044000,816455000,483313000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,313143000,516659000,516659000,,,,,,,,,108000,26254167,None,330345000,330345000,96824000,None,28574000,96475000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2022-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,173603000,None,None,374168000,None,424086000,67450000,None,None,None,0.329,,370548000,115562000,23454000,58797000,None,72951000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1534294000,2026-03-04,quarterly,0.29,USD,pre-market,None,12009000,0.0536,0.0811,0.157,41.11,None,715885000,82990000,13344000,29.39,36.69,,-16.088,2866822000,823535000,391509000,1170125000,2043287000,778616000,816455000,477353000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,323133000,349140000,349140000,,,,,,,,,108000,26260861,None,330345000,330345000,368058000,None,28184000,349091000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2022-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,244869000,None,None,392131000,None,424705000,67450000,None,None,None,0.329,,370548000,115562000,12923000,74262000,None,95605000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1502356000,2026-03-04,quarterly,0.29,USD,pre-market,None,4090000,0.0536,0.0811,0.157,41.11,None,743448000,80293000,12759000,29.39,36.69,,-16.088,2981466000,956023000,536892000,1331695000,2025442999,794802999,816455000,588330000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,335965000,388798000,388798000,,,,,,,,,108000,26254167,None,330345000,330345000,140955000,None,24900000,217418000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2022-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,64992000,None,None,397872000,None,431011000,67450000,None,None,None,0.329,,370548000,115562000,11844000,64457000,None,94346000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1507981000,2026-03-04,quarterly,0.29,USD,pre-market,None,-2031000,0.0536,0.0811,0.157,41.11,None,758737000,77211000,12200000,29.39,36.69,,-16.088,2712722000,683052000,290607000,1102146000,2029670000,811539000,816455000,581388000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,573166000,82905000,82905000,,,,,,,,,1149666000,24377778,None,330345000,330345000,31466000,None,27189000,127619000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2022-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,52207000,None,None,460247000,None,431886000,67450000,None,None,None,0.329,,370548000,115562000,31729000,19787000,None,17741000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1511072000,2026-03-04,quarterly,0.29,USD,pre-market,None,13897000,0.0536,0.0811,0.157,41.11,None,1130882000,167749000,12775000,29.39,36.69,,-16.088,2295628000,307235000,250121000,1266800000,1988393000,1016679000,816455000,1145787000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,586428000,72786000,72786000,,,,,,,,,1135769000,24377778,None,330345000,330345000,311588000,None,26142000,281693000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2021-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,105020000,None,None,405586000,None,434959000,67450000,None,None,None,0.329,,370548000,115562000,18671000,80018000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,1539394000,2026-03-04,quarterly,0.29,USD,pre-market,None,None,0.0536,0.0811,0.157,41.11,None,1018156000,93887000,12225000,29.39,36.69,,-16.088,2500736000,490395000,520162000,1496810000,2010341000,976648000,816455000,1119832000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,596124000,74201000,74201000,,,,,,,,,1021818000,22283334,None,330345000,330345000,15722000,None,34874000,46445000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2021-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,6826000,None,None,523424000,None,436764000,67450000,None,None,None,0.329,,370548000,115562000,23721000,68483000,None,1155000,None,,,,,1.587,3.088,,,,,,,,0.0319,,1545348000,2026-03-04,quarterly,0.29,USD,pre-market,None,None,0.0536,0.0811,0.157,41.11,None,1159904000,105308000,11688000,29.39,36.69,,-16.088,2168089000,151193000,189513000,1293099000,2016896000,1103586000,816455000,994163000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,None,None,,,,,,,,,None,22283334,None,330345000,330345000,None,None,None,None,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2021-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,None,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,None,None,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,None,0.0536,0.0811,0.157,41.11,None,None,None,None,29.39,36.69,,-16.088,None,None,None,None,None,None,816455000,None,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,-90240000,-90240000,,,,,,,,,None,22283334,None,330345000,330345000,None,None,None,None,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2021-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,None,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,None,None,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,None,0.0536,0.0811,0.157,41.11,None,None,None,180480000,29.39,36.69,,-16.088,None,90240000,None,None,-90240000,None,816455000,771161000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,90240000,90240000,,,,,,,,,902099000,40653326,None,330345000,330345000,7117000,None,None,30060000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2020-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,22354000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,14890000,65249000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,1616145000,2026-03-04,quarterly,0.29,USD,pre-market,None,None,0.0536,0.0811,0.157,41.11,None,1340195000,107827000,10229000,29.39,36.69,,-16.088,2255724000,167773000,192175000,1484563000,2087951000,1292388000,816455000,887138000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,57379000,57379000,,,,,,,,,64429000,40653326,None,330345000,330345000,43386000,None,None,66307000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2020-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,60429000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,24829000,386358000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1221513000,0.0536,0.0811,0.157,41.11,None,1626891000,None,None,29.39,36.69,,-16.088,3845835000,208944000,429744000,2680024000,3636891000,2250280000,816455000,1165811000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,10818000,10818000,,,,,,,,,64429000,40685000,None,330345000,330345000,65745000,None,None,79814000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2019-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,60872000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,21142000,270650000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1272418000,0.0536,0.0811,0.157,41.11,None,1499751000,None,None,29.39,36.69,,-16.088,3813200000,172646000,336395000,2596653000,3640554000,2260258000,816455000,1216547000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,15597000,15597000,,,,,,,,,64429000,40680000,None,330345000,330345000,61226000,None,None,114610000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2019-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,59047000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,35426000,265426000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1275159000,0.0536,0.0811,0.157,41.11,None,1485617000,None,None,29.39,36.69,,-16.088,3800229000,224680000,326652000,2570980000,3575549000,2244328000,816455000,1229249000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,12880000,12880000,,,,,,,,,64429000,40696000,None,330345000,330345000,56773000,None,None,95842000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2019-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,58836000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,42352000,271489000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1212962000,0.0536,0.0811,0.157,41.11,None,1546690000,None,None,29.39,36.69,,-16.088,3766246000,209910000,328262000,2597241000,3556336000,2268979000,816455000,1169005000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,8505000,8505000,,,,,,,,,65829000,40663753,None,330345000,330345000,46911000,None,None,70259000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2019-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,57542000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,71248000,354581000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1218902000,0.0536,0.0811,0.157,41.11,None,1525612000,None,None,29.39,36.69,,-16.088,3718570000,207554000,401492000,2560681000,3511016000,2159189000,816455000,1157889000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,12900000,12900000,,,,,,,,,65829000,40540000,None,330345000,330345000,58150000,None,None,77855000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2018-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,55432000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,27347000,255105000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1227471000,0.0536,0.0811,0.157,41.11,None,1434426000,None,None,29.39,36.69,,-16.088,3628502000,173534000,313255000,2464399000,3454968000,2151144000,816455000,1164103000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,15965000,15965000,,,,,,,,,65829000,40697000,None,330345000,330345000,73537000,None,None,117950000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2018-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,53078000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,13838000,120629000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1257397000,0.0536,0.0811,0.157,41.11,None,1404616000,None,None,29.39,36.69,,-16.088,3644193000,200831000,204071000,2446993000,3443362000,2242922000,816455000,1197200000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,11923000,11923000,,,,,,,,,65829000,40648000,None,330345000,330345000,51959000,None,None,107084000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2018-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,49432000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,16866000,161683000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1198767000,0.0536,0.0811,0.157,41.11,None,1465599000,None,None,29.39,36.69,,-16.088,3580125000,185305000,221816000,2441923000,3394820000,2220107000,816455000,1138202000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,2574000,2574000,,,,,,,,,65829000,40491194,None,330345000,330345000,35838000,None,None,76681000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2018-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,49919000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,10781000,314369000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1180114000,0.0536,0.0811,0.157,41.11,None,1429177000,None,None,29.39,36.69,,-16.088,3505620000,139955000,364397000,2385987000,3365665000,2021590000,816455000,1119633000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,6990000,6990000,,,,,,,,,65829000,40491194,None,330345000,330345000,59270000,None,None,88585000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2017-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,50910000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,10307000,250730000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1159667000,0.0536,0.0811,0.157,41.11,None,1369521000,None,None,29.39,36.69,,-16.088,3484363000,156792000,316225000,2342198000,3327571000,2025973000,816455000,1142165000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,7060000,7060000,,,,,,,,,65829000,40551000,None,330345000,330345000,57250000,None,None,127505000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2017-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,51125000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,13310000,255563000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1166757000,0.0536,0.0811,0.157,41.11,None,1363769000,None,None,29.39,36.69,,-16.088,3505454000,199000000,315833000,2369474000,3306454000,2053641000,816455000,1135980000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,11275000,11275000,,,,,,,,,65829000,40526000,None,330345000,330345000,52586000,None,None,124616000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2017-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,50929000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,22242000,336536000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1120664000,0.0536,0.0811,0.157,41.11,None,1457900000,None,None,29.39,36.69,,-16.088,3491393000,209062000,389436000,2405567000,3282331000,2016131000,816455000,1085826000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,5166000,5166000,,,,,,,,,65830000,40387000,None,330345000,330345000,45812000,None,None,84845000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2017-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,48934000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,12964000,294069000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1098189000,0.0536,0.0811,0.157,41.11,None,1413014000,None,None,29.39,36.69,,-16.088,3400664000,151909000,340062000,2337602000,3248755000,1997540000,816455000,1063062000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,8420000,8420000,,,,,,,,,65823000,40445000,None,330345000,330345000,62953000,None,None,88452000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2016-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,47216000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,20111000,240201000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1114561000,0.0536,0.0811,0.157,41.11,None,1360230000,None,None,29.39,36.69,,-16.088,3376278000,164199000,303409000,2301882000,3212079000,1998473000,816455000,1074396000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,10044000,10044000,,,,,,,,,65828000,40426000,None,330345000,330345000,70486000,None,None,112697000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2016-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,47498000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,21818000,222292000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1121487000,0.0536,0.0811,0.157,41.11,None,1333670000,None,None,29.39,36.69,,-16.088,3372673000,192057000,293997000,2297598000,3180616000,2003601000,816455000,1075075000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,9607000,9607000,,,,,,,,,65828000,40399000,None,330345000,330345000,44162000,None,None,105443000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2016-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,47376000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,15092000,182149000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1059398000,0.0536,0.0811,0.157,41.11,None,1379915000,None,None,29.39,36.69,,-16.088,3312262000,177518000,228374000,2301322000,3134744000,2072948000,816455000,1010940000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,,None,41312000,41312000,,,,,,,,,65829000,40325000,None,330345000,330345000,32768000,None,None,58030000,None,None,9791000,,0.3,0.0089,,,,1.679,-0.0556,115562000,125353000,0.3456,2016-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,47639000,None,None,None,None,None,67450000,None,None,None,0.329,,370548000,115562000,11839000,161656000,None,None,None,,,,,1.587,3.088,,,,,,,,0.0319,,None,2026-03-04,quarterly,0.29,USD,pre-market,None,1049660000,0.0536,0.0811,0.157,41.11,None,1365499000,None,None,29.39,36.69,,-16.088,3260408000,158820000,202551000,2260667000,3101588000,2058116000,816455000,999741000,26.39,None,43.08,21.1
