date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2000-11-03,37.25,41.75,37.25,17.55,3276134,-15543426.2319,954142.8506,17.5962,17.7477,-0.923,64.2857,100.0,35.7143,1.5556,13.9798,15.6839,17.3879,0.5556,183.0982,10.6564,15.4553,12.6612,15.8019,15.854,16.3645,21.1314,,-1.0633,-0.2669,,,,0,16.0804,-0.5757,0.2627,-0.8384,-0.923,0.4853,-1.4083,0.5863,5.5605,58.9738,15.8298,16.0639,22.2191,1.9299,8.8619,12007487.0,28.6611,-5.6105,12.3516,1.1129,55.3282,13.6902,,15.6839,17.6455,52.1061,72.563,72.563,81.0606,,15.8407,2.1242,15.3906,-0.7031,54.5977,-18.6047,15.5746
2000-11-10,39.69,40.38,37.06,16.48,3084535,-19473417.3042,-96870.9955,17.1782,17.6078,-0.743,57.1429,92.8571,35.7143,1.5493,13.9733,15.7067,17.4402,-0.7169,115.4067,0.8944,15.6634,11.7449,15.9058,15.9371,16.3728,21.0338,,-0.7586,0.4951,,,,0,16.0919,-0.4782,0.2882,-0.7664,-0.743,0.5683,-1.3113,0.6117,5.6697,61.284,15.8298,16.0639,21.0982,0.9936,9.4026,7380689.0,26.7137,-4.5527,6.4176,1.1292,50.4472,13.7377,,15.7067,17.5791,66.2343,76.2026,76.2026,57.9545,,16.1059,1.4662,15.3694,-0.6467,53.41,-41.3023,15.699
2000-11-17,37.38,39.88,37.0,17.19,1143801,-19029819.2178,-376879.9055,16.7681,17.2881,-0.4884,50.0,85.7143,35.7143,1.5352,13.9926,15.8134,17.6342,0.5052,117.4652,6.764,16.012,11.4367,16.1035,16.1042,16.4334,20.9354,,-0.8369,1.14,,,,0,16.1023,-0.3394,0.3416,-0.681,-0.4884,0.7,-1.1885,0.6375,5.7849,58.6326,15.8298,16.0639,19.8882,1.1821,8.9302,9096387.0,25.0248,-3.0158,7.3844,1.0307,53.382,13.7847,,15.8134,17.5112,73.0674,70.4367,70.4367,72.2949,,16.5526,1.3522,15.3865,-0.5753,50.2339,-26.2619,15.9006
2000-11-24,38.75,39.13,37.38,17.16,853667,-18393229.2806,-254615.8518,16.3873,17.0832,-0.2867,42.8571,78.5714,35.7143,1.481,13.9733,15.8858,17.7983,-0.0343,101.9763,6.5108,16.2881,11.4367,16.2667,16.2456,16.4876,20.7223,,-0.3141,2.9844,,,,0,16.1272,-0.2289,0.3617,-0.5905,-0.2867,0.7638,-1.0505,0.6639,5.8987,53.8949,15.8298,16.0639,19.1401,1.182,8.6283,7815890.0,24.0834,-1.7769,7.3959,1.0796,53.2554,13.8312,,15.8858,17.4357,70.5796,65.0996,65.0996,65.0494,,16.8735,0.7764,15.474,-0.4963,52.5571,-26.8226,16.0938
2000-12-01,38.94,39.88,37.5,17.16,1735734,-18393229.2806,-181451.8433,16.278,17.0737,-0.1076,35.7143,71.4286,35.7143,1.4506,13.9456,15.9114,17.8771,-0.105,104.5384,6.5108,16.5111,14.8568,16.4048,16.3681,16.5377,20.4038,,1.1043,3.6451,,,,0,16.1593,-0.1397,0.3607,-0.5004,-0.1076,0.7912,-0.8988,0.6906,6.0114,59.2689,15.8298,16.0639,18.1406,2.423,8.4514,7815890.0,24.4714,-0.6703,16.4367,1.0985,53.2554,13.8773,,15.9114,17.3863,64.8055,58.8802,58.8802,39.2962,,17.1055,1.0559,15.6325,-0.4147,54.4487,-26.8226,16.2749
2000-12-08,38.88,41.63,38.69,18.1,2378534,-16815631.9677,366937.291,16.7144,17.1323,0.0821,28.5714,100.0,71.4286,1.4402,13.8211,15.9745,18.1279,0.6565,153.0525,14.793,16.9242,22.3881,16.6663,16.5996,16.6538,20.5194,,2.4056,1.5224,,,,0,16.2689,0.0068,0.4058,-0.3989,0.0821,0.8109,-0.7288,0.7178,6.1323,66.4721,16.105,16.0794,16.9623,3.2001,7.9546,11383687.0,26.7482,0.5118,21.4704,1.1693,57.3965,13.9229,,15.9745,17.3503,62.1327,62.4185,62.4185,82.9099,,17.5968,1.3043,15.8781,-0.321,55.4325,-7.6132,16.5668
2000-12-15,40.94,42.25,38.56,17.11,2353867,-20346427.9677,-565514.726,17.3006,17.0562,0.2839,21.4286,100.0,78.5714,1.4542,13.8349,16.0412,18.2474,-0.645,115.7476,4.2383,17.0071,24.9219,16.734,16.6672,16.6873,21.2818,,2.1028,-1.1812,,,,0,16.2838,0.0419,0.3527,-0.3108,0.2839,0.8116,-0.5277,0.7454,6.242,58.5194,16.105,16.2169,15.5932,2.118,8.501,7852891.0,25.9455,1.7706,14.1308,1.0686,52.1192,14.0138,,16.0412,17.2448,57.5552,51.367,51.367,31.8948,,17.6033,1.637,16.1511,-0.2371,45.1521,-32.3945,16.7006
2000-12-22,38.81,44.63,38.81,19.74,2113467,-17317855.844,68074.6451,18.4827,17.7746,0.5438,14.2857,100.0,85.7143,1.5427,13.668,16.2987,18.9294,0.9777,176.268,24.0836,17.727,33.8497,17.1967,17.0771,16.9136,21.7288,,1.31,-1.4539,,,,0,16.4997,0.2791,0.4719,-0.1928,0.5438,0.8519,-0.3081,0.7736,6.377,58.7141,16.9235,16.7448,13.6426,5.6364,7.8144,11023087.0,27.6047,3.3617,39.9596,1.2352,62.0418,14.1557,,16.2987,17.1848,61.5965,71.0039,71.0039,98.2069,,18.5123,2.6929,16.4578,-0.1256,54.4995,-0.944,17.1754
2000-12-29,44.31,47.44,43.0,19.58,2087267,-18855098.0647,-168040.8319,20.201,18.9876,0.7524,7.1429,100.0,92.8571,1.5732,13.4507,16.4436,19.4366,-0.0405,192.4901,22.3822,18.2627,42.5379,17.563,17.4105,17.1109,21.5353,,1.0023,-1.5091,,,,0,16.8269,0.4487,0.5132,-0.0645,0.7524,0.8509,-0.0985,0.8023,6.509,66.5061,16.9235,17.3681,12.4188,4.8363,8.0357,7892190.0,30.8056,4.6014,32.8083,1.3281,61.1911,14.3814,,16.4436,17.1434,62.6572,65.6006,65.6006,66.7002,,19.1186,1.9697,16.7917,-0.0035,54.8158,-19.9628,17.5924
2001-01-05,44.25,46.75,42.5,19.91,3471134,-18230294.4247,-50555.9296,21.5465,19.7835,1.0748,0.0,92.8571,92.8571,1.5955,13.3064,16.6442,19.982,0.1482,157.8737,24.6379,18.7713,39.0386,17.9242,17.7438,17.3183,20.9882,,0.4001,-0.1328,,,,0,17.165,0.603,0.534,0.069,1.0748,0.9513,0.1235,0.8315,6.643,62.626,17.0078,17.4101,12.3635,3.5969,8.0134,13098887.0,28.1982,6.5092,22.0488,1.3358,62.3189,14.7147,,16.6442,17.1337,71.7658,78.6928,78.6928,71.1712,,19.6649,1.8854,17.1432,0.1242,54.0941,-15.6177,18.0077
2001-01-12,45.0,45.13,42.63,19.3,3109801,-19648362.3127,-449101.3494,22.7959,20.6769,1.3528,7.1429,85.7143,78.5714,1.5608,13.3341,16.8279,20.3217,-0.6,121.0471,17.8514,19.0211,39.0386,18.1355,17.9511,17.4649,20.5829,,0.9938,0.7258,,,,0,17.3368,0.6681,0.4793,0.1888,1.3528,0.9965,0.3563,0.8612,6.7696,54.0205,17.0078,17.4101,11.7343,1.7437,8.0876,8434190.0,26.7631,8.1426,9.9334,1.2875,58.9257,15.0312,,16.8279,17.1516,69.598,64.5007,64.5007,55.6306,,19.8325,1.1091,17.492,0.2399,52.2159,-24.0366,18.2938
2001-01-19,41.75,44.44,41.5,19.05,2385800,-19721396.9249,-594553.5479,23.3557,21.1798,1.4959,0.0,78.5714,78.5714,1.5424,13.4418,17.0062,20.5706,0.4048,94.886,15.1123,19.1519,30.6328,18.2762,18.0976,17.5823,20.5582,,0.852,0.7257,,,,0,17.5238,0.6918,0.4024,0.2894,1.4959,0.9191,0.5768,0.8913,6.8924,52.645,17.3258,17.4918,13.351,2.5729,8.0969,4855494.0,25.1427,8.9582,15.615,1.3505,57.5562,15.332,,17.0062,17.1667,67.1376,58.2194,58.2194,47.8563,,19.8415,1.3043,17.8356,0.3375,52.3848,-28.084,18.5056
2001-01-26,42.5,45.0,41.81,19.05,2586734,-20852585.0786,-959929.9008,24.0304,21.0031,1.4945,0.0,71.4286,71.4286,1.5333,13.5184,17.1583,20.7982,0.1379,90.5388,15.1123,19.2483,32.801,18.3952,18.2245,17.691,21.2183,173.6814,1.5046,1.8871,-0.625,0.1101,16.9996,1,17.6705,0.7024,0.3304,0.372,1.4945,0.7198,0.7747,0.9219,7.014,53.7099,18.1119,17.9201,12.4688,1.8588,8.0492,4855494.0,24.6413,8.8828,10.8129,1.2923,57.5562,15.6177,,17.1583,17.2379,55.0988,42.5765,42.5765,24.2424,,19.8195,1.4152,18.1415,0.4174,49.1377,-31.9326,18.6704
2001-02-02,42.84,45.1,42.0,19.2,2111401,-21404273.1173,-1197672.7938,24.6855,21.1408,1.5442,0.0,64.2857,64.2857,1.5221,13.6175,17.3192,21.0209,0.1419,84.5373,16.4792,19.3547,33.2025,18.5191,18.3546,17.8028,22.4051,172.9114,2.3148,-0.0058,-0.6144,0.1234,17.0719,1,17.7698,0.7148,0.2742,0.4406,1.5442,0.5859,0.9583,0.953,7.1358,53.1609,18.1936,18.693,11.6623,2.0363,7.9272,8022592.0,23.2562,9.0824,11.8635,1.177,58.2396,15.8891,,17.3192,17.2626,45.3768,35.3345,35.3345,33.9048,,19.8292,1.3753,18.4247,0.4828,51.5031,-39.2153,18.8143
2001-02-09,43.28,43.4,42.0,18.83,1913267,-22470234.4887,-1525221.4324,25.2939,21.236,1.598,14.2857,57.1429,42.8571,1.4577,13.9652,17.5235,21.0819,-0.6,62.179,11.694,19.3391,33.2025,18.5666,18.4177,17.8787,23.8882,172.4294,1.6699,-2.0502,-0.6078,0.1317,17.1116,1,17.7959,0.6866,0.1968,0.4898,1.598,0.4713,1.1267,0.9845,7.2528,45.2595,18.1936,18.693,11.3067,1.6636,7.7423,5152696.0,22.5469,9.3532,9.6924,1.0725,55.847,16.1469,,17.5235,17.3386,35.3084,28.0142,28.0142,25.8953,,19.6822,0.6211,18.6774,0.5287,43.3889,-47.1338,18.8809
2001-02-16,42.3,43.3,42.02,18.88,1604400,-23484584.4474,-1843309.823,25.8627,21.3154,1.6261,7.1429,50.0,42.8571,1.3921,14.3312,17.7221,21.113,0.2042,57.9893,12.1942,19.3303,33.2569,18.6142,18.4788,17.9526,25.3162,168.8161,1.0676,-2.9814,-0.5565,0.194,17.1287,1,17.8711,0.6605,0.1366,0.5239,1.6261,0.3503,1.2758,1.0164,7.369,52.4282,18.5084,18.693,10.9933,0.7711,7.375,7559291.0,21.9489,9.4544,4.2591,1.1456,56.0971,16.3919,,17.7221,17.4012,30.9957,29.6385,29.6385,29.1153,,19.567,0.5391,18.8785,0.559,45.7886,-46.1143,18.9419
2001-02-23,42.37,43.62,40.5,18.49,1088934,-24060461.9474,-1989097.0217,25.4182,20.9027,1.6265,0.0,42.8571,42.8571,1.3919,14.7351,17.8973,21.0595,-0.2756,38.3655,6.9833,19.2202,19.6399,18.5955,18.4807,17.9926,26.2817,172.6811,-0.0246,-3.1867,-0.6113,0.1274,17.1517,1,17.8908,0.6019,0.0624,0.5395,1.6265,0.2304,1.3961,1.0487,7.4802,48.8794,18.5084,18.8145,13.6892,1.3862,7.5269,5925893.0,20.3804,9.3964,8.103,1.0757,53.4917,16.6246,,17.8973,17.4601,27.8739,25.969,25.969,22.8964,,19.3284,1.39,18.999,0.571,41.7322,-57.2114,18.9289
2001-03-02,41.61,43.85,41.51,19.2,2912534,-22492175.8448,-1368910.1138,25.0995,20.6887,1.5749,0.0,35.7143,35.7143,1.367,15.468,18.1521,20.8361,0.6368,53.606,14.8569,19.3009,20.9561,18.6886,18.5767,18.0821,27.2342,176.0607,-0.5446,-1.1878,-0.6569,0.0687,17.1939,1,17.9578,0.6057,0.053,0.5528,1.5749,0.0873,1.4875,1.0815,7.5974,54.769,18.5084,18.8412,12.9422,-0.5407,7.1193,10294690.0,19.8046,9.0235,-2.7388,1.1187,57.4284,16.8457,,18.1521,17.5112,30.8639,36.9844,36.9844,58.9413,,19.3813,1.0425,19.0691,0.5789,44.5789,-41.8388,18.9979
2001-03-09,43.3,46.05,43.0,20.05,2781667,-21192546.2546,-577232.4079,25.6186,21.1665,1.6646,0.0,28.5714,28.5714,1.3664,16.1121,18.4174,20.7227,0.5574,98.147,23.2206,19.5704,32.3672,18.8977,18.7728,18.2277,28.2595,178.3787,-0.4521,-0.287,-0.6868,0.0283,17.2598,1,18.1103,0.6693,0.0933,0.5761,1.6646,0.1115,1.5531,1.1147,7.7219,56.6099,18.577,19.0763,12.0214,0.4699,6.8157,14467185.0,23.5275,9.4536,2.4002,1.168,61.6103,17.0557,,18.4174,17.5694,39.0866,54.3063,54.3063,81.0811,,19.7037,1.3588,19.119,0.5939,46.7501,-25.3468,19.1605
2001-03-16,44.8,45.4,42.55,19.01,2955001,-25251779.4336,-1492462.7753,25.8092,21.5549,1.4871,7.1429,21.4286,14.2857,1.3595,16.4483,18.5522,20.6561,-0.7474,60.9748,9.071,19.523,28.2876,18.9149,18.8044,18.2856,28.6515,180.9996,-0.4884,0.0601,-0.7193,-0.0174,17.3259,1,18.1251,0.6287,0.0421,0.5866,1.4871,-0.0808,1.568,1.1483,7.8348,48.6914,18.577,19.0763,12.2731,-0.9008,7.1516,10034689.0,21.9556,8.3903,-4.5245,1.05,54.5355,17.2552,,18.5522,17.5877,50.3326,59.7072,59.7072,39.0991,,19.57,1.2697,19.1344,0.5968,42.4069,-51.6958,19.1571
2001-03-23,42.68,43.75,37.57,17.98,2329134,-25590973.3171,-1839122.0908,24.4068,21.4448,1.2295,100.0,14.2857,-85.7143,1.459,16.502,18.5735,20.6449,-0.3754,-42.7261,-2.841,19.2221,6.1756,18.7711,18.6945,18.263,28.315,191.0745,-0.4114,0.59,-0.8298,-0.1921,17.4024,1,18.1228,0.5076,-0.0632,0.5708,1.2295,-0.3089,1.5384,1.1822,7.9363,48.651,19.0139,18.8917,21.4925,-1.3177,8.1146,6540992.0,18.9923,6.8881,-6.8283,1.0511,48.5795,21.046,,18.5735,17.5624,55.0135,51.027,51.027,32.9009,,19.0973,2.7532,19.1112,0.5763,44.1648,-71.152,19.0079
2001-03-30,40.15,41.24,38.76,17.7,2591134,-26468614.3493,-2092993.7673,23.1046,21.6528,0.9375,92.8571,7.1429,-85.7143,1.4337,16.75,18.6344,20.5188,-0.1734,-74.0319,-5.9071,18.903,6.1756,18.6056,18.5613,18.221,27.5357,202.658,-0.3631,0.7808,-0.9249,-0.3852,17.5032,1,18.0933,0.3843,-0.1492,0.5335,0.9375,-0.5389,1.4765,1.2165,8.0339,42.0427,18.8714,18.8917,20.308,-1.3544,8.1023,2654296.0,17.9456,5.2212,-7.1099,0.8963,47.0464,21.0029,,18.6344,17.556,47.7285,32.4513,32.4513,25.3538,,18.6339,1.1048,19.0304,0.5366,42.3113,-77.7694,18.8124
2001-04-06,39.5,41.35,38.5,18.13,2045934,-24799565.1037,-1475517.078,22.0027,21.7746,0.7195,85.7143,0.0,-85.7143,1.422,16.8993,18.6815,20.4636,0.4211,-71.6304,-0.6684,18.7506,7.6773,18.5327,18.504,18.2144,26.5029,215.8449,-0.0468,1.754,-0.9873,-0.5856,17.619,1,18.0949,0.318,-0.1724,0.4904,0.7195,-0.6654,1.3849,1.2511,8.1348,41.6014,18.8714,18.7387,19.5938,-0.9178,7.8426,5723193.0,16.7998,3.9799,-4.8181,0.9262,49.6658,20.9603,,18.6815,17.531,38.4,31.7217,31.7217,36.9104,,18.4348,1.2697,18.9527,0.4913,46.7201,-65.1613,18.6946
2001-04-12,40.95,43.02,40.65,18.72,1638667,-24415827.1755,-966676.6299,20.6493,21.7226,0.5145,78.5714,0.0,-78.5714,1.3959,17.1186,18.7592,20.3999,0.4515,-12.0257,6.0712,18.7714,3.0558,18.5615,18.5328,18.2518,25.4349,228.2686,0.9351,0.4445,-0.9984,-0.7463,17.7914,1,18.1131,0.3094,-0.1448,0.4542,0.5145,-0.75,1.2645,1.286,8.2407,49.2667,18.8714,18.6264,18.534,-0.4806,7.4565,8181190.0,19.7024,2.8184,-2.5031,0.9402,53.0356,20.9181,,18.7592,17.498,34.624,39.6989,39.6989,56.8327,,18.4909,1.0558,18.8915,0.4514,48.2952,-47.5236,18.669
2001-04-20,41.75,46.52,41.35,20.09,2601135,-22657421.6938,-111142.2816,20.6644,22.01,0.3956,71.4286,100.0,28.5714,1.4607,17.3396,18.9056,20.4716,0.648,96.9958,19.5972,19.1277,20.8604,18.797,18.7407,18.3881,24.6086,240.9663,0.4679,-2.6295,-0.9614,-0.8743,18.0922,1,18.1456,0.4086,-0.0365,0.4451,0.3956,-0.7322,1.1277,1.3214,8.3592,58.6023,18.8937,18.731,16.4444,1.2642,7.2699,12082888.0,25.1136,2.1427,6.7145,1.0411,59.7986,20.8763,,18.9056,17.4771,43.571,59.2924,59.2924,84.1341,,19.0131,2.3032,18.8715,0.4341,51.3323,-15.8659,18.8376
2001-04-27,45.1,47.0,44.63,20.78,1353801,-21226507.9132,704243.6349,20.8277,22.429,0.3555,64.2857,100.0,35.7143,1.4318,17.32,19.0395,20.7591,0.654,169.4216,25.4179,19.5843,22.9504,19.1025,19.013,18.5655,24.1837,245.2212,-0.9402,-2.5947,-0.9384,-0.9079,18.3638,1,18.2467,0.5368,0.0733,0.4634,0.3555,-0.631,0.9865,1.3572,8.4834,65.1806,19.2389,18.838,15.5774,1.9067,6.8892,14113586.0,24.8573,1.908,10.1015,1.091,62.709,16.7374,,19.0395,17.4947,59.3137,78.9497,78.9497,95.8824,,19.6448,1.0558,18.8664,0.4402,53.0439,-3.7116,19.0908
2001-05-04,46.65,47.24,45.4,20.94,1302400,-19782546.3915,1433230.7545,21.0565,22.871,0.4012,57.1429,100.0,42.8571,1.388,17.5626,19.2311,20.8997,0.1902,171.6374,26.7082,19.9874,24.0306,19.3849,19.2697,18.7413,24.534,247.8485,-1.5484,-0.0209,-0.9215,-0.9262,18.586,1,18.3596,0.6435,0.144,0.4994,0.4012,-0.4549,0.8561,1.3934,8.608,63.7672,19.3169,18.8914,14.9197,2.4458,6.6291,16067181.0,24.3585,2.1385,13.2257,1.0992,63.3541,16.7794,,19.2311,17.5052,76.8885,92.4235,92.4235,97.254,,20.1666,0.8197,18.8779,0.462,58.8606,-2.4819,19.3482
2001-05-11,47.0,47.9,45.1,20.99,1367668,-18888678.9701,1885571.4144,21.4852,23.3896,0.4037,50.0,100.0,50.0,1.378,17.4677,19.2934,21.1192,0.0393,151.7402,27.1348,20.3192,27.0593,19.6315,19.4987,18.9077,25.6018,238.8998,-1.0797,2.8955,-0.9707,-0.8563,18.7394,1,18.4637,0.7237,0.1794,0.5443,0.4037,-0.3123,0.716,1.4301,8.7318,62.9528,19.3414,19.0384,13.9542,1.7865,6.5658,18118680.0,24.3076,2.132,9.3039,1.0931,63.5674,16.8648,,19.2934,17.5496,88.4844,94.0799,94.0799,89.1034,19.4012,20.5637,1.2474,18.9439,0.492,63.2635,-7.6476,19.5942
2001-05-18,47.11,50.0,46.2,22.28,1713334,-16566109.2678,2638203.7337,22.5594,24.2111,0.5234,42.8571,100.0,57.1429,1.4056,17.1871,19.4283,21.6696,0.7298,205.1155,37.4434,20.901,36.5242,20.0383,19.869,19.1571,27.2119,220.5318,0.1097,5.1797,-0.997,-0.6499,18.8564,1,18.8006,0.881,0.2694,0.6116,0.5234,-0.0855,0.6089,1.4673,8.8672,69.6483,19.9855,19.549,12.7016,2.2281,6.3102,20688677.0,27.3187,2.7357,11.1143,1.1831,68.7217,16.999,,19.4283,17.6087,93.7456,94.7335,94.7335,97.843,19.5275,21.2961,1.7652,19.1134,0.5412,69.5196,-1.5111,19.995
2001-05-25,49.7,50.1,48.19,21.79,1544067,-17572580.3044,2386021.286,23.5845,24.5013,0.5613,35.7143,100.0,64.2857,1.3663,17.0609,19.5224,21.984,-0.5079,180.2882,30.0161,21.2421,36.9103,20.3082,20.1255,19.3524,29.0977,205.1846,1.6769,5.6302,-0.9408,-0.4255,18.9414,1,18.9911,0.9557,0.2753,0.6805,0.5613,0.0267,0.5347,1.505,8.9965,69.8379,19.9855,19.5714,12.134,2.7832,6.2693,18372581.0,26.3318,2.907,14.641,1.1545,65.008,17.2135,,19.5224,17.6758,92.1222,87.5531,87.5531,75.713,19.6872,21.658,0.8542,19.3685,0.5924,66.9423,-10.8097,20.2985
2001-06-01,48.65,48.89,46.84,21.46,1283801,-17356526.2703,2134689.1786,23.7418,24.4206,0.5137,28.5714,92.8571,64.2857,1.3341,17.0321,19.6304,22.2287,-0.3268,120.9792,24.9657,21.4247,25.7866,20.485,20.303,19.5083,31.4478,200.698,2.8928,3.4194,-0.9114,-0.3534,18.9851,1,19.1531,0.9766,0.2369,0.7397,0.5137,0.0261,0.4876,1.543,9.1211,68.9365,19.9855,19.5714,14.7726,3.4769,6.2177,16446882.0,25.0385,2.6378,19.337,1.1603,62.4828,17.4731,,19.6304,17.7604,86.6035,77.5238,77.5238,59.0155,19.8705,21.7895,0.9168,19.6858,0.6361,67.4344,-16.7273,20.5295
2001-06-08,47.98,49.2,47.05,21.14,1220068,-18795069.2052,1380090.6392,23.9923,24.8054,0.5747,21.4286,85.7143,64.2857,1.3075,17.0709,19.7351,22.3994,-0.3256,103.7447,20.2699,21.4845,27.2483,20.5864,20.4152,19.6295,33.7453,204.9494,3.0582,-0.1712,-0.9394,-0.4218,18.924,1,19.2295,0.9569,0.1737,0.7831,0.5747,0.1032,0.4715,1.5815,9.2413,62.2516,19.9855,19.5714,13.9961,3.4489,6.1839,14616783.0,24.4803,2.9334,19.4908,1.1012,60.135,17.7197,,19.7351,17.8629,75.0491,60.0705,60.0705,45.4829,20.0652,21.7553,0.9615,20.0178,0.6668,62.034,-22.2505,20.6905
2001-06-15,47.25,47.39,44.5,19.99,1689000,-20995440.2952,245810.3772,22.8746,24.3419,0.6311,14.2857,78.5714,64.2857,1.3065,17.1346,19.7819,22.4292,-0.8858,36.3467,4.6074,21.2351,8.3443,20.494,20.358,19.6559,34.448,197.5281,2.4714,-1.5922,-0.8872,-0.3012,18.934,1,19.233,0.8381,0.044,0.7941,0.6311,0.1466,0.4845,1.6204,9.3488,53.8966,19.9855,19.5714,19.2452,1.8541,6.5369,12083288.0,22.7494,3.203,10.2255,0.9969,52.3037,17.954,,19.7819,17.9615,57.8527,35.9637,35.9637,3.3929,20.2505,21.3032,1.2924,20.3197,0.6711,53.5823,-42.6863,20.6786
2001-06-22,44.7,45.3,43.06,19.45,1863934,-22692949.188,-780676.2301,21.2859,22.8464,0.7887,7.1429,71.4286,64.2857,1.2847,17.1561,19.7946,22.433,-0.5357,-7.7119,-1.7252,20.8931,0.6332,20.334,20.2374,19.6409,34.1375,190.7328,2.4476,-1.7971,-0.8264,-0.1862,18.9973,1,19.235,0.693,-0.0809,0.7739,0.7887,0.2605,0.5282,1.6595,9.4498,56.1913,19.9855,19.5714,21.7553,0.7338,6.6038,9287391.0,21.4816,4.0053,3.92,1.0234,49.1374,18.1765,,19.7946,18.0362,38.1365,18.3752,18.3752,6.25,20.4088,20.7602,1.0018,20.5819,0.6498,49.4451,-52.0757,20.5963
2001-06-29,44.0,44.18,41.91,18.98,1710134,-24060300.8929,-1564698.4547,20.2828,21.6937,0.8823,0.0,64.2857,64.2857,1.2654,17.174,19.8022,22.4303,-0.6872,-39.5882,-7.1189,20.4926,7.2433,20.1256,20.0697,19.5919,33.1997,181.9601,2.0906,-4.9431,-0.7309,-0.0342,19.1009,1,19.2301,0.5337,-0.1922,0.7258,0.8823,0.2957,0.5867,1.699,9.5451,57.2906,19.9855,19.7785,23.4126,-1.1124,6.6673,6722194.0,20.25,4.4861,-5.5363,1.0556,46.4405,18.388,,19.8022,18.0828,19.9922,5.6377,5.6377,7.2702,20.5267,20.1757,1.0152,20.7739,0.6057,45.5559,-65.2058,20.4465
2001-07-06,41.0,44.93,40.75,19.49,2423801,-22773019.9072,-1333600.1007,19.798,20.9003,0.9627,7.1429,57.1429,50.0,1.3086,17.2346,19.8329,22.4312,0.6172,-34.2419,-0.7167,20.2918,13.4944,20.0278,19.9923,19.5843,31.8898,172.7768,0.5001,-5.9716,-0.6126,0.1257,19.2709,0,19.2398,0.4434,-0.226,0.6694,0.9627,0.3136,0.6491,1.7387,9.6445,67.0045,20.2037,19.7785,23.8555,-1.2931,6.7143,10357893.0,18.1827,4.8985,-6.2218,1.1014,49.6417,22.4053,,19.8329,18.1357,13.2278,15.6705,15.6705,33.4911,20.6046,19.9102,1.8693,20.8624,0.5542,42.5755,-55.5016,20.3553
2001-07-13,43.5,45.75,43.09,20.37,2469134,-19626269.8245,-116584.8295,18.9521,19.8007,0.9446,0.0,50.0,50.0,1.3001,17.3941,19.9268,22.4595,0.7707,10.2498,9.3645,20.346,7.9558,20.0805,20.0428,19.6426,30.3755,171.1521,-0.6063,-5.3909,-0.5899,0.1538,19.4347,1,19.2932,0.4379,-0.1852,0.6231,0.9446,0.2355,0.7092,1.7787,9.7518,67.8693,20.4978,20.2575,22.2956,-0.568,6.3821,14061590.0,19.0095,4.7966,-2.7126,1.1235,54.6822,22.3635,,19.9268,18.2276,19.6639,37.6835,37.6835,72.2892,20.654,20.0186,1.1896,20.8437,0.5104,48.4154,-47.368,20.3644
2001-07-20,45.55,45.65,43.67,20.07,2273868,-18868314.4912,633051.2811,18.1666,19.4155,0.846,0.0,42.8571,42.8571,1.2705,17.4591,19.9703,22.4814,-0.3384,5.4986,5.4969,20.3126,7.9558,20.079,20.0465,19.6743,28.7817,177.3293,-2.0934,-4.2616,-0.6734,0.0466,19.5751,1,19.313,0.4047,-0.1747,0.5794,0.846,0.101,0.745,1.8191,9.855,59.8063,20.6277,20.3146,21.1852,-0.9166,6.3299,10650791.0,18.0627,4.2875,-4.3674,1.0722,52.7484,22.3221,,19.9703,18.3372,38.7158,62.7934,62.7934,82.6,20.6804,19.9966,0.8855,20.7348,0.4687,48.7776,-55.8289,20.3122
