date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2006-02-10,124.44,126.2,113.75,38.65,39062000,766469085.2277,69071259.7564,44.1536,36.4043,0.0,92.8571,92.8571,2.2196,23.2502,32.2859,41.3215,-0.4129,130.278,43.8585,38.8699,52.5838,35.6347,35.0111,32.2195,24.5068,165.1042,1.9943,5.9744,-0.5016,0.2571,30.8078,1,37.2696,3.4152,0.7238,2.6914,4.021,1.2962,2.7248,11.4806,21.2939,81.8248,35.5119,35.9175,12.0535,6.6487,5.7426,840781800.0,38.7877,12.9524,20.7748,1.2967,71.9292,32.6662,19.334,32.2859,27.5706,86.3496,74.8328,74.8328,53.9401,37.2869,0.0,33.1321,40.0734,4.0337,33.9233,1.4544,66.8832,-29.7973,36.1604
2006-02-17,119.8,120.35,111.05,37.09,41798900,744535898.9911,50110942.4182,44.1424,36.9698,0.0,85.7143,85.7143,2.2763,23.8161,32.7764,41.7367,-0.572,89.9264,30.3601,38.873,43.9974,35.8587,35.2884,32.5803,25.746,166.6772,3.8456,6.5147,-0.5251,0.2304,31.1646,1,37.252,3.2784,0.4696,2.8088,4.0947,1.0974,2.9973,11.5305,21.4519,71.4407,35.9984,36.2618,13.6588,4.7465,6.1372,757184000.0,35.1204,13.0208,14.6749,1.2465,65.1801,33.8686,19.4343,32.7764,27.8108,72.0924,51.5333,51.5333,28.6658,3.9536,0.0,33.8895,39.6784,3.0131,34.7238,1.5004,65.2881,-43.5486,36.5223
2006-02-24,117.0,120.08,113.1,38.36,21195600,766414249.1701,44760201.9806,44.1321,37.6699,0.0,78.5714,78.5714,2.2754,24.7272,33.4032,42.0792,0.199,88.7892,35.6361,39.1589,43.9974,36.2432,35.6976,33.0083,27.5089,166.7171,5.8026,7.1341,-0.5257,0.2298,31.3783,1,37.3645,3.2349,0.3408,2.894,4.167,0.9037,3.2633,11.5809,21.6209,71.1957,36.3185,36.4655,12.6884,5.9842,5.932,799575200.0,32.6253,13.0608,18.4848,1.2482,67.818,34.9267,19.5386,33.4032,28.1101,55.2403,39.3549,39.3549,35.4589,4.4334,13.3002,34.6341,39.7501,2.2631,35.5569,1.5266,63.2496,-34.7921,36.9832
2006-03-03,117.95,123.25,114.3,39.68,25397200,805517293.5125,50944031.185,44.4293,38.235,7.1429,71.4286,64.2857,2.3204,25.5221,34.0488,42.5754,0.4771,94.795,40.7027,39.6896,48.2932,36.7726,36.2291,33.5028,29.7159,166.3119,8.1844,-0.7133,-0.5197,0.2366,31.535,1,37.6197,3.2698,0.3006,2.9692,4.2947,0.7746,3.5201,11.632,21.8016,72.0955,36.3715,36.4655,11.5534,7.2363,5.8472,850369600.0,33.1348,13.2601,22.3014,1.265,70.3514,35.8578,19.6493,34.0488,28.4421,43.5589,39.7885,39.7885,55.2407,19.4139,44.9416,35.3629,40.2013,2.906,36.4048,1.5449,66.1561,-24.1284,37.5484
2006-03-10,121.75,121.76,113.4,37.95,30933500,795008783.9431,45498887.2525,44.4805,38.7606,0.0,64.2857,64.2857,2.3592,26.8491,34.6527,42.4564,-0.5837,70.552,26.6451,39.6558,45.1464,36.9533,36.4582,33.832,32.2376,166.5003,5.9174,-12.5711,-0.5225,0.2334,31.6447,1,37.6393,3.1213,0.1217,2.9996,4.3592,0.6076,3.7516,11.6837,21.963,64.9552,36.3715,36.8607,11.4365,6.4712,6.2172,788502600.0,30.2618,13.2948,20.5592,1.1857,63.3226,36.642,19.7536,34.6527,28.7507,40.913,43.5956,43.5956,40.0873,19.4139,0.0,36.0521,39.8714,2.8638,37.1625,1.5385,58.972,-40.6751,37.8029
2006-03-17,117.45,124.8,115.8,40.02,27674500,831293128.3875,50680084.5804,44.8088,39.5374,21.4286,57.1429,35.7143,2.3995,27.5412,35.2088,42.8764,0.6444,85.1377,34.987,40.1156,49.0768,37.4249,36.9329,34.2903,33.1135,168.5705,2.2451,-15.6756,-0.553,0.1982,31.803,1,37.8241,3.1346,0.108,3.0266,4.4849,0.5262,3.9588,11.736,22.1436,65.7201,36.3715,36.8607,10.4416,5.1959,5.9958,843851600.0,30.5677,13.4709,14.921,1.2373,67.4935,36.8204,19.869,35.2088,29.0905,48.2668,61.4162,61.4162,88.9207,34.7606,59.3403,36.7061,40.2896,2.9223,37.7621,1.5288,58.3149,-22.8947,38.2769
2006-03-24,123.02,125.35,119.03,39.67,27102500,831121593.5774,48137805.6312,45.1638,40.0059,14.2857,50.0,35.7143,2.3746,28.2207,35.702,43.1832,-0.1329,81.8085,32.2703,40.3728,49.7779,37.7705,37.298,34.6889,32.9765,172.537,-1.2762,-11.2054,-0.6093,0.1299,32.0527,1,37.9541,3.0816,0.044,3.0376,4.6735,0.53,4.1436,11.7889,22.3188,66.4198,36.3715,36.8607,9.7971,4.9133,5.9858,789646600.0,29.218,13.8319,14.1357,1.2254,66.1351,36.8204,19.9876,35.702,29.4343,57.6314,67.8824,67.8824,74.639,33.1183,40.0148,37.3214,40.43,2.0521,38.2027,1.5102,61.5159,-25.8767,38.6315
2006-03-31,122.18,128.34,120.87,41.1,25052300,857481844.983,51108970.9964,45.7609,40.2161,7.1429,42.8571,35.7143,2.3783,28.9591,36.269,43.5789,0.5877,92.6517,37.8012,40.9083,53.5242,38.2822,37.8045,35.1635,33.7066,174.1881,-2.6262,1.1977,-0.6319,0.1013,32.322,1,38.2158,3.1187,0.0649,3.0538,4.6649,0.3827,4.2823,11.8425,22.5066,70.7464,36.3715,36.8607,9.0834,1.4885,5.787,839751200.0,30.0054,13.5927,3.7581,1.2665,68.9006,37.5243,20.1135,36.269,29.8258,71.0676,83.9041,83.9041,88.1526,59.5715,79.3595,37.9075,40.983,2.4255,38.5567,1.4934,64.763,-13.6423,39.1066
2006-04-07,128.25,133.89,126.65,41.9,30460800,836950256.0328,41145399.3438,46.7462,41.2263,0.0,100.0,100.0,2.3782,29.5891,36.8276,44.0661,0.1105,113.4812,40.745,41.5142,59.555,38.8391,38.3508,35.6627,34.7468,175.3509,0.1813,5.8567,-0.6475,0.0811,32.6032,1,38.6333,3.1764,0.0981,3.0783,4.6418,0.2638,4.378,11.8968,22.7006,74.7001,38.3299,37.6772,8.435,0.6349,5.6756,900672800.0,33.2759,13.2859,1.5385,1.3312,70.3725,38.1437,20.2468,36.8276,30.2078,77.17,79.7235,79.7235,76.3787,73.1248,100.0,38.4749,41.6306,2.3768,38.8859,1.4801,64.8778,-13.5564,39.6068
2006-04-13,65.1,66.0,60.4,40.29,31132500,824163693.5328,29260450.2047,46.1979,41.5326,0.0,92.8571,92.8571,2.4681,30.3423,37.2738,44.2054,-0.5446,80.7632,27.7485,41.5763,39.0702,39.063,38.61,36.0058,34.641,178.9631,0.4998,3.4231,-0.6942,0.0181,32.9141,1,38.7129,3.0572,-0.0169,3.0741,4.1789,-0.2166,4.3955,11.9517,22.8765,70.5841,38.3299,38.701,13.0445,0.6347,6.125,869540300.0,29.7737,11.7857,1.6003,1.1571,63.8743,38.8366,20.3733,37.2738,30.5738,77.9218,70.1377,70.1377,45.8817,59.7865,0.0,39.0098,41.5063,3.6366,39.1493,1.4533,58.3756,-33.3034,39.7934
2006-04-21,63.0,69.4,62.35,44.49,57364200,867044450.1285,35382261.7278,46.2914,42.6397,0.0,100.0,100.0,2.6327,30.7325,37.8981,45.0638,0.7816,130.4337,42.6375,42.6441,47.5067,39.8979,39.394,36.6342,33.8202,183.6847,1.3373,5.8733,-0.7511,-0.0643,33.3904,1,39.2143,3.2637,0.1517,3.112,3.7313,-0.6239,4.3551,12.0074,23.0927,71.2497,40.7902,39.955,11.3553,5.8373,5.9175,926904500.0,31.9085,10.3147,15.1022,1.28,71.3187,39.2232,20.5199,37.8981,31.0192,73.6489,71.0856,71.0856,90.9965,66.6667,100.0,39.5437,42.8296,4.773,39.4355,1.446,61.197,-5.6521,40.4871
2006-04-28,68.51,70.65,66.07,44.9,47777600,883317355.2662,39847812.4649,46.5731,43.9054,0.0,100.0,100.0,2.6571,31.2181,38.5258,45.8336,0.1376,149.6242,43.8526,43.5809,50.2349,40.6673,40.128,37.2464,32.5701,187.8242,2.6484,2.7406,-0.7968,-0.1361,33.9996,1,39.4796,3.4209,0.2471,3.1738,3.5524,-0.7345,4.2869,12.0639,23.3107,70.7354,40.9948,40.9294,10.4474,7.8081,5.9179,974682100.0,31.5395,9.6559,21.0514,1.1336,71.9263,39.2232,20.6725,38.5258,31.4959,71.7574,74.0488,74.0488,85.2683,66.6667,100.0,40.0928,43.9173,2.9741,39.7579,1.4494,62.1743,-9.9049,41.1428
2006-05-05,71.35,73.46,69.25,46.41,43840100,885504153.6035,38747899.7406,47.2319,45.3685,21.4286,100.0,78.5714,2.6677,31.7254,39.2274,46.7295,0.0261,175.9347,48.2041,44.6829,55.7966,41.5501,40.965,37.9249,31.0783,192.3094,2.56,3.0978,-0.8416,-0.2132,34.8497,1,39.7931,3.6252,0.3611,3.2641,3.5601,-0.6451,4.2052,12.1213,23.5417,69.2894,41.7481,41.8418,9.6626,8.0479,5.7486,1018522200.0,34.0564,9.5119,20.9812,1.1245,74.1021,40.2216,20.8324,39.2274,31.9998,77.3727,86.9836,86.9836,84.6861,100.0,100.0,40.6742,45.2041,2.8054,40.2239,1.4655,59.0933,-11.0772,41.9489
2006-05-12,70.7,74.75,68.7,44.71,36130700,851165058.5621,23849323.4092,48.009,46.0813,14.2857,100.0,85.7143,2.7578,32.6574,39.8406,47.0237,-0.3058,151.5617,35.4829,45.1194,58.111,42.0363,41.4644,38.4275,29.468,192.6473,4.0449,0.9391,-0.8448,-0.2189,35.9282,1,40.0091,3.6088,0.2758,3.333,3.6199,-0.5031,4.1231,12.1794,23.7534,62.6266,41.7481,42.2607,8.6794,5.0263,6.168,982391500.0,32.7605,9.5254,12.6657,1.1273,67.7414,41.4188,20.9891,39.8406,32.4521,79.1041,76.2798,76.2798,58.885,79.2701,37.8104,41.272,45.5166,3.9288,40.8023,1.4719,52.8012,-30.4988,42.4802
2006-05-19,68.2,68.69,62.53,41.95,53858100,833480570.3842,9959448.3617,46.3323,45.2374,7.1429,92.8571,85.7143,2.8538,34.2489,40.3643,46.4797,-0.5846,58.5962,17.7576,44.7531,24.5353,42.0231,41.5292,38.6885,27.8184,193.0576,2.5008,-0.128,-0.8486,-0.2259,36.909,1,40.0539,3.3346,0.0013,3.3333,3.4878,-0.5245,4.0123,12.2382,23.9353,64.1954,41.7481,42.2607,17.8133,4.0035,6.8028,928533400.0,29.3964,9.0746,10.5502,1.0853,58.8788,48.5419,21.1335,40.3643,32.8338,72.3896,53.9054,53.9054,18.1452,45.9368,0.0,41.843,44.7237,4.1028,41.3957,1.4486,49.1696,-52.4682,42.5953
2006-05-26,63.25,66.24,61.5,42.39,53860000,865296604.1394,13495105.8224,44.4476,44.2898,0.0,85.7143,85.7143,2.8699,35.1299,40.7425,46.3551,0.4262,35.0326,19.5447,44.5364,19.9458,42.0789,41.6434,38.9623,26.1974,194.8864,3.657,4.0095,-0.865,-0.2569,37.9042,1,40.1589,3.1166,-0.1734,3.29,3.2892,-0.5693,3.8585,12.2976,24.1198,66.1272,42.1763,42.592,18.1166,2.367,6.7708,982393400.0,27.1442,8.4647,5.9148,1.1428,59.7723,48.5419,21.2828,40.7425,33.209,55.1154,35.161,35.161,28.4528,14.5599,5.8694,42.365,44.2242,3.0781,41.9541,1.4068,53.2093,-51.7333,42.737
2006-06-02,65.81,66.54,63.55,42.89,33903700,888088054.6411,20966508.5048,42.7627,43.596,0.0,78.5714,78.5714,2.8036,36.1892,41.1492,46.1091,0.0803,46.6343,21.6783,44.4615,20.8589,42.204,41.8099,39.2534,24.6511,196.9846,5.3846,-0.1188,-0.8828,-0.2921,38.7614,1,40.2635,2.9506,-0.2715,3.2221,3.2825,-0.4223,3.7049,12.3577,24.3076,65.9274,42.1763,42.6812,17.2204,3.221,6.5363,1016297100.0,26.2978,8.3574,8.1192,1.1182,60.8392,48.3698,21.4386,41.1492,33.5738,38.6819,26.9792,26.9792,34.3396,6.2489,12.8773,42.8299,43.9816,1.9417,42.4729,1.3553,56.7047,-48.1994,42.8959
2006-06-09,66.75,66.75,57.49,38.77,62452500,853826855.937,11215654.6959,39.9085,42.1945,7.1429,71.4286,64.2857,3.0337,36.0818,41.1071,46.1324,-0.7743,-38.751,-1.2823,43.3506,2.8048,41.6753,41.4042,39.2174,23.2599,194.7068,4.4434,-4.3626,-0.8635,-0.2539,39.62,1,40.2519,2.4578,-0.6114,3.0692,2.9312,-0.5836,3.5148,12.4182,24.4521,58.0343,42.1763,42.6812,23.8695,-2.3296,7.8254,953844600.0,22.567,7.4163,-5.6685,0.9769,49.3588,48.2012,21.5692,41.1071,33.856,29.0474,25.0019,25.0019,12.2132,6.2489,0.0,43.1934,42.3236,6.0252,42.855,1.2697,46.3329,-83.3922,42.4615
2006-06-16,59.75,59.75,54.0,37.9,62240000,883593812.4587,15678368.4222,38.0242,41.4165,100.0,64.2857,-35.7143,3.0842,35.7244,40.9389,46.1533,-0.2609,-110.639,-5.3188,42.2194,13.5273,41.0947,40.9372,39.12,22.0449,196.8039,2.8141,-8.0045,-0.8813,-0.2891,40.3018,1,40.2418,1.9748,-0.8756,2.8504,2.5711,-0.7651,3.3362,12.479,24.5866,58.1042,42.1536,41.8391,27.0604,-4.0002,8.1374,891604600.0,20.6116,6.4704,-9.5466,0.9988,47.3406,47.8774,21.6923,40.9389,34.1199,25.7441,25.2511,25.2511,29.2005,4.2924,0.0,43.4283,40.7536,3.7414,43.0263,1.1587,48.0687,-79.3715,41.9205
2006-06-23,58.1,59.78,54.44,38.32,59641200,923577987.7396,28800955.4067,36.2661,40.7149,92.8571,57.1429,-35.7143,3.1121,35.5606,40.8721,46.1836,0.1498,-93.9335,-3.1,41.3982,13.4115,40.6686,40.5889,39.061,21.0265,214.582,-1.2179,-8.6505,-0.9835,-0.5676,40.6477,1,40.2174,1.6075,-0.9943,2.6018,2.1141,-1.0424,3.1565,12.5402,24.724,58.1895,42.1536,41.8391,24.9024,-1.97,8.1204,951245800.0,19.0127,5.2902,-4.889,0.9577,48.45,47.3677,21.8166,40.8721,34.3867,25.6227,26.615,26.615,38.4314,2.7395,8.2185,43.5328,39.7181,3.4746,42.9292,1.0377,50.6906,-76.2166,41.4363
2006-06-30,59.15,65.59,58.26,42.37,42225900,960273619.7997,43226900.7007,34.139,39.9499,85.7143,50.0,-35.7143,3.2305,35.8103,41.0577,46.3051,0.8131,3.1299,15.2663,41.7324,6.4862,40.9296,40.8257,39.3058,20.3962,239.3089,-3.144,-3.1458,-0.969,-0.8599,40.8953,1,40.2536,1.6238,-0.7824,2.4062,1.7339,-1.2206,2.9544,12.602,24.9004,57.5828,42.1536,41.8391,22.2763,-2.1244,7.6253,993471700.0,25.3665,4.2938,-4.775,1.0679,57.6331,46.8785,21.9614,41.0577,34.745,34.4853,51.5897,51.5897,87.1373,28.1559,76.2492,43.556,40.3607,4.7694,42.6761,0.94,60.5106,-46.0748,41.507
2006-07-07,64.9,65.99,62.53,40.83,25179800,938295875.291,38205786.8227,32.2495,39.4979,78.5714,42.8571,-35.7143,3.1605,36.3194,41.2447,46.1699,-0.6214,12.8095,7.4336,41.6125,7.687,40.9142,40.8263,39.4187,20.1748,255.4527,-2.5384,-1.7132,-0.862,-0.9679,41.0674,0,40.2565,1.4955,-0.7285,2.2241,1.5474,-1.1834,2.7308,12.6643,25.0597,56.0752,42.1536,41.8391,21.1429,-4.0691,7.7408,968291900.0,24.664,3.8103,-9.0628,0.9935,53.7168,46.4088,22.1,41.2447,35.0309,47.6456,64.732,64.732,68.6275,48.8058,61.9499,43.5166,40.3193,2.2513,42.313,0.8499,59.2539,-57.5297,41.3473
2006-07-14,63.4,68.12,62.85,44.29,42663300,980149625.0064,45995543.6163,30.9473,38.5726,71.4286,35.7143,-35.7143,3.1844,36.6327,41.5414,46.4501,0.8861,60.1628,20.5415,42.3701,14.0186,41.4338,41.2883,39.7796,19.9362,271.2677,-3.6588,-1.7727,-0.6913,-0.9998,41.2829,1,40.3115,1.6542,-0.4559,2.1101,1.1642,-1.2937,2.458,12.7272,25.252,54.902,42.1536,41.8391,19.4858,-2.1141,7.1896,1010955200.0,25.8397,2.8411,-4.5557,1.057,60.2707,45.9579,22.2553,41.5414,35.3766,67.1529,85.1369,85.1369,99.6459,79.3997,100.0,43.4639,41.5055,3.4941,41.9688,0.7889,62.3612,-31.7077,41.6517
2006-07-21,67.08,67.44,60.12,39.98,65255400,938607252.8752,31782821.7523,29.0338,37.6626,64.2857,28.5714,-35.7143,3.3264,36.6686,41.5564,46.4441,-0.7691,-15.8153,1.3156,41.9012,4.1579,41.2107,41.1143,39.7948,19.5502,289.7953,-4.305,1.6364,-0.4259,-0.9409,41.4397,0,40.3099,1.416,-0.5553,1.9713,0.7402,-1.4125,2.1527,12.7906,25.3994,52.2069,42.1536,41.8391,21.1357,-4.7266,8.3194,945699800.0,22.9695,1.8057,-10.5717,0.9923,50.6578,45.525,22.3943,41.5564,35.623,74.347,73.172,73.172,51.2427,60.2091,18.6776,43.3839,40.8962,5.1729,41.5639,0.7205,55.5761,-63.8395,41.359
2006-07-28,61.75,68.4,61.44,42.46,47855400,943145264.9442,24523091.9433,27.474,37.0236,57.1429,21.4286,-35.7143,3.4123,37.1728,41.7818,46.3909,0.5029,24.3284,10.1723,42.1303,7.1973,41.4024,41.2933,39.9919,19.0862,-32.5709,-3.1216,6.1745,0.2152,-0.5383,41.6495,0,40.3346,1.4105,-0.4486,1.8591,0.3654,-1.4624,1.8278,12.8545,25.5699,51.4233,42.1536,41.8391,19.1321,0.5058,8.0371,993555200.0,22.0996,0.8903,1.2057,0.9543,55.0861,45.1095,22.5448,41.7818,35.9174,77.1945,73.2745,73.2745,68.9349,54.9147,46.0664,43.2957,41.3028,4.5287,41.1786,0.6645,58.7481,-45.3953,41.3989
2006-08-04,65.67,68.55,64.86,42.39,38756100,910480909.6596,8930626.527,26.0609,36.6464,50.0,14.2857,-35.7143,3.34,37.3574,41.9005,46.4435,-0.1409,46.9572,9.8928,42.292,7.6899,41.5545,41.4397,40.1697,18.5844,-4.9805,0.2511,6.7947,0.643,-0.0868,41.8349,0,40.3633,1.3849,-0.3794,1.7642,0.0671,-1.4035,1.4705,12.9189,25.7381,50.6167,42.1536,41.8391,18.1497,0.0057,7.8791,954799100.0,21.1736,0.163,0.0134,0.9442,54.9464,44.7106,22.699,41.9005,36.2329,68.7983,59.9485,59.9485,59.6679,36.4522,44.6126,43.2099,41.5881,2.401,40.9756,0.6172,53.6177,-45.8806,41.4496
2006-08-11,65.75,67.05,63.34,41.62,34045100,887814764.9157,-5471939.6098,24.3275,36.1683,42.8571,7.1429,-35.7143,3.2739,37.5679,41.9977,46.4276,-0.4825,7.5483,6.4324,42.2225,1.7935,41.5641,41.4633,40.2769,18.1018,34.51,2.1446,3.8128,0.9833,0.5666,41.9571,0,40.3993,1.2873,-0.3816,1.6689,-0.0748,-1.2113,1.1365,12.9838,25.8969,44.234,41.3061,41.8391,19.3516,-1.2752,7.8667,920754000.0,20.0585,-0.1812,-2.973,0.8968,53.2162,44.6036,22.8502,41.9977,36.5359,63.7581,58.0515,58.0515,45.5516,39.0976,26.614,43.125,41.5317,2.414,40.9563,0.5715,48.4202,-51.6566,41.4208
2006-08-18,63.5,64.96,61.68,41.64,31756900,900982260.0377,-6676791.8897,22.9016,34.617,35.7143,0.0,-35.7143,3.1925,37.611,42.0251,46.4391,0.1524,-27.4011,6.5389,42.166,4.3649,41.5763,41.4873,40.3781,17.7018,57.6576,3.0962,0.4329,0.9757,0.8449,42.0582,0,40.4224,1.1982,-0.3765,1.5747,-0.3117,-1.1279,0.8162,13.0492,26.0544,44.8081,41.0965,39.8715,20.8442,2.876,7.6663,952510900.0,19.1007,-0.7524,7.4186,0.9314,53.2695,44.6036,22.9953,42.0251,36.8267,56.1384,50.4152,50.4152,46.0261,43.4008,58.9759,43.0402,41.4976,2.1342,41.0685,0.528,45.6658,-31.293,41.4412
2006-08-25,64.41,65.84,63.3,41.94,26311500,898496134.0534,-7353745.0092,21.3287,32.8881,28.5714,0.0,-28.5714,3.0825,37.6129,42.0268,46.4406,0.0157,-0.2261,7.8106,42.1872,0.8806,41.6316,41.5471,40.4935,17.3898,89.787,1.9188,-3.3253,0.7097,1.0,41.9767,0,40.4287,1.1381,-0.3493,1.4874,-0.5291,-1.0516,0.5225,13.115,26.2132,51.1908,41.0965,39.87,20.0459,4.0342,7.3505,978822400.0,19.696,-1.2726,10.6438,0.9996,53.9053,44.225,23.1435,42.0268,37.1145,51.0347,44.6375,44.6375,42.3347,40.8138,36.8516,42.9584,41.5744,1.6527,41.2422,0.4884,48.339,-28.1787,41.5297
2006-09-01,64.12,64.13,60.86,40.32,30521700,887022358.2553,-10612904.9475,20.4804,31.6215,21.4286,71.4286,50.0,3.0235,37.616,42.028,46.44,-0.6848,-58.7923,-0.2601,41.7962,9.4523,41.4297,41.3834,40.4805,17.0874,111.4125,-0.0282,-1.6948,0.4001,0.931,41.7581,0,40.4273,0.9491,-0.4306,1.3798,-0.4241,-0.7069,0.2827,13.1812,26.3543,53.299,41.0965,39.87,22.5393,1.9943,7.4989,948300700.0,18.6463,-1.0197,5.2037,0.9512,49.8699,43.8614,23.2799,42.028,37.3832,42.944,33.7793,33.7793,12.9772,31.9425,0.0,42.8652,41.0681,2.2559,41.3651,0.4426,41.1635,-45.2577,41.4029
2006-09-08,61.75,62.77,57.82,37.78,39836800,849277996.2351,-22990957.8426,20.3982,30.1533,14.2857,64.2857,50.0,3.038,37.0657,41.6926,46.3195,-0.7677,-116.5974,-11.4569,40.845,19.3295,40.8686,40.9033,40.2807,16.733,149.4289,0.6991,-0.7152,-0.2492,0.5086,41.4325,1,40.3412,0.5879,-0.6335,1.2214,-0.4277,-0.491,0.0633,13.2476,26.4686,47.2356,41.037,39.87,25.4891,-4.5826,8.0408,908463900.0,17.2314,-1.0285,-10.8169,0.8809,44.2716,43.5124,23.4035,41.6926,37.6025,32.4435,18.9138,18.9138,1.4294,12.2839,0.0,42.7292,39.8057,3.2273,41.4146,0.3789,39.0948,-72.0472,40.9576
2006-09-15,57.3,57.37,54.23,36.69,65409400,869275774.579,-19601690.2046,21.0238,29.524,7.1429,57.1429,50.0,2.9943,36.4166,41.2824,46.1482,-0.3248,-177.7525,-15.8256,39.8051,29.1573,40.2263,40.342,40.015,16.3454,239.6323,-0.1445,-1.5915,-0.9676,-0.8628,41.0425,1,40.2907,0.2113,-0.808,1.0194,-0.4358,-0.3213,-0.1145,13.3142,26.5708,47.4345,40.4926,39.87,29.5979,-4.1358,8.1601,843054500.0,16.2344,-1.051,-10.1295,0.9465,42.0872,43.1774,23.522,41.2824,37.7907,21.1497,10.756,10.756,17.8615,0.0,0.0,42.5272,38.4895,2.4254,41.4132,0.2996,38.4186,-83.548,40.4157
2006-09-22,57.45,59.4,56.07,37.23,59217200,846691437.0415,-23619125.3687,20.9676,28.6169,0.0,50.0,50.0,2.9355,36.255,40.8235,45.3921,-0.1051,-124.2102,-12.8805,39.1018,20.2373,39.7651,39.9269,39.8086,15.9748,273.7335,-0.3461,-0.6928,-0.6596,-0.9979,40.66,1,40.2701,-0.0435,-0.8503,0.8068,-0.7699,-0.4876,-0.2823,13.3811,26.6774,56.7063,40.4926,39.9805,28.0343,-7.0628,7.885,902271700.0,18.5973,-1.8611,-15.9462,0.9822,43.5598,42.8557,23.6406,40.8235,38.0189,14.8118,14.7657,14.7657,25.0061,4.1534,12.4601,42.2591,37.7119,2.1711,41.2537,0.2167,39.4537,-79.7627,39.9649
2006-09-29,57.1,62.13,55.69,40.44,67515000,912109697.9111,-2300527.1711,20.1345,27.1368,85.7143,42.8571,-42.8571,3.0257,36.4034,40.6102,44.8169,0.7655,-56.7914,3.0762,39.3402,9.3043,39.8694,39.9957,39.8556,15.6427,296.1215,-0.3934,-1.6021,-0.3236,-0.8979,40.4725,1,40.2724,0.0138,-0.6344,0.6482,-0.777,-0.3678,-0.4092,13.4482,26.815,57.4018,40.4926,39.9805,25.2555,0.459,7.4814,969786700.0,20.9558,-1.8793,1.1479,1.0553,51.5381,42.547,23.7741,40.6102,38.2923,22.1404,40.8996,40.8996,79.8311,37.4867,100.0,41.9646,38.2826,4.1988,40.993,0.1539,50.1441,-44.9996,39.949
2006-10-06,62.03,62.26,56.85,38.86,63653500,913168628.595,6966788.8702,19.3247,25.7871,78.5714,35.7143,-42.8571,3.0615,36.23,40.4555,44.6811,-0.4492,-58.4592,-4.1183,39.1446,8.797,39.7139,39.8441,39.7817,15.3391,-29.6358,-1.3153,-2.6682,0.265,-0.4945,40.4725,1,40.2387,-0.0678,-0.5728,0.505,-1.1126,-0.5724,-0.5403,13.5157,26.9355,48.9824,40.4926,39.9805,23.1771,-3.5979,7.8787,906133200.0,19.429,-2.6989,-8.4744,0.9172,47.9408,42.2505,23.8968,40.4555,38.5521,37.1904,55.9059,55.9059,62.8806,58.1324,61.9372,41.6544,38.1899,3.5273,40.6238,0.0975,47.5102,-62.1343,39.7018
2006-10-13,60.25,60.7,57.23,38.33,54781000,907643167.4999,8366517.914,18.5727,24.76,71.4286,28.5714,-42.8571,3.0045,36.0279,40.2528,44.4776,-0.4207,-66.6691,-6.462,38.8611,8.797,39.501,39.6422,39.6742,15.0801,-8.6524,-2.7548,-1.9463,0.5927,-0.1504,40.4108,1,40.2057,-0.1732,-0.5425,0.3694,-1.1749,-0.5124,-0.6625,13.5833,27.0494,43.1202,40.4926,39.9805,21.9305,-4.061,7.8383,851352200.0,18.384,-2.8551,-9.5797,0.9388,46.769,41.966,24.0195,40.2528,38.7408,54.435,66.4996,66.4996,56.787,70.4917,49.538,41.3332,37.9629,2.2624,40.2032,0.0447,47.9126,-67.8459,39.4175
