date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2014-12-26,64.93,65.63,64.02,61.88,2242451,134037226.0346,2042824.4655,12.0642,13.3246,28.5714,100.0,71.4286,1.969,56.735,59.9552,63.1754,-0.1056,112.5243,16.0719,60.7807,20.4488,60.2154,60.1007,59.7041,18.0049,103.4807,0.564,-3.5363,0.5228,0.9724,59.7935,1,59.3425,0.5113,0.2494,0.2619,0.0425,-0.2374,0.2799,22.7937,49.0694,59.1635,59.0536,16.4219,5.0645,3.1819,112297624.0,24.8645,8.9136,1.0109,58.0359,56.2357,49.5659,59.9552,59.095,52.2692,61.2608,61.2608,77.8626,75.1069,100.0,59.6337,61.1682,1.5385,59.5224,0.0762,52.8822,-11.3577,60.117
2015-01-02,64.65,65.21,63.05,61.13,1586378,133802207.0716,1872681.7222,11.9693,13.453,21.4286,92.8571,71.4286,1.9758,56.7562,60.0164,63.2766,-0.3148,67.6554,9.9981,60.9455,10.7366,60.3557,60.2376,59.8095,17.4226,137.1662,-0.4085,-1.0807,-0.0378,0.6799,59.8159,1,59.394,0.5461,0.2274,0.3187,0.3291,0.1032,0.2258,22.9257,49.1899,59.1635,59.0536,18.5474,2.0067,3.2323,110711246.0,23.0092,3.3942,1.0429,54.999,56.4948,49.7226,60.0164,59.1049,62.7365,72.0895,72.0895,57.7608,85.5561,56.6683,59.7579,61.3055,2.064,59.7742,0.0905,56.0579,-21.671,60.342
2015-01-09,63.82,63.98,62.71,60.29,3727660,132305272.7409,1156536.7927,11.6476,13.5594,14.2857,85.7143,71.4286,1.9214,56.7484,59.9824,63.2165,-0.5748,27.2871,3.501,60.8633,7.4656,60.345,60.2441,59.8449,16.8512,161.1018,-0.1033,0.5263,-0.44,0.3239,59.777,1,59.4227,0.5001,0.1451,0.355,0.5457,0.3484,0.1973,23.0575,49.3009,59.1635,59.0536,18.9185,0.7071,3.1871,106983586.0,21.9712,1.1868,1.047,51.7505,56.7435,49.8702,59.9824,59.0958,63.4171,56.9011,56.9011,35.0799,55.6617,10.3168,59.8892,61.0983,1.2136,60.0135,0.0999,56.0367,-33.1593,60.4309
2015-01-16,63.33,64.09,62.28,60.1,2597352,131487322.111,498171.6854,11.0521,13.723,7.1429,78.5714,71.4286,1.9077,56.746,59.9208,63.0956,-0.2376,21.6655,2.0989,60.746,3.3094,60.308,60.2255,59.8641,16.3765,202.117,0.2563,1.1552,-0.9213,-0.3765,59.7307,0,59.4592,0.4439,0.0711,0.3728,0.6127,0.4205,0.1921,23.1893,49.4089,59.3499,59.0536,19.2318,-1.29,3.1739,104386234.0,20.5483,-2.1012,1.0648,51.0494,56.9823,50.0196,59.9208,59.0774,55.8549,38.574,38.574,22.8814,22.3284,0.0,60.016,60.8643,1.7296,60.2336,0.1045,56.3571,-35.6397,60.4699
2015-01-23,63.0,65.34,62.43,62.22,3586860,134519513.0389,1148340.1926,11.2449,13.7352,0.0,71.4286,71.4286,1.97,56.7102,59.9435,63.1768,0.7268,87.6376,16.3299,61.1734,13.7519,60.6024,60.4916,60.0387,16.039,214.5257,1.0203,1.5034,-0.9833,-0.5668,59.8167,1,59.6789,0.5637,0.1527,0.411,0.754,0.5291,0.2249,23.321,49.5371,60.6709,59.6365,17.2928,2.1452,3.1661,107973094.0,22.8074,3.5709,1.0951,58.165,57.2116,50.1759,59.9435,59.1293,47.6682,47.5294,47.5294,84.6269,36.7723,100.0,60.1516,61.4156,2.7807,60.4357,0.114,58.8935,-7.9969,60.7562
2015-01-30,65.0,65.29,63.62,61.49,3384776,134093882.5239,1174495.7642,11.424,13.3332,0.0,64.2857,64.2857,1.9433,56.7249,59.9301,63.1353,-0.3892,94.5022,10.3631,61.331,13.7519,60.739,60.6248,60.1462,15.8163,217.6141,1.731,-0.2874,-0.9917,-0.6103,60.0208,1,59.7319,0.5928,0.1454,0.4473,0.5826,0.309,0.2736,23.4527,49.6566,60.7235,60.2481,16.2785,1.9589,3.1603,104588318.0,21.4696,3.2905,1.0401,55.1815,57.4316,50.3243,59.9301,59.1045,48.1628,58.3851,58.3851,67.6471,52.6905,58.0716,60.2945,61.5622,1.5958,60.6064,0.1231,58.0118,-24.8062,60.8935
2015-02-06,64.41,67.0,63.79,63.03,3495268,135324303.9694,1469921.1612,12.4914,13.4471,0.0,100.0,100.0,2.0236,56.5812,60.0209,63.4606,0.4829,147.3332,19.6984,61.8352,26.3685,61.0913,60.9453,60.3598,15.6718,205.2202,0.8203,-1.7337,-0.941,-0.4261,60.3284,1,59.8747,0.7315,0.2273,0.5042,0.6159,0.27,0.3459,23.5844,49.7903,61.1272,61.4425,14.516,3.8031,3.2106,108083586.0,24.9128,6.4214,1.0579,59.8492,57.6429,50.4836,60.0209,59.1127,60.887,76.7467,76.7467,77.9661,86.0239,100.0,60.4568,62.1947,3.0673,60.7898,0.1373,56.753,-19.2593,61.2135
2015-02-13,65.78,68.06,65.36,64.88,2518434,137544256.9027,2163496.4696,13.9506,13.8216,0.0,100.0,100.0,2.0633,56.3632,60.3343,64.3054,0.7852,189.0913,29.2587,62.6965,32.9192,61.6745,61.4703,60.6948,15.5838,180.1012,-0.0378,-1.4453,-0.7084,-0.0018,60.681,1,60.0941,0.9798,0.3805,0.5993,0.8703,0.401,0.4693,23.7162,49.9412,62.0541,61.9968,13.2195,4.4338,3.1801,110602020.0,26.1942,7.3348,1.0568,64.6294,57.9619,50.65,60.3343,59.1927,72.0267,80.9483,80.9483,97.2318,86.0239,100.0,60.6603,63.2995,2.58,60.9866,0.1611,61.6727,-2.5157,61.7477
2015-02-20,67.69,67.99,67.08,64.79,2245490,138852069.7599,2666672.5985,15.3055,14.0428,21.4286,92.8571,71.4286,1.9781,56.4873,60.6946,64.9018,0.1209,186.9984,28.4101,63.3585,32.9192,62.1534,61.9125,60.9979,15.5569,164.0684,-0.67,0.2103,-0.4859,0.2745,61.0284,1,60.457,1.1555,0.445,0.7105,1.1868,0.5713,0.6155,23.8481,50.0897,62.0541,61.9968,12.8044,5.1696,3.0532,108356530.0,25.3717,8.6713,1.0784,64.205,58.3863,50.8162,60.6946,59.2989,82.6294,90.1933,90.1933,95.3819,98.5029,95.5087,60.9103,64.0716,0.8696,61.2401,0.1891,65.0138,-4.0881,62.236
2015-02-27,67.89,74.75,67.36,68.62,8287389,140545433.4121,3168890.1225,18.4652,15.1989,14.2857,100.0,85.7143,2.3412,56.2867,61.3033,66.3198,0.5304,274.3343,44.2243,64.8348,59.5413,63.1481,62.8067,61.5624,15.6566,157.2526,0.214,2.0735,-0.3787,0.3867,61.4175,1,61.7289,1.5856,0.7001,0.8855,1.5875,0.8004,0.7872,23.9802,50.275,63.9222,65.1931,10.0457,6.794,3.4118,116643919.0,39.6135,10.9892,1.1526,72.1121,58.7852,51.0021,61.3033,59.4793,86.6248,88.7329,88.7329,73.5849,98.5029,100.0,61.241,65.9573,7.0616,61.6236,0.2332,64.8505,-22.5287,63.1903
2015-03-06,71.81,72.28,70.12,67.52,3924885,138569331.2195,2457502.0372,21.3992,16.3345,7.1429,92.8571,85.7143,2.321,56.5737,61.8381,67.1026,-0.536,213.0637,34.9757,65.7363,59.5413,63.8199,63.4345,62.0034,15.9112,156.767,1.0851,1.7996,-0.3708,0.3945,61.84,1,62.4455,1.8166,0.7448,1.0717,2.0246,1.0491,0.9756,24.1125,50.4474,64.1181,65.1931,9.4091,5.633,3.4378,112719034.0,37.1031,9.1028,1.14,67.4879,59.6702,51.1773,61.8381,59.6356,85.3758,77.2012,77.2012,62.6369,85.9332,62.2907,61.6501,66.9463,2.0592,62.1259,0.2805,63.4916,-31.3793,63.911
2015-03-13,70.86,71.8,68.5,68.06,7790551,143668600.965,3565565.2816,22.9915,16.913,0.0,85.7143,85.7143,2.3805,56.5242,62.2853,68.0465,0.1121,158.6166,37.137,66.5817,43.6919,64.4729,64.0518,62.4523,16.4573,158.4914,1.5103,2.6946,-0.3986,0.3666,62.3157,1,63.0921,2.0206,0.7591,1.2615,2.302,1.1313,1.1707,24.2451,50.6236,64.1181,65.2015,13.1638,6.9374,3.4974,120509585.0,33.5924,11.3491,1.126,68.5685,60.4933,51.3528,62.2853,59.8527,77.393,66.245,66.245,62.5133,72.4915,55.1839,62.1307,67.8282,3.1533,62.7169,0.3289,63.1678,-27.0094,64.6259
2015-03-20,71.56,71.97,71.03,68.32,3934821,143668600.965,3694721.5832,24.5148,17.967,0.0,78.5714,78.5714,2.2746,56.5377,62.7225,68.9073,-0.0638,152.4351,38.1761,67.3074,44.317,65.0652,64.6212,62.8872,17.2505,161.5287,2.9539,2.3118,-0.4466,0.3168,62.7433,1,63.8864,2.178,0.7332,1.4448,2.5653,1.1776,1.3877,24.3779,50.8005,64.3618,65.3794,12.7925,8.0363,3.3292,124444406.0,33.155,13.3302,1.146,69.088,61.2587,51.5319,62.7225,60.0807,68.124,60.9258,60.9258,57.6271,59.7431,61.7546,62.6712,68.523,0.8982,63.3983,0.3756,64.0214,-25.6714,65.3027
2015-03-27,71.5,71.65,69.5,67.35,4951446,143231031.3185,3272447.7661,24.9277,18.4959,0.0,71.4286,71.4286,2.2589,56.553,63.0202,69.4873,-0.4744,109.0919,29.4693,67.6278,30.2963,65.4164,64.9848,63.2176,18.32,165.6672,3.0058,1.3743,-0.5101,0.2476,63.087,1,64.1733,2.1988,0.6032,1.5956,2.7478,1.1386,1.6092,24.5108,50.966,64.3618,65.4702,16.5845,7.2431,3.354,119492960.0,31.0011,12.0509,1.0893,64.7347,61.9706,51.7066,63.0202,60.3469,60.4302,54.1199,54.1199,42.2192,38.9795,0.0,63.2451,68.644,2.0545,64.1233,0.4139,61.7469,-34.2422,65.7667
2015-04-02,70.36,72.5,70.36,69.06,3731640,146160543.0942,3734321.5181,25.5847,18.777,21.4286,64.2857,42.8571,2.2436,56.6447,63.4693,70.2939,0.8925,116.189,36.9747,68.2893,34.1253,65.9767,65.5279,63.6502,19.7127,167.2857,3.9293,1.5323,-0.5341,0.2201,63.3118,1,64.6917,2.3264,0.5847,1.7418,3.0374,1.1554,1.882,24.644,51.1469,64.5816,65.4702,15.5048,6.837,3.2488,123224600.0,31.5687,10.9883,1.116,68.4874,62.6326,51.8889,63.4693,60.6273,59.9148,64.6988,64.6988,94.25,49.319,86.2024,63.8467,69.2725,2.0449,64.9014,0.4506,61.8783,-19.8877,66.4061
2015-04-10,71.43,73.23,71.42,69.62,4185609,148634908.6356,4371084.2236,26.4222,19.0349,14.2857,57.1429,42.8571,2.2069,56.9008,63.9738,71.0468,0.7901,115.9435,39.2687,68.9401,37.3103,66.5375,66.0738,64.0926,20.5224,170.2225,4.1828,-2.2588,-0.5768,0.1698,63.5356,1,65.3939,2.4449,0.5625,1.8824,3.3237,1.1409,2.1828,24.7774,51.3317,64.8634,65.4702,14.6368,8.1318,3.1698,127410209.0,32.0593,13.2246,1.139,69.6344,63.2483,52.076,63.9738,60.9149,65.0114,76.2156,76.2156,92.1776,62.0675,100.0,64.4707,69.8832,1.7296,65.7123,0.4851,63.3909,-15.1564,67.0523
2015-04-17,72.8,73.21,71.43,68.65,2978712,147028412.2761,3723048.832,27.2,19.126,7.1429,50.0,42.8571,2.1707,57.445,64.4449,71.4448,-0.5393,97.318,30.43,69.1985,37.3103,66.8621,66.417,64.43,20.9726,175.5411,2.5445,-3.1233,-0.65,0.0777,63.8388,1,65.8392,2.4321,0.4398,1.9923,3.4042,0.9398,2.4644,24.9111,51.5049,64.8634,65.4702,13.8176,5.6187,3.1622,124431497.0,30.265,8.9145,1.1387,65.215,63.8209,52.2574,64.4449,61.1463,74.6561,83.0541,83.0541,62.7346,65.3354,9.8037,65.0969,69.9424,1.7009,66.4583,0.5115,61.0384,-23.336,67.4877
2015-04-24,72.18,72.96,71.91,69.45,2954168,148407024.0094,3558133.6477,27.9221,19.5835,0.0,42.8571,42.8571,2.0921,57.8235,64.895,71.9664,0.4762,93.331,34.1372,69.5825,37.3103,67.2603,66.8214,64.8019,21.3046,180.3963,2.1212,-2.757,-0.712,-0.0069,64.2316,1,66.3984,2.4584,0.3729,2.0856,3.6702,0.9299,2.7403,25.0449,51.6843,65.5562,65.5419,13.3127,4.5676,3.0124,127385665.0,29.1591,7.0398,1.1555,67.0686,64.3534,52.4422,64.895,61.3785,79.7751,80.0556,80.0556,85.2547,52.4792,47.634,65.7165,70.2096,1.0702,67.0901,0.533,65.8362,-16.8019,67.9504
2015-05-01,72.89,78.09,72.28,72.35,6257885,149537967.0817,3527047.1728,29.9268,20.6754,0.0,100.0,100.0,2.3392,58.1886,65.5314,72.8742,0.4854,131.5897,45.4325,70.5893,55.9877,68.0426,67.5579,65.3607,21.5406,182.3342,0.7317,-2.5031,-0.7353,-0.0407,64.6331,1,67.3758,2.682,0.4771,2.2048,3.9556,0.9522,3.0034,25.1792,51.8909,66.9179,67.7062,11.0559,7.5585,3.2334,133643550.0,39.1842,11.6667,1.1627,72.7163,64.8486,52.6372,65.5314,61.6602,78.5032,72.4,72.4,69.2109,52.4792,100.0,66.3481,71.3669,5.5518,67.666,0.5599,61.3739,-16.4478,68.7103
2015-05-08,75.86,76.8,70.2,70.39,15166187,150273297.3605,3427658.0515,30.5057,21.4986,0.0,92.8571,92.8571,2.6226,58.5331,65.9595,73.3858,-0.3333,88.7235,29.2785,70.8891,38.031,68.4032,67.9351,65.7329,22.1091,185.889,0.6285,0.8559,-0.7759,-0.1026,65.059,1,67.7338,2.6703,0.3724,2.2979,4.0685,0.8379,3.2305,25.3136,52.0759,67.6871,67.7875,14.5701,1.7678,3.726,118477363.0,32.4537,2.5762,1.1447,64.6392,65.6303,52.8221,65.9595,61.9031,72.8539,66.1062,66.1062,43.853,49.2113,0.0,66.976,71.496,6.3067,68.1744,0.5799,59.6692,-30.979,69.1125
2015-05-15,73.88,74.45,72.99,70.46,7736766,150485263.5522,3142837.3764,31.0432,22.4969,0.0,85.7143,85.7143,2.535,58.9625,66.3885,73.8145,-0.0959,84.7163,29.6071,71.1244,38.031,68.7201,68.2722,66.0833,23.1061,187.3345,1.6632,0.9178,-0.7916,-0.1277,65.3995,1,68.01,2.6368,0.2711,2.3657,4.142,0.707,3.435,25.4484,52.2597,68.5662,68.5376,13.9973,2.9479,3.5976,126214129.0,31.1779,4.3663,1.118,64.8035,66.3495,53.0153,66.3885,62.1812,63.7166,52.6436,52.6436,44.8669,34.0114,2.0342,67.587,71.5622,1.3951,68.6164,0.5931,59.8606,-34.1712,69.4401
2015-05-22,73.69,73.98,73.01,70.18,5430278,149925441.078,2562482.006,31.5423,23.4239,0.0,78.5714,78.5714,2.4201,59.6533,66.8412,74.0292,-0.2526,75.1362,27.259,71.2192,38.031,68.9449,68.5267,66.3869,23.9686,189.2142,1.2442,-0.5233,-0.8112,-0.1601,65.6643,1,68.1602,2.558,0.1539,2.4042,3.8625,0.2834,3.5791,25.5833,52.439,68.5662,69.3594,13.6144,2.1166,3.4484,120783851.0,30.325,3.1096,1.0817,63.6295,67.0111,53.2061,66.8412,62.4125,54.0108,43.2826,43.2826,41.128,0.6781,0.0,68.1669,71.4602,0.9269,69.0014,0.5986,56.5439,-42.1889,69.6594
2015-05-29,73.0,73.68,72.13,69.35,6484810,147206004.6264,1226835.7557,31.4405,24.9528,0.0,71.4286,71.4286,2.353,60.6981,67.2946,73.8912,-0.271,58.1292,20.3724,71.0663,30.1161,69.0079,68.6371,66.6067,24.6892,191.8058,1.0182,1.931,-0.8368,-0.2046,65.8643,1,68.2223,2.4012,-0.0024,2.4036,3.6263,-0.0504,3.6767,25.7184,52.6081,69.8467,69.4931,15.5549,1.032,3.3927,114299041.0,28.9616,1.5105,1.0705,60.1862,67.6198,53.3937,67.2946,62.6449,44.882,38.7199,38.7199,30.1648,0.6781,0.0,68.6975,71.0469,1.4811,69.307,0.5943,53.628,-51.3514,69.718
2015-06-05,72.55,74.4,72.32,70.75,4980639,150462576.2803,1605086.3836,31.5859,26.4926,0.0,64.2857,64.2857,2.3269,61.9592,67.8269,73.6946,0.7163,74.4385,27.5034,71.2682,33.4771,69.2759,68.9188,66.9136,25.4664,195.8366,2.6043,1.5566,-0.8732,-0.2729,66.143,1,68.2821,2.3623,-0.033,2.3953,3.4538,-0.2691,3.723,25.8538,52.7895,69.8467,70.0378,14.6059,3.4018,3.2889,119279680.0,29.3065,5.0511,1.0311,63.7517,68.1798,53.589,67.8269,62.9044,41.7202,43.1582,43.1582,58.1818,25.74,77.22,69.182,71.1823,1.9876,69.5638,0.5876,57.4398,-42.2315,69.9191
2015-06-12,73.65,74.56,72.87,70.95,3707694,152810051.1797,2360832.1645,31.7751,27.3833,7.1429,57.1429,50.0,2.2761,62.8472,68.2633,73.6795,0.355,80.5901,28.4953,71.4606,34.2341,69.5335,69.1896,67.2126,26.0178,197.9159,2.3563,-3.56,-0.8903,-0.3076,66.392,1,68.409,2.3209,-0.0595,2.3804,3.2369,-0.4764,3.7133,25.9894,52.9711,69.8467,70.0378,13.8657,1.892,3.208,122987374.0,28.3011,2.7397,1.0509,64.2477,68.695,53.7898,68.2633,63.1831,46.8026,58.5298,58.5298,87.2428,55.0604,87.9612,69.6239,71.3181,1.6149,69.8469,0.5789,59.1783,-40.0417,70.1267
2015-06-19,73.84,75.56,73.55,71.91,4587397,155982430.1996,3464773.1117,32.2849,28.3998,0.0,50.0,50.0,2.2507,64.1227,68.7841,73.4455,0.7015,106.271,33.1835,71.8338,38.9126,69.8985,69.5518,67.5603,26.3321,201.9011,0.6025,-3.685,-0.9198,-0.373,66.7017,1,68.596,2.3382,-0.0338,2.372,3.229,-0.4648,3.6939,26.1252,53.1605,69.8467,70.5156,13.0205,2.2838,3.13,127574771.0,29.6086,3.2803,1.0564,66.5918,69.1061,53.9981,68.7841,63.4526,60.1612,78.7956,78.7956,90.9621,88.3937,100.0,70.0341,71.72,1.9207,70.0875,0.5714,60.5482,-33.0617,70.429
2015-06-26,75.63,75.7,74.08,71.2,5165753,153558990.5206,2830311.5002,32.8046,28.8662,7.1429,42.8571,35.7143,2.2005,65.2426,69.1926,73.1426,-0.6914,102.5395,26.5702,71.9395,39.5609,70.0985,69.7714,67.8298,27.4327,202.8162,0.1072,-3.005,-0.926,-0.3878,66.9587,1,68.6855,2.2688,-0.0826,2.3513,3.0491,-0.5758,3.6249,26.2613,53.3409,69.8467,70.5156,12.3662,2.5513,3.0906,122409018.0,28.555,3.7166,1.0421,63.2851,69.5472,54.1933,69.1926,63.7085,72.9831,81.6239,81.6239,66.6667,78.7798,48.3784,70.4105,71.742,1.548,70.2663,0.561,60.0459,-41.6764,70.6004
2015-07-02,74.01,74.11,72.56,69.81,3079603,152466228.1657,1965760.8644,32.1869,28.8858,0.0,35.7143,35.7143,2.1764,66.0155,69.4391,72.8627,-0.6129,34.2666,14.5658,71.6608,24.156,70.0546,69.777,67.9767,29.1491,201.6992,-1.1601,-0.9676,-0.9184,-0.3697,67.0622,1,68.7163,2.0779,-0.2187,2.2967,2.7309,-0.7579,3.4888,26.3975,53.5056,70.4965,70.85,16.3768,0.3631,3.1175,119329415.0,26.8088,0.5228,1.0366,57.2829,74.6197,54.3803,69.4391,63.9105,73.4201,59.8408,59.8408,21.8935,49.4595,0.0,70.7379,71.2434,1.8633,70.3966,0.5427,56.8309,-63.7516,70.5597
2015-07-10,72.56,74.04,71.88,69.99,4173509,153548249.0176,1777654.8877,31.1654,28.7938,35.7143,28.5714,-7.1429,2.1684,67.0191,69.6991,72.379,0.3148,14.7377,15.6355,71.4615,17.8868,70.044,69.8048,68.1255,31.376,201.3653,-0.3681,3.9694,-0.9161,-0.3643,67.0445,1,68.7308,1.9185,-0.3025,2.221,2.4694,-0.8417,3.3111,26.5339,53.6704,70.4965,70.85,17.4038,-2.3602,3.0983,123502924.0,24.986,-3.2624,1.0134,57.8177,74.5669,54.5704,69.6991,64.1067,60.9507,41.3874,41.3874,35.6021,18.0413,5.7456,71.0106,70.9028,2.064,70.4677,0.5196,57.547,-61.4702,70.5184
2015-07-17,73.81,75.84,73.52,72.04,3142924,155471935.2589,2151179.4388,30.955,29.0775,28.5714,21.4286,-7.1429,2.191,67.0546,69.8701,72.6856,0.681,111.5232,27.3381,71.7968,28.2192,70.351,70.1027,68.4154,33.3536,200.6337,0.9859,3.4319,-0.9109,-0.3524,66.9798,1,68.8194,1.9356,-0.2284,2.1639,2.2261,-0.8721,3.0982,26.6705,53.8541,70.4965,70.85,15.9942,1.6531,3.0413,126645848.0,28.5697,2.3486,1.0347,63.6691,74.4492,54.7644,69.8701,64.411,49.9796,48.7106,48.7106,88.6364,24.7829,68.6032,71.248,71.3451,2.4845,70.5668,0.5007,62.4087,-34.2205,70.7422
2015-07-24,75.42,75.94,73.59,71.14,4080917,154377902.1909,1760321.739,30.7979,29.36,21.4286,14.2857,-7.1429,2.1949,67.4038,70.0514,72.699,-0.4128,89.3062,19.5312,71.8295,28.7555,70.4726,70.2412,68.6174,33.8647,202.1236,1.5693,0.9184,-0.9213,-0.3766,66.978,1,68.8844,1.8553,-0.2469,2.1022,1.7827,-1.0844,2.8671,26.8073,54.027,70.85,70.85,14.8253,0.6784,3.0852,122564931.0,26.7929,0.9628,1.0363,59.7656,74.334,54.9619,70.0514,64.6839,50.8704,62.513,62.513,63.3005,37.7417,38.8764,71.4525,71.3462,2.2456,70.6776,0.481,58.3569,-46.1343,70.8233
2015-07-31,74.75,79.88,72.66,74.64,6040644,157456789.9914,2420042.2767,31.877,30.9019,14.2857,100.0,85.7143,2.5309,67.2183,70.3801,73.5419,0.4654,200.4616,35.9873,72.7122,45.9059,71.1136,70.8276,69.0634,33.4469,206.2103,1.5439,-3.4008,-0.9467,-0.4417,67.254,1,69.23,2.0502,-0.0416,2.0918,1.6313,-1.0141,2.6455,26.9444,54.2331,71.9967,71.7053,11.9386,4.4577,3.3908,128605575.0,32.2016,6.3517,1.0747,67.9936,68.6857,55.1689,70.3801,64.9786,62.6092,76.604,76.604,77.875,69.1599,100.0,71.6606,72.5503,6.8991,70.8168,0.4729,61.8802,-18.2851,71.3469
2015-08-07,77.56,78.48,76.15,74.21,4566091,158808980.03,2900166.3928,32.8791,31.6924,7.1429,92.8571,85.7143,2.5091,67.2487,70.6744,74.1002,0.0429,195.2703,32.4021,73.3025,45.9059,71.5898,71.2784,69.4445,33.6728,205.9107,-0.4739,-5.2672,-0.945,-0.437,67.5479,1,69.3277,2.1452,0.0427,2.1025,1.5135,-0.9164,2.4299,27.0819,54.4328,71.9967,71.7053,11.1819,4.8542,3.3812,124039484.0,30.1606,6.9992,1.0258,66.2011,68.7621,55.3746,70.6744,65.2435,70.0863,71.1418,71.1418,72.25,73.7535,82.384,71.8856,73.283,2.2265,70.9702,0.47,60.7546,-22.9339,71.7637
2015-08-14,77.98,78.13,75.89,73.39,2677576,158306934.53,2673187.5638,33.621,32.3321,0.0,85.7143,85.7143,2.4828,67.7161,70.9764,74.2367,-0.5268,146.2418,25.5877,73.5574,43.2664,71.8663,71.5596,69.7366,34.8715,205.2134,-1.6502,2.7814,-0.941,-0.426,67.8119,1,69.4842,2.1297,0.0218,2.1079,1.4536,-0.7782,2.2317,27.2196,54.6224,71.9967,72.5079,11.2081,2.6373,3.3832,121361908.0,28.3033,3.7277,1.0426,62.7938,68.8378,55.5748,70.9764,65.4845,72.3003,69.1552,69.1552,57.3407,73.0626,36.8039,72.1224,73.5178,2.1405,71.1707,0.4664,61.087,-38.5,72.0533
2015-08-21,76.56,78.17,73.9,70.64,3648033,154693075.1413,1187451.186,32.9821,32.2622,57.1429,78.5714,21.4286,2.5969,67.9101,71.0552,74.2004,-0.6183,55.7889,5.9262,73.0609,24.6761,71.6768,71.4363,69.8031,36.5125,204.0093,0.689,7.8921,-0.9336,-0.4069,67.9002,1,69.49,1.8737,-0.1874,2.0611,1.3353,-0.686,2.0213,27.3574,54.7825,71.9967,72.5079,15.1806,-0.3153,3.6765,117713875.0,25.1269,-0.4444,1.0024,52.9631,68.9127,55.7627,71.0552,65.6618,63.1037,49.0141,49.0141,17.4515,39.7293,0.0,72.3379,72.7031,4.0802,71.3712,0.4517,53.8865,-74.5,71.9473
2015-08-28,71.68,74.69,68.87,70.65,5504583,158778951.1825,1771751.3004,31.1882,31.3143,100.0,71.4286,-28.5714,2.8086,68.0242,71.1068,74.1895,0.3883,-94.4242,6.0362,72.6497,7.8669,71.5195,71.332,69.8662,36.7441,206.3374,1.7975,7.5483,-0.9474,-0.4437,68.0232,1,69.4979,1.6533,-0.3262,1.9795,1.2491,-0.5722,1.8213,27.4953,54.9412,71.9967,71.0698,25.2572,-1.2518,3.9752,123218458.0,21.5731,-1.7409,1.0067,53.0181,76.3302,55.949,71.1068,65.8397,52.8166,40.2804,40.2804,46.049,12.39,0.366,72.5135,72.0735,5.5614,71.5954,0.4295,59.2443,-53.951,71.8422
2015-09-04,73.65,74.15,71.02,69.57,4043622,159360302.5883,2034690.3126,29.5224,30.5541,92.8571,64.2857,-28.5714,2.8217,68.1944,71.1532,74.1119,-0.2684,-88.8502,-1.0078,72.0365,7.8669,71.2203,71.0977,69.8445,36.0888,211.6837,3.9231,6.9113,-0.9731,-0.5252,68.253,1,69.4983,1.3757,-0.4831,1.8588,1.0552,-0.5799,1.6351,27.6333,55.0876,72.1066,71.0698,23.3449,-1.6245,4.0556,119174836.0,19.9397,-2.2816,1.0032,49.4961,76.225,56.1154,71.1532,66.007,41.3759,34.8332,34.8332,40.999,0.122,0.0,72.6301,71.2089,2.9909,71.779,0.3989,58.0737,-64.2144,71.5887
2015-09-11,73.97,75.48,73.01,70.59,2152182,158706806.0296,1749353.7023,27.4227,29.5989,85.7143,57.1429,-28.5714,2.8024,68.3421,71.21,74.078,-0.0405,-15.1599,5.3444,71.7843,0.1273,71.1229,71.0296,69.8996,34.8927,216.7793,5.4469,-4.3979,-0.9897,-0.5987,68.6167,1,69.5037,1.2233,-0.5084,1.7317,0.8483,-0.6067,1.455,27.7713,55.2425,72.1066,71.0698,21.8267,0.774,3.9701,121327018.0,21.8824,1.1087,0.9977,52.6722,76.1208,56.2879,71.21,66.2464,40.6836,46.9371,46.9371,53.7634,8.0835,23.8844,72.6913,70.9074,2.5513,71.9047,0.367,57.3024,-54.5867,71.4681
