date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2006-07-14,14.57,14.78,13.46,11.38,12629800,-87767905.8867,-13067462.4238,22.0636,-2.5636,50.0,0.0,-50.0,1.1727,10.077,14.039,18.001,-0.7424,-90.7516,-40.6651,11.4798,35.8665,12.9678,13.244,14.5448,18.3748,,-0.5237,3.8466,,,,0,13.3395,-1.5774,-0.1576,-1.4198,-2.5636,0.0361,-2.5997,0.5839,5.3113,24.2713,13.8996,14.1675,35.0297,-5.0476,10.3088,-100062600.0,16.5352,-16.7178,-30.7339,0.6878,29.6675,15.4924,,14.039,16.9469,54.537,33.9988,33.9988,6.2802,32.6994,0.0,,11.341,1.1049,12.811,-1.481,37.893,-96.7742,12.5022
2006-07-21,13.53,13.85,13.27,11.35,8449400,-87767905.8867,-12745712.7924,22.5334,-2.5391,100.0,28.5714,-71.4286,1.1236,9.8026,13.7946,17.7865,0.0517,-93.1711,-40.8383,11.2438,37.1456,12.719,12.9915,14.3082,17.8499,,0.4984,1.6059,,,,0,13.0367,-1.5895,-0.1358,-1.4537,-2.5391,0.0491,-2.5882,0.6078,5.3717,24.3756,13.8871,14.1298,34.9592,-0.7952,9.8992,-108512000.0,16.022,-16.9781,-6.5472,0.6997,29.5809,15.1477,,13.7946,16.7827,35.3877,15.8351,15.8351,13.7441,-0.0,0.0,,11.1377,0.4855,12.5617,-1.5184,36.0252,-95.9834,12.2549
2006-07-28,13.56,13.92,12.96,11.14,7242600,-89729443.3867,-12079512.3484,23.0457,-2.5652,100.0,21.4286,-78.5714,1.1008,9.5041,13.5786,17.6531,-0.2604,-89.4042,-42.3482,11.0164,39.2738,12.4763,12.7449,14.0736,17.6296,,0.4557,-0.0311,,,,0,12.7771,-1.5976,-0.1151,-1.4825,-2.5652,0.0052,-2.5704,0.6319,5.4294,25.7991,13.7824,14.0001,34.8194,-0.452,9.8799,-115754600.0,15.182,-17.6412,-3.8989,0.7234,28.8259,14.7841,,13.5786,16.6322,20.5419,11.7917,11.7917,15.3509,-0.0,0.0,,10.9411,0.8036,12.3631,-1.5526,31.6092,-95.3519,12.0261
2006-08-04,13.19,13.99,12.87,11.2,7454800,-90395050.5296,-10920622.4078,23.2871,-2.2548,100.0,14.2857,-85.7143,1.0891,9.2505,13.3777,17.505,0.1696,-81.5608,-41.2611,10.8624,39.9099,12.28,12.5389,13.8608,17.6106,,0.2167,-0.7476,,,,0,12.5413,-1.581,-0.0788,-1.5022,-2.2548,0.2689,-2.5237,0.6562,5.4871,29.2945,13.7824,13.9624,33.1642,-0.5106,9.7241,-108299800.0,14.2437,-15.933,-4.3603,0.7174,29.3695,14.3905,,13.3777,16.4937,15.0411,17.4965,17.4965,23.3945,4.813,14.439,,10.8422,0.9375,12.1905,-1.5801,33.8674,-93.3071,11.8456
2006-08-11,13.32,15.64,13.19,12.21,17459200,-87900879.101,-8660147.2133,23.5028,-1.8925,92.8571,7.1429,-85.7143,1.1578,9.175,13.2145,17.2539,0.5184,-44.869,-23.6774,11.0048,15.933,12.2697,12.4954,13.7387,17.6486,,-0.1693,-1.2989,,,,0,12.4976,-1.4693,0.0264,-1.4956,-1.8925,0.5549,-2.4474,0.6807,5.5544,31.3162,11.8739,13.9624,28.9495,0.2428,9.4802,-90840600.0,20.9923,-13.673,2.028,0.7436,38.1613,13.9926,,13.2145,16.3678,20.9671,33.6131,33.6131,62.0939,38.1463,100.0,,11.1484,2.0508,12.0661,-1.5841,38.1279,-77.4278,11.8423
2006-08-18,14.6,15.72,14.6,12.71,12388400,-87458436.2438,-6807343.9779,23.7686,-1.6504,85.7143,0.0,-85.7143,1.1427,9.3449,13.0014,16.658,0.5179,-17.5228,-16.0894,11.2561,14.9048,12.3369,12.5236,13.6623,17.6925,,-0.7741,-1.096,,,,0,12.5015,-1.3255,0.1361,-1.4616,-1.6504,0.7068,-2.3572,0.7054,5.6259,42.9931,11.9241,11.966,27.2306,0.159,8.9926,-78452200.0,20.1662,-12.0628,1.2675,1.0462,41.9553,13.6385,,13.0014,16.2475,35.5411,55.5137,55.5137,81.0526,71.4797,100.0,,11.574,0.9459,12.0144,-1.5614,41.8009,-18.9474,11.9449
2006-08-25,15.19,16.11,15.01,13.33,14651000,-77868690.7893,-2379246.9208,23.9024,-1.4215,78.5714,100.0,21.4286,1.1268,9.557,12.8407,16.1244,0.6636,10.4527,-7.2051,11.6249,9.7927,12.4891,12.6306,13.6374,17.7321,,-1.0251,-0.0242,,,,0,12.5686,-1.1484,0.2505,-1.399,-1.4215,0.811,-2.2326,0.7304,5.7029,53.8138,12.2338,12.1292,25.635,0.7199,8.4556,-63801200.0,21.0621,-10.4785,5.7105,1.1495,46.3974,10.7732,,12.8407,16.1447,56.0736,79.0941,79.0941,94.1358,100.0,100.0,,12.1272,0.9208,11.9756,-1.5088,47.7012,-5.8642,12.1248
2006-09-01,15.83,16.99,15.58,14.1,9517400,-70376269.5127,2032494.7288,23.5524,-1.2101,71.4286,100.0,28.5714,1.1306,9.7737,12.7344,15.6951,0.7163,58.8921,2.7585,12.1238,0.9189,12.7364,12.8261,13.6714,17.7786,,-0.8276,0.8183,,,,0,12.7364,-0.9351,0.3711,-1.3062,-1.2101,0.8695,-2.0795,0.7557,5.7868,63.1125,12.6189,12.4975,23.7166,1.5821,8.0208,-54283800.0,24.1565,-8.9742,12.6421,1.2037,51.3793,10.8003,,12.7344,16.075,75.0412,90.5159,90.5159,96.3592,100.0,100.0,,12.8221,1.1803,11.9744,-1.4228,56.1531,-3.6408,12.3908
2006-09-08,16.8,17.28,16.14,13.56,9472000,-78851216.8811,955951.7202,23.0455,-1.0575,64.2857,100.0,35.7143,1.118,9.9138,12.6423,15.3709,-0.5263,76.6858,-3.9305,12.4003,4.2347,12.8632,12.924,13.6632,17.8633,,-0.5069,1.7638,,,,0,12.7814,-0.8001,0.4049,-1.205,-1.0575,0.8486,-1.9061,0.7812,5.8646,63.4,12.6189,12.6189,22.2658,1.0129,8.2448,-63755800.0,24.2349,-7.8852,8.072,1.1329,48.0347,10.8687,,12.6423,16.0101,85.8799,88.0297,88.0297,73.5941,91.5657,74.697,,13.1602,0.9543,12.0186,-1.3229,51.3156,-24.4898,12.5627
2006-09-15,16.08,16.25,15.63,13.39,14572800,-76030674.9456,1326088.2215,22.359,-0.914,57.1429,92.8571,35.7143,1.0753,10.1345,12.5314,14.9284,-0.129,59.5265,-5.99,12.5869,1.978,12.9447,12.9866,13.6432,18.017,,0.4035,2.4496,,,,0,12.7974,-0.6985,0.4051,-1.1037,-0.914,0.8088,-1.7228,0.807,5.9399,55.3823,12.6189,12.6189,24.3409,1.1886,8.0283,-78328600.0,23.3966,-6.8515,9.7394,1.0674,47.005,10.9766,,12.5314,15.9463,84.2032,74.0641,74.0641,52.2388,76.0935,53.5834,,13.353,0.519,12.1141,-1.2175,52.1435,-29.0249,12.6971
2006-09-22,15.96,16.4,15.62,13.15,9318400,-83198674.9456,-923773.048,21.6615,-0.7743,50.0,85.7143,35.7143,1.0451,10.7291,12.3678,14.0065,-0.3205,80.7069,-9.0351,12.681,0.0885,12.9764,13.0084,13.6067,18.3168,,1.258,1.7074,,,,0,12.8029,-0.6304,0.3786,-1.009,-0.7743,0.7524,-1.5267,0.833,6.012,45.2543,12.6189,12.6189,23.2512,1.7746,7.9471,-87647000.0,23.2101,-5.8433,15.5997,1.0432,45.4825,11.0812,,12.3678,15.8728,71.439,52.2233,52.2233,30.837,42.7602,0.0,,13.4075,0.6529,12.2696,-1.1143,50.3817,-35.6009,12.7911
2006-09-29,15.78,16.05,15.46,13.13,8703800,-85411505.4541,-2464273.9066,21.2085,-0.5498,42.8571,78.5714,35.7143,1.0057,10.7492,12.4168,14.0843,-0.1695,72.4924,-9.3622,12.7537,2.1707,12.9993,13.024,13.571,18.8519,,1.5933,0.8371,,,,0,12.8086,-0.5718,0.3498,-0.9216,-0.5498,0.753,-1.3028,0.8593,6.0831,46.0844,12.6189,12.6189,23.3873,1.7746,7.6624,-96350800.0,22.3935,-4.1958,15.6342,1.0488,45.3189,11.1827,,12.4168,15.7981,52.6695,31.7212,31.7212,12.0879,17.8611,0.0,,13.433,0.4939,12.4664,-1.0152,49.2291,-36.2812,12.8765
2006-10-06,15.56,16.27,15.55,13.39,7772600,-83468355.4541,-2252178.9027,20.742,-0.2606,35.7143,71.4286,35.7143,0.9769,10.8324,12.5067,14.1811,0.6111,80.8666,-5.0243,12.8816,0.8879,13.0599,13.0732,13.5579,19.3567,,1.8449,-0.438,,,,0,12.8227,-0.498,0.3389,-0.8369,-0.2606,0.8206,-1.0812,0.8858,6.1562,54.3325,12.6189,12.6189,22.3537,2.2517,7.2942,-88578200.0,22.7543,-2.0075,20.2104,1.0674,47.4878,11.2812,,12.5067,15.7382,36.0477,24.1984,24.1984,29.6703,26.6207,79.8622,,13.5385,0.6027,12.6809,-0.9164,49.6057,-29.0249,12.9919
2006-10-13,16.0,16.58,15.91,13.64,6058600,-82473659.9317,-1644175.1983,20.7269,0.0297,28.5714,64.2857,35.7143,0.9472,10.901,12.6034,14.3058,0.4478,97.4519,-0.9805,13.0493,5.1948,13.1498,13.1494,13.5643,19.5687,178.5926,1.3063,-2.0394,-0.6895,0.0246,12.5908,1,12.8632,-0.4145,0.3379,-0.7524,0.0297,0.8973,-0.8676,0.9125,6.2311,59.0591,12.6189,12.6189,21.4057,2.4443,6.9421,-82519600.0,23.7515,0.2303,21.8236,1.118,49.5098,11.3767,,12.6034,15.6967,31.613,38.9194,38.9194,75.0,59.9541,100.0,,13.698,0.5608,12.8983,-0.8161,46.8125,-22.2222,13.1327
2006-10-20,16.17,16.64,16.08,13.62,7349000,-84835838.5032,-1997578.2103,20.789,0.3047,21.4286,57.1429,35.7143,0.913,10.9547,12.6859,14.4171,0.1786,93.2475,-1.3894,13.1796,6.0458,13.222,13.212,13.5683,19.481,194.9704,0.4144,-2.0161,-0.8658,-0.2583,12.6525,1,12.9567,-0.3463,0.3248,-0.6712,0.3047,0.9551,-0.6504,0.9395,6.305,66.1635,12.6189,12.6189,20.6186,1.4063,6.704,-89868600.0,23.2721,2.378,11.5147,1.1972,49.3053,11.4693,,12.6859,15.5885,40.2964,57.7715,57.7715,68.6441,91.6612,95.1215,,13.8004,0.4688,13.0871,-0.7179,40.2643,-22.9025,13.2564
2006-10-27,16.2,16.8,16.19,13.77,7111600,-85885090.9622,-2294407.2058,21.0069,0.5897,14.2857,50.0,35.7143,0.8843,10.9544,12.747,14.5395,0.4098,93.3029,1.2457,13.3228,8.4068,13.3063,13.2864,13.5833,19.2195,209.7054,-0.1126,-1.2557,-0.9646,-0.4955,12.7308,1,13.0657,-0.277,0.3154,-0.5923,0.5897,1.0166,-0.4269,0.9667,6.3796,71.5136,12.6189,12.6189,19.766,1.0631,6.4219,-82757000.0,23.3944,4.6275,8.3663,1.2131,50.6228,11.5592,,12.747,15.504,56.3997,72.5082,72.5082,73.8806,98.3738,100.0,,13.9204,0.5106,13.231,-0.6213,44.9865,-18.8209,13.3788
2006-11-03,16.45,16.6,15.84,13.74,7458600,-82155790.9622,-1020659.3216,21.0156,0.82,7.1429,42.8571,35.7143,0.8666,10.9616,12.8035,14.6453,-0.0526,70.7188,0.6199,13.4299,2.3478,13.3725,13.3464,13.5946,18.9649,221.3473,-0.4112,-0.2421,-0.998,-0.6606,12.8396,1,13.1731,-0.2222,0.2962,-0.5183,0.82,1.0214,-0.2013,0.9941,6.4532,70.7133,12.6482,12.6189,21.1478,0.4102,6.3085,-90215600.0,22.1647,6.4874,3.0779,1.2329,50.3099,11.6464,,12.8035,15.4154,66.9071,70.4416,70.4416,68.8,95.0468,90.0188,,13.9887,0.6362,13.3416,-0.5294,47.6468,-19.7279,13.4738
2006-11-10,16.5,17.05,16.19,14.1,13091600,-75457763.0552,1724397.267,20.4179,0.8608,0.0,35.7143,35.7143,0.8561,10.963,12.8826,14.8022,0.3953,90.5749,7.2565,13.6054,9.3621,13.4838,13.4464,13.6318,18.826,229.2749,-0.1708,0.7067,-0.9972,-0.7578,12.9788,1,13.3332,-0.148,0.2963,-0.4442,0.8608,0.849,0.0118,1.0218,6.5296,72.2221,13.1546,12.7528,19.8746,0.0,6.0731,-77124000.0,23.9804,6.7698,0.0,1.2586,53.6283,11.7309,,12.8826,15.3099,72.6861,75.1084,75.1084,82.6446,96.6729,100.0,,14.1552,0.7199,13.4289,-0.4375,54.5959,-10.7579,13.592
2006-11-17,16.77,17.64,16.35,14.73,10682600,-65437649.8769,5878829.4039,20.1242,0.8573,0.0,100.0,100.0,0.8721,10.9184,12.9918,15.0653,0.6434,113.9472,17.7157,13.9043,17.7082,13.6759,13.6179,13.7133,18.7583,228.9994,0.2293,0.6821,-0.9976,-0.7547,13.1593,1,13.5525,-0.0374,0.3255,-0.3629,0.8573,0.6486,0.2086,1.0497,6.6116,71.3636,13.7197,13.4936,18.1132,1.1719,5.9193,-66441400.0,25.9086,6.6785,8.642,1.2063,58.8579,11.8129,,12.9918,15.1877,76.208,83.0741,83.0741,97.7778,96.6729,100.0,,14.4912,1.0798,13.5101,-0.3379,62.2427,-1.3158,13.7675
2006-11-24,17.5,18.38,17.5,15.34,8224800,-58147486.2405,9363528.3075,19.9941,0.8215,0.0,100.0,100.0,0.8624,10.8722,13.1488,15.4254,0.9432,158.138,26.3119,14.2956,26.8112,13.9325,13.848,13.8341,18.6768,206.0021,0.3587,0.3498,-0.9455,-0.4384,13.3793,1,13.8429,0.0984,0.369,-0.2706,0.8215,0.4355,0.3859,1.078,6.699,70.8508,14.2345,13.975,17.0059,1.9504,5.6205,-58216600.0,29.4654,6.3308,14.5625,1.2075,63.1559,11.931,,13.1488,15.0777,83.6668,92.818,92.818,98.0315,100.0,100.0,,14.944,0.7366,13.6098,-0.2265,67.5463,-1.4837,14.0004
2006-12-01,18.25,18.58,17.98,15.34,11426800,-56623912.9072,10422630.4371,19.6378,0.8399,0.0,100.0,100.0,0.8367,11.033,13.3467,15.6605,0.1167,162.865,26.1175,14.6061,29.0941,14.1483,14.0463,13.9453,18.565,166.9215,0.3925,0.2242,-0.5288,0.2263,13.5971,1,14.037,0.203,0.3789,-0.1759,0.8399,0.2996,0.5403,1.1065,6.7853,70.5731,14.2345,14.247,16.2753,2.1848,5.4559,-69643400.0,29.6315,6.4091,16.6136,1.1508,63.0588,12.1038,,13.3467,14.9475,90.4441,95.4401,95.4401,90.5109,99.7478,99.2435,,15.2652,0.5022,13.7274,-0.1123,67.1879,-8.3333,14.2072
2006-12-08,18.4,21.0,18.38,17.13,18662600,-45654293.0599,13398721.22,20.1573,0.9749,28.5714,100.0,71.4286,0.9371,10.9746,13.6355,16.2965,0.7863,243.2363,45.4595,15.2981,49.5856,14.6065,14.457,14.1809,18.4256,148.5468,0.3847,0.3194,-0.2342,0.5218,13.8404,1,14.5868,0.4256,0.4812,-0.0556,0.9749,0.2973,0.6776,1.1354,6.8887,73.2291,15.1259,15.2599,13.4881,4.0012,5.4719,-50980800.0,40.0209,7.3407,30.4847,1.215,72.7297,12.3107,,13.6355,14.8889,93.5656,92.4386,92.4386,88.7734,99.7478,100.0,,16.1131,2.2434,13.902,0.0296,70.5709,-9.7473,14.6336
2006-12-15,20.6,21.0,20.42,17.29,17631800,-49302251.6806,12237433.2318,20.559,1.1395,21.4286,92.8571,71.4286,0.9049,11.0925,13.9427,16.7929,0.0862,239.9032,46.7913,15.89,49.5856,15.0187,14.8341,14.4109,18.264,147.6146,0.487,0.7477,-0.2184,0.5356,14.0872,1,15.3702,0.6078,0.5307,0.0771,1.1395,0.3386,0.8009,1.1647,6.9927,75.3756,15.2055,15.2599,12.9705,3.8924,5.2349,-33349000.0,38.4849,8.4655,29.0625,1.2747,73.3957,12.6795,,13.9427,14.8335,92.8215,90.5858,90.5858,92.4731,99.7478,100.0,,16.7824,0.4855,14.1479,0.185,71.6082,-6.3177,15.0524
2006-12-22,20.73,21.29,20.2,17.56,14935800,-42862044.3411,12699023.8236,20.9341,1.3151,14.2857,100.0,85.7143,0.9054,11.2886,14.2608,17.233,0.2294,193.7489,49.1155,16.4281,51.5322,15.4099,15.1978,14.6443,18.1462,150.9017,0.8819,1.271,-0.274,0.4863,14.312,1,16.1159,0.7656,0.5508,0.2148,1.3151,0.4019,0.9132,1.1944,7.0984,84.795,15.3436,15.3813,12.0356,3.9175,5.1556,-18413200.0,37.6286,9.6309,28.7117,1.3113,74.5578,13.0224,,14.2608,14.7827,91.3489,91.0224,91.0224,91.8206,100.0,100.0,,17.3527,0.9124,14.4584,0.3454,71.4564,-5.3173,15.4725
2006-12-29,20.96,21.2,20.76,17.56,3910800,-42862044.3411,11733399.6272,21.3568,1.4697,7.1429,92.8571,85.7143,0.8671,11.3837,14.5283,17.6729,0.0455,162.9457,49.1155,16.8524,51.5322,15.741,15.513,14.8604,18.2162,156.7374,1.3961,0.9779,-0.3704,0.3949,14.5276,1,16.7129,0.8806,0.5326,0.3479,1.4697,0.4587,1.011,1.2244,7.203,90.0936,15.3436,15.3813,11.6699,3.9426,4.9372,-18413200.0,36.4854,10.6127,28.949,1.3355,74.5578,13.4063,,14.5283,14.7034,91.0836,91.6427,91.6427,90.6344,100.0,100.0,,17.7483,0.3683,14.8246,0.4994,71.5994,-5.3173,15.8529
2007-01-05,20.96,21.35,20.66,17.8,8757600,-36389035.6455,12331292.5294,21.7426,1.6006,0.0,100.0,100.0,0.8464,11.4508,14.7827,18.1147,0.4348,138.8016,51.2126,17.2421,52.6295,16.0572,15.8174,15.0779,18.869,160.3375,1.4664,0.8596,-0.4279,0.3365,14.7195,1,17.1704,0.9793,0.5051,0.4742,1.6006,0.5029,1.0977,1.2548,7.309,95.427,15.5947,15.444,11.1003,4.0263,4.756,-9655600.0,35.7656,11.3814,29.2401,1.3559,75.6063,13.7595,,14.7827,14.6349,91.9355,93.1416,93.1416,96.9697,100.0,100.0,,18.0924,0.5776,15.2286,0.6435,70.9783,-1.5517,16.2226
2007-01-12,21.19,21.71,20.85,17.92,21824000,-29791082.1571,13554207.3239,22.3483,1.7074,0.0,100.0,100.0,0.8373,11.4859,15.0125,18.5391,0.2558,125.7438,52.3457,17.5759,55.2481,16.344,16.098,15.2885,19.9728,163.6366,1.9493,1.0818,-0.4793,0.2817,14.8939,1,17.4873,1.0555,0.465,0.5905,1.7074,0.5156,1.1918,1.2856,7.4151,95.948,15.7705,15.7161,10.4179,4.1854,4.6722,12168400.0,36.1404,11.9271,30.4692,1.3381,76.1728,14.1296,,15.0125,14.5552,91.3433,89.2455,89.2455,80.1325,100.0,100.0,,18.359,0.7199,15.65,0.7735,68.8836,-5.1107,16.5645
2007-01-19,21.48,21.48,20.39,17.6,9488800,-28311449.0622,13293082.3315,22.549,1.786,21.4286,92.8571,71.4286,0.8427,11.5158,15.1875,18.8591,-0.4219,98.6979,43.0438,17.7515,44.2714,16.5365,16.2977,15.4594,21.0917,167.0452,2.2777,-0.2444,-0.5306,0.2242,15.0467,1,17.522,1.0771,0.3893,0.6878,1.786,0.491,1.295,1.3168,7.5169,89.6577,15.7705,15.7161,12.8792,3.499,4.7895,2679600.0,33.3418,12.2704,24.8219,1.2896,71.5219,14.5339,,15.1875,14.4807,86.5076,77.1356,77.1356,54.3046,66.6667,0.0,,18.4093,0.9126,16.0769,0.8794,68.457,-11.7547,16.8198
2007-01-26,20.95,21.3,20.42,17.26,10298600,-33928867.2441,10190436.1102,22.8197,1.8443,14.2857,85.7143,71.4286,0.8351,11.6746,15.3725,19.0703,-0.375,81.8448,34.0064,17.7973,44.2714,16.6479,16.426,15.5928,22.1451,168.402,1.8313,-1.2307,-0.5505,0.201,15.1514,1,17.4569,1.0551,0.2938,0.7613,1.8443,0.4357,1.4086,1.3483,7.6143,83.2572,15.8291,15.7161,12.0669,2.528,4.8385,-7619000.0,31.239,12.4695,17.1591,1.2674,67.0032,14.8978,,15.3725,14.4201,72.3346,50.6225,50.6225,17.4305,33.3333,0.0,15.5348,18.2959,0.7366,16.476,0.9558,61.1604,-18.569,16.9928
2007-02-02,20.49,21.65,20.19,17.63,11926000,-31641689.1619,8722506.9449,22.9716,1.8914,7.1429,78.5714,71.4286,0.8628,11.8789,15.5842,19.2896,0.3904,78.1368,38.6017,17.9138,47.5435,16.7988,16.5864,15.7436,23.0027,172.2515,1.4897,-1.5892,-0.6053,0.1348,15.2477,1,17.5009,1.0552,0.2351,0.82,1.8914,0.366,1.5254,1.3801,7.7145,83.9262,15.8291,15.7161,10.8449,2.2852,4.8942,4307000.0,30.5031,12.5778,14.8936,1.2802,69.3008,15.2253,,15.5842,14.4359,56.9163,42.9907,42.9907,57.2368,8.3523,25.0569,15.8888,18.3079,1.2221,16.8186,1.0125,62.4234,-11.0733,17.1802
2007-02-09,21.1,22.19,20.74,18.11,10203000,-29178896.0584,8112651.2789,23.5296,1.9463,0.0,100.0,100.0,0.8879,12.1475,15.8324,19.5173,0.3724,86.2701,44.1248,18.1171,52.2062,17.0012,16.7901,15.9192,23.5066,175.8076,0.9524,-1.7975,-0.6535,0.0731,15.3469,1,17.6703,1.082,0.2095,0.8724,1.9463,0.3129,1.6334,1.4123,7.8185,87.9356,16.1053,16.0635,9.785,2.7791,4.9014,14510000.0,31.1617,12.75,18.1223,1.3187,72.0624,15.5201,,15.8324,14.4714,47.5563,49.0558,49.0558,72.5,26.7434,55.1734,16.2275,18.4583,1.2138,17.1083,1.0587,61.483,-9.1667,17.3956
2007-02-16,21.51,23.1,21.2,18.27,9947400,-32529599.2163,6059518.2944,24.583,1.9763,0.0,100.0,100.0,0.938,12.4788,16.0898,19.7009,0.1684,93.8979,45.8435,18.3093,58.845,17.1969,16.9879,16.0936,23.8819,181.5521,0.611,-1.4601,-0.726,-0.0271,15.4765,1,17.8337,1.1033,0.1847,0.9186,1.9763,0.25,1.7263,1.4448,7.923,87.9382,16.5029,16.5113,8.5991,1.1468,5.1334,24457400.0,33.1897,12.7678,6.696,1.2963,72.9217,15.8561,,16.0898,14.512,51.3593,62.0314,62.0314,56.3574,60.0768,100.0,16.5507,18.6002,1.5904,17.3424,1.0952,56.9985,-18.8148,17.5905
2007-02-23,21.72,22.47,21.33,18.16,5733800,-34541458.8654,4028597.7948,25.8862,2.026,0.0,92.8571,92.8571,0.9392,12.8329,16.3284,19.8239,-0.0175,80.8862,42.6113,18.426,58.845,17.3458,17.1448,16.247,24.2426,184.2691,0.2235,-1.449,-0.7578,-0.0744,15.6029,1,17.9095,1.0988,0.1441,0.9546,2.026,0.2207,1.8053,1.4778,8.0254,84.008,16.8043,16.9926,7.9746,0.8789,5.1705,18723600.0,30.7793,12.9333,5.0847,1.233,71.3056,16.2737,,16.3284,14.5661,57.1121,60.2491,60.2491,51.89,75.9558,72.6941,16.8557,18.6432,0.9543,17.5212,1.1184,52.411,-25.0,17.7312
2007-03-02,21.75,21.98,20.39,17.16,13591800,-46252632.4503,-894751.9862,26.3685,1.9109,0.0,85.7143,85.7143,0.9672,13.219,16.5042,19.7893,-0.7862,47.1246,16.8647,18.259,36.183,17.3172,17.1468,16.3146,24.6121,190.7322,-0.2518,-0.6272,-0.8264,-0.1862,15.7374,1,17.8558,1.0026,0.0383,0.9642,1.9109,0.0566,1.8543,1.5109,8.1168,76.4945,16.8043,17.1935,13.0049,-0.4018,5.6362,5131800.0,27.752,12.1078,-2.2879,1.1184,58.4323,16.6413,,16.5042,14.6049,53.9713,39.6334,39.6334,10.6529,57.5647,0.0,17.13,18.3007,1.3309,17.6316,1.1127,45.2719,-50.7812,17.7052
2007-03-09,20.41,20.73,19.97,17.12,9008200,-43882053.503,-2073233.4146,27.2358,1.7602,0.0,78.5714,78.5714,0.9435,13.6657,16.6791,19.6925,0.0526,21.3166,15.9256,18.1035,27.4349,17.2866,17.143,16.3742,25.0933,194.2888,-0.1756,0.8369,-0.8598,-0.2468,15.8374,1,17.8049,0.9124,-0.0414,0.9539,1.7602,-0.1119,1.8721,1.5444,8.2068,71.0397,17.6958,17.3609,15.0413,-0.4436,5.5119,-3876400.0,26.4147,11.0566,-2.5262,1.1163,57.9628,19.3364,,16.6791,14.6378,41.9474,25.9595,25.9595,15.3355,24.2314,0.0,17.3668,18.0083,0.6362,17.6875,1.0854,45.1158,-56.1441,17.6563
2007-03-16,20.45,21.63,20.41,17.67,10964000,-42264414.1587,-1852160.2608,28.3757,1.6047,0.0,71.4286,71.4286,0.9491,14.148,16.8742,19.6004,0.541,45.2297,24.5451,18.1068,36.8033,17.3457,17.2133,16.4702,25.5926,201.0589,0.3566,1.0468,-0.914,-0.3593,15.9566,1,17.8021,0.8755,-0.0627,0.9382,1.6047,-0.256,1.8607,1.5782,8.3014,69.8109,17.6958,18.0264,13.8846,-0.1256,5.371,7087600.0,30.0563,9.977,-0.7056,1.0318,62.2725,19.3102,,16.8742,14.6518,28.7988,20.8034,20.8034,36.4217,9.6035,28.8105,17.5688,17.9661,1.0212,17.7104,1.0518,45.8229,-63.5783,17.6641
2007-03-23,21.19,23.26,20.95,19.38,12395000,-31060106.4997,1971663.9446,29.9579,1.5166,85.7143,100.0,14.2857,1.0195,14.6267,17.1563,19.6859,0.8481,115.5156,43.7433,18.5265,49.5219,17.6584,17.502,16.6856,25.8138,206.3302,0.6442,0.0918,-0.9474,-0.4435,16.1257,1,17.9298,0.9728,0.0277,0.9451,1.5166,-0.3142,1.8307,1.6124,8.4122,69.007,18.2482,18.0938,12.0018,1.4565,5.2609,19482600.0,35.5508,9.2906,8.127,1.1211,71.8717,16.7164,,17.1563,14.7086,32.0748,49.4615,49.4615,96.6272,42.9368,100.0,17.7557,18.5182,1.9345,17.7621,1.0395,53.818,-3.3728,17.8944
2007-03-30,23.23,23.34,22.46,19.4,10386600,-24450451.9542,5459785.3891,31.4459,1.409,78.5714,100.0,21.4286,0.9993,15.1293,17.4216,19.7139,-0.0568,155.9274,43.9691,18.8631,50.0463,17.9268,17.7555,16.8869,25.8142,210.0165,0.5246,-1.4376,-0.966,-0.5002,16.3319,1,18.0349,1.0399,0.0759,0.9641,1.409,-0.3734,1.7824,1.6469,8.5221,68.3024,18.2608,18.1269,11.3696,1.8081,5.15,29869200.0,34.151,8.506,10.2759,1.1049,71.9846,16.7439,,17.4216,14.7722,48.7884,76.1004,76.1004,95.2522,76.2702,100.0,17.938,18.9279,0.7366,17.8307,1.0388,54.6855,-4.7478,18.1082
