date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2013-03-22,83.32,83.55,83.3,58.29,5993900,141130924.6569,944066.3062,15.9429,22.9745,-0.1468,50.0,0.0,-50.0,0.273,57.9154,58.3192,58.723,0.48,-17.3401,5.3821,58.1918,10.1478,58.2154,58.2216,58.1774,23.5298,-16.16,-0.1077,0.3923,0.4824,-0.2783,58.3365,0,0.038,-0.0473,0.0852,-0.1468,-0.1204,-0.0264,30.1901,51.817,34.5448,58.2176,58.2394,20.1674,-0.0466,0.4684,245848065.0,24.7227,-0.2516,-0.0798,0.9978,52.6911,58.4478,53.6293,58.3192,58.013,49.5563,43.7229,43.7229,70.1299,30.3564,64.8472,58.3883,58.1141,0.2375,58.1834,0.0127,58.0154,-42.8261,58.1859
2013-03-28,83.38,83.66,83.35,58.43,3729900,144379547.2376,2132107.3522,15.8243,22.3411,-0.1342,42.8571,7.1429,-35.7143,0.269,57.9198,58.3131,58.7064,0.8387,22.1119,10.9874,58.2469,14.282,58.2479,58.249,58.1959,23.6213,-4.0567,-0.0343,0.5553,0.6553,-0.0707,58.3314,0,0.052,-0.0266,0.0786,-0.1342,-0.079,-0.0552,30.2986,51.8831,40.3423,58.2176,58.2394,19.0076,0.0305,0.4604,249577965.0,25.3415,-0.23,0.0522,1.0004,55.4937,57.9067,53.6854,58.3131,58.0444,54.6939,68.8312,68.8312,96.1039,62.5521,96.5869,58.3615,58.2035,0.2166,58.1735,0.0109,59.1007,-21.8255,58.2121
2013-04-05,83.28,83.99,83.28,58.85,6180900,149689897.9418,4113953.2448,17.0817,21.9542,-0.1106,35.7143,100.0,64.2857,0.2853,57.8823,58.3266,58.7708,0.9296,166.0371,25.4514,58.3971,33.4275,58.3408,58.3293,58.2445,23.3896,22.1652,0.241,0.3024,0.9216,0.3773,58.3395,0,0.0963,0.0142,0.0821,-0.1106,-0.0344,-0.0762,30.4068,51.9528,41.5141,58.3792,58.3967,16.6388,0.692,0.4848,255758865.0,33.3483,-0.1895,1.1898,1.0055,62.7257,57.9121,53.7467,58.3266,58.084,66.7008,87.5484,87.5484,96.4114,87.1447,100.0,58.3445,58.4202,0.4978,58.1826,0.0118,65.2403,-3.5771,58.2949
2013-04-12,83.94,84.0,83.63,58.82,5670800,151988870.9148,5282204.0337,18.2671,21.604,-0.0879,28.5714,100.0,71.4286,0.2835,57.854,58.3451,58.8363,-0.1351,173.2297,23.6659,58.5094,33.6783,58.414,58.3943,58.2868,23.6027,37.1558,0.1222,-0.3073,0.9906,0.604,58.3541,0,0.1271,0.036,0.0911,-0.0879,0.0023,-0.0902,30.5149,52.0214,48.9012,58.3792,58.4002,15.5512,0.9099,0.482,250088065.0,31.3451,-0.1507,1.5713,1.0089,61.833,57.9316,53.8065,58.3451,58.121,83.6762,94.6489,94.6489,91.4313,96.649,93.3601,58.3394,58.5703,0.2594,58.2122,0.0143,65.0649,-7.8137,58.3698
2013-04-19,83.85,84.08,83.85,58.88,5210300,152668475.2626,5496162.1913,19.5169,21.6026,-0.0512,21.4286,100.0,78.5714,0.2747,57.8248,58.3603,58.8958,0.5652,183.6522,25.7154,58.6149,35.7632,58.4856,58.459,58.3308,23.7563,58.7136,-0.0577,0.1698,0.9715,0.8546,58.3715,0,0.1549,0.051,0.1039,-0.0512,0.0438,-0.095,30.6228,52.09,55.9962,58.3932,58.4283,14.8992,0.7359,0.4666,255298365.0,31.4892,-0.0877,1.2657,1.0094,62.8577,57.9604,53.8664,58.3603,58.1557,91.6907,92.8747,92.8747,90.7815,97.7867,100.0,58.3465,58.703,0.1613,58.2528,0.0179,62.2913,-6.7214,58.4483
2013-04-26,84.06,84.17,83.98,58.97,4230800,154251671.0343,5587783.5294,20.8442,21.4398,0.0124,14.2857,100.0,85.7143,0.2646,57.7886,58.3788,58.9689,0.2643,186.2795,28.6935,58.7215,38.0997,58.5603,58.5273,58.3782,23.335,83.2367,0.1413,0.5518,0.7855,0.993,58.3869,0,0.1821,0.0626,0.1195,0.0124,0.1008,-0.0884,30.7305,52.1588,55.4795,58.4388,58.4596,14.3657,0.9247,0.4487,259529165.0,32.0499,0.0212,1.593,1.0098,64.3467,58.0,53.9239,58.3788,58.1922,93.2797,92.3155,92.3155,94.7338,97.7867,100.0,58.3661,58.8311,0.1327,58.3089,0.0223,70.4978,-3.754,58.5336
2013-05-03,84.19,84.25,83.78,58.85,4058800,150192871.0343,3825848.3014,22.4053,21.922,0.0568,7.1429,100.0,92.8571,0.2663,57.7753,58.4006,59.026,-0.6056,154.0285,21.8628,58.7765,42.6999,58.6053,58.5707,58.4133,22.7302,99.9846,0.2693,0.6754,0.5738,0.9849,58.4023,0,0.1919,0.0579,0.134,0.0568,0.1318,-0.075,30.838,52.2258,56.6413,58.4388,58.5236,13.2557,0.7018,0.4524,255470365.0,33.012,0.0973,1.2068,1.0119,60.9314,58.0506,53.9808,58.4006,58.2243,89.1963,82.3986,82.3986,61.6806,66.6667,0.0,58.3955,58.8817,0.288,58.3847,0.0266,62.7679,-23.3429,58.5978
2013-05-10,83.8,83.81,83.35,58.61,4703000,147125697.1212,1781333.2538,22.2375,21.495,0.1013,0.0,92.8571,92.8571,0.2703,57.7791,58.4109,59.0426,-0.8043,69.5661,8.9264,58.7581,20.0562,58.6055,58.5755,58.4276,23.0345,114.8083,0.6049,0.6525,0.3452,0.9077,58.4119,0,0.1778,0.0351,0.1428,0.1013,0.155,-0.0537,30.9452,52.2896,58.6215,58.4963,58.5252,20.1053,0.1939,0.4613,250767365.0,30.1934,0.1734,0.3319,1.0121,54.4632,58.116,54.0344,58.4109,58.2524,76.6756,55.3127,55.3127,9.5238,33.3333,0.0,58.4299,58.829,0.3231,58.4668,0.0295,57.6885,-43.3802,58.6225
2013-05-17,83.32,83.48,83.14,58.46,5630900,144144632.4153,-165519.2406,21.4212,20.782,0.1318,28.5714,85.7143,57.1429,0.2681,57.7775,58.4074,59.0373,-0.2941,24.0915,1.9345,58.7048,10.8085,58.583,58.56,58.43,24.0189,123.1366,0.7256,-0.148,0.2056,0.8374,58.4175,0,0.153,0.0082,0.1448,0.1318,0.1572,-0.0254,31.0522,52.3513,49.9199,58.4963,58.5252,22.7565,0.4375,0.4586,245136465.0,28.2719,0.2255,0.7541,1.0054,50.9672,58.1775,54.0891,58.4074,58.2669,54.662,26.2745,26.2745,7.619,-0.0,0.0,58.4643,58.7335,0.2388,58.5427,0.0306,51.5283,-55.3669,58.621
2013-05-24,83.29,83.41,82.93,58.3,6239500,139724986.582,-2353162.6407,20.0569,19.7245,0.1282,21.4286,78.5714,57.1429,0.273,57.778,58.4077,59.0374,-0.6042,-6.6364,-4.9491,58.6219,2.3207,58.5401,58.5259,58.4207,25.5371,125.3356,0.4962,-0.6493,0.1679,0.8158,58.4206,0,0.1195,-0.0203,0.1398,0.1282,0.123,0.0052,31.159,52.4108,51.076,58.4963,58.5252,24.6085,0.1782,0.4682,238896965.0,25.7778,0.2194,0.3066,1.0045,47.5255,58.2353,54.142,58.4077,58.2846,29.7178,7.5661,7.5661,5.5556,-0.0,0.0,58.4942,58.6045,0.3372,58.6037,0.0299,39.4094,-67.9243,58.5958
2013-05-31,82.94,82.95,82.19,57.88,5380600,137317876.0557,-3800082.5954,20.1045,19.3677,0.1433,100.0,71.4286,-28.5714,0.2942,57.7155,58.3852,59.0548,-0.7105,-106.522,-20.6809,58.4491,20.7236,58.4391,58.4402,58.3809,26.0108,141.8888,0.3568,-0.871,-0.1199,0.6172,58.4109,0,0.0582,-0.0652,0.1234,0.1433,0.1073,0.036,31.2656,52.4655,45.3196,58.427,58.4381,33.8312,-0.4039,0.5082,233516365.0,22.2161,0.2454,-0.693,0.9954,39.6595,59.1406,54.1909,58.3852,58.2904,13.9107,7.8915,7.8915,10.5,-0.0,0.0,58.5133,58.3586,0.569,58.6337,0.0262,34.1614,-89.5,58.5119
2013-06-07,82.1,82.4,81.96,57.72,7685100,131030066.9648,-6047208.8698,20.2681,18.8682,0.1432,100.0,64.2857,-35.7143,0.2953,57.6212,58.3512,59.0813,-0.2273,-128.6007,-25.8705,58.2681,22.3957,58.3281,58.3439,58.3317,25.7407,163.8361,0.1278,-1.2152,-0.4823,0.2784,58.3897,0,-0.0037,-0.1017,0.098,0.1432,0.079,0.0642,31.3718,52.518,38.2413,58.3442,58.415,32.4136,-0.7092,0.5116,225831265.0,20.5517,0.2454,-1.2138,0.9881,37.0648,59.1265,54.2421,58.3512,58.2967,7.2007,6.1444,6.1444,2.3776,-0.0,0.0,58.517,58.1162,0.3097,58.6311,0.0201,29.6233,-98.0598,58.4086
2013-06-14,81.85,82.19,81.5,57.8,7027200,136631458.2691,-4634480.6698,21.1816,18.7852,0.1264,100.0,57.1429,-42.8571,0.3089,57.5687,58.3334,59.098,0.3913,-139.2059,-21.5024,58.1434,33.057,58.2472,58.2716,58.2925,25.011,196.5704,-0.2279,-1.2745,-0.8794,-0.2852,58.3639,0,-0.0454,-0.1147,0.0693,0.1264,0.0384,0.088,31.4778,52.5709,39.684,58.3442,58.2531,36.2608,-1.0496,0.5343,232858465.0,18.2433,0.2167,-1.7835,0.9962,39.2488,59.0978,54.29,58.3334,58.3014,9.9092,15.6915,15.6915,34.197,5.2366,15.7098,58.5052,57.9662,0.4857,58.5992,0.0129,38.4712,-75.4125,58.3231
2013-06-21,82.14,82.18,80.42,56.62,7107300,129685687.8146,-5845247.8536,23.2626,19.6028,0.0443,100.0,50.0,-50.0,0.3753,57.2111,58.269,59.3269,-0.9659,-231.4094,-48.4658,57.7493,50.3154,57.9968,58.0514,58.1686,24.2198,233.3067,-0.5561,-0.9243,-0.9895,-0.8018,58.3154,1,-0.1718,-0.1929,0.0211,0.0443,-0.0543,0.0986,31.5835,52.6114,39.5955,57.7952,57.873,42.1796,-2.1971,0.6628,225751165.0,13.9419,0.0761,-3.7355,0.9741,25.7671,59.0458,54.3318,58.269,58.2773,11.4212,12.4277,12.4277,0.7084,5.2366,0.0,58.4677,57.4451,1.2388,58.5105,0.0005,29.5675,-99.4447,58.082
2013-06-28,79.94,80.97,79.79,56.93,14103500,141637806.4587,-2006228.6917,25.6896,20.757,-0.0544,100.0,42.8571,-57.1429,0.4078,56.9999,58.2083,59.4166,0.7966,-229.7441,-35.3525,57.5103,57.2405,57.8325,57.9017,58.0768,23.5732,257.002,-0.6971,-0.5838,-0.848,-0.9744,58.26,1,-0.2443,-0.2123,-0.032,-0.0544,-0.1456,0.0912,31.6888,52.6545,29.1379,57.7952,57.6513,43.8104,-1.9505,0.7163,239854665.0,11.9137,-0.0934,-3.3126,0.9767,32.3238,58.9482,54.374,58.2083,58.2554,17.2965,23.7702,23.7702,36.4051,20.9686,47.1959,58.4046,57.1692,0.8306,58.3789,-0.0133,40.6843,-74.2415,57.8966
2013-07-05,80.66,80.96,79.88,56.36,4415200,137467895.3475,-1580126.3252,27.5379,22.3098,-0.1844,92.8571,35.7143,-57.1429,0.4331,56.6723,58.1241,59.5759,-0.6944,-197.09,-44.9355,57.1794,51.5659,57.6064,57.6965,57.9498,22.9296,279.4982,-0.8559,-0.5871,-0.5807,-0.9863,58.1895,1,-0.3434,-0.2492,-0.0943,-0.1844,-0.2488,0.0644,31.7939,52.6916,24.6655,57.6668,57.6513,38.3064,-2.6083,0.7684,235439465.0,12.2411,-0.3172,-4.4229,0.9647,27.5323,58.8089,54.4127,58.1241,58.218,17.4028,16.0107,16.0107,10.9184,20.0963,13.093,58.3132,56.7749,0.7618,58.2041,-0.0297,35.2898,-93.2656,57.6486
2013-07-12,80.06,80.81,80.06,56.84,8822200,141117730.5569,-100852.67,29.2542,23.7607,-0.2968,85.7143,28.5714,-57.1429,0.4475,56.5033,58.0587,59.614,0.7069,-145.0332,-27.6827,57.0357,51.5659,57.4888,57.5826,57.8678,22.2237,298.3349,-0.9984,-0.0609,-0.2868,-0.8802,58.1241,1,-0.3789,-0.2277,-0.1512,-0.2968,-0.317,0.0202,31.8986,52.7331,26.6582,57.6668,57.6513,34.4258,-2.0103,0.7872,244261665.0,11.001,-0.5111,-3.4158,0.9659,36.1587,58.6765,54.4525,58.0587,58.1927,22.9924,29.1964,29.1964,40.2656,45.7893,77.079,58.2001,56.6594,0.6347,58.0027,-0.045,39.2838,-77.1629,57.4842
2013-07-19,80.66,81.2,80.64,57.27,8618500,149428426.9855,3157785.659,29.8267,24.6718,-0.3955,78.5714,21.4286,-57.1429,0.4463,56.418,58.0013,59.5846,0.9464,-90.5123,-14.7078,57.0297,37.2699,57.4545,57.5403,57.8232,21.6405,311.8824,-0.7886,-0.2704,-0.0544,-0.7445,58.0717,1,-0.3687,-0.174,-0.1947,-0.3955,-0.357,-0.0384,32.003,52.7785,28.8295,57.6668,57.6513,32.055,-1.3412,0.7793,252880165.0,14.6486,-0.6814,-2.2885,0.9736,42.6461,58.5508,54.4947,58.0013,58.1759,28.044,38.9249,38.9249,65.5905,63.3907,100.0,58.0761,56.735,0.4302,57.8,-0.057,44.4277,-62.9546,57.3953
2013-07-26,81.15,81.29,80.78,57.12,5574200,148444744.6326,3890803.7122,30.1339,25.4891,-0.4996,71.4286,14.2857,-57.1429,0.4401,56.3278,57.9564,59.5851,-0.3137,-79.4522,-17.7096,56.9943,34.1274,57.4037,57.4849,57.7714,21.2755,-30.851,-1.1834,-0.511,0.2444,-0.5128,58.0155,1,-0.3677,-0.1384,-0.2293,-0.4996,-0.3915,-0.1082,32.1071,52.8219,28.9853,57.6668,57.6513,30.1835,-1.3348,0.7704,247305965.0,14.8237,-0.8616,-2.2833,0.9702,41.1452,58.4314,54.5351,57.9564,58.1578,43.5773,62.6105,62.6105,81.9753,89.0494,90.0693,57.9477,56.7562,0.3597,57.6034,-0.0667,45.4043,-67.6907,57.3024
2013-08-02,80.97,81.02,80.37,57.05,6719600,151458617.5227,4795924.8616,30.7143,26.5598,-0.5964,64.2857,7.1429,-57.1429,0.433,56.2297,57.9027,59.5757,-0.1725,-82.5692,-19.293,56.9518,38.2584,57.3495,57.4271,57.7181,21.0344,-18.3779,-1.2523,0.5465,0.4481,-0.3153,57.9648,1,-0.3686,-0.1114,-0.2572,-0.5964,-0.406,-0.1903,32.2108,52.8642,23.7652,57.6076,57.6513,31.3246,-1.2533,0.759,240586365.0,13.9885,-1.0289,-2.1495,0.9674,40.3535,58.3179,54.5746,57.9027,58.1445,58.1726,72.9823,72.9823,71.3811,91.6334,84.831,57.8193,56.7587,0.3416,57.4141,-0.0746,44.2882,-70.1423,57.2165
2013-08-09,80.72,80.97,80.61,57.22,4731600,155927350.856,6152078.2232,30.9437,26.5906,-0.664,57.1429,0.0,-57.1429,0.4203,56.1609,57.8494,59.5379,0.6667,-62.9826,-13.8143,56.9639,33.9262,57.3297,57.3996,57.6812,20.9879,-6.0407,-0.9263,0.9827,0.6288,-0.1052,57.9167,0,-0.3515,-0.0755,-0.276,-0.664,-0.384,-0.28,32.3143,52.9078,28.5026,57.4847,57.5178,29.97,-0.6622,0.7345,245317965.0,14.786,-1.1464,-1.144,0.9723,43.0929,58.2101,54.616,57.8494,58.1277,71.8756,80.0339,80.0339,86.7454,91.6334,100.0,57.696,56.8308,0.2544,57.2564,-0.08,56.4699,-60.9473,57.1715
2013-08-16,80.95,81.0,79.88,56.54,4473800,152368194.4116,5015129.5276,31.9837,26.7024,-0.7534,50.0,0.0,-50.0,0.4471,55.9959,57.7548,59.5137,-0.8533,-87.7089,-28.1725,56.8069,45.5034,57.2075,57.2844,57.5964,20.9934,4.6359,-0.6356,1.6468,0.7619,0.0808,57.8544,1,-0.3888,-0.0903,-0.2986,-0.7534,-0.3756,-0.3778,32.4175,52.944,28.6165,57.4109,57.4019,34.4626,-1.1822,0.7908,240844165.0,12.9076,-1.3019,-2.0482,0.9647,35.9138,58.1077,54.6539,57.7548,58.091,69.5991,55.7811,55.7811,9.217,61.6103,0.0,57.5745,56.6554,0.7951,57.1316,-0.0863,44.9735,-84.9435,57.0506
2013-08-23,79.89,80.03,79.6,56.54,4866500,156329299.0627,5354444.7659,33.2061,26.6315,-0.8036,42.8571,0.0,-42.8571,0.4368,55.8792,57.639,59.3988,0.2326,-101.8811,-28.1725,56.6841,49.0972,57.1041,57.1845,57.5178,20.9605,13.9827,0.1906,1.5768,0.857,0.2416,57.7801,1,-0.4137,-0.0921,-0.3216,-0.8036,-0.3316,-0.472,32.5203,52.98,28.9024,57.3336,57.3773,35.9282,-1.2667,0.7727,240844165.0,12.2661,-1.3901,-2.1914,0.9671,35.9138,58.0104,54.692,57.639,58.0578,58.78,40.5249,40.5249,25.6125,33.3333,0.0,57.4539,56.533,0.3039,57.0398,-0.0925,54.2628,-84.6389,56.9494
2013-08-30,80.12,80.37,80.02,56.66,4255300,155479211.9807,4736005.5858,33.4818,26.7931,-0.8245,35.7143,0.0,-35.7143,0.4248,55.8087,57.5309,59.2532,0.1143,-76.1904,-23.9745,56.6192,37.0659,57.0351,57.114,57.4539,21.1605,21.487,0.422,0.1932,0.917,0.3663,57.6903,1,-0.4188,-0.0778,-0.341,-0.8245,-0.2669,-0.5576,32.6228,53.0167,34.0741,57.1229,57.2158,34.3061,0.036,0.7498,245099465.0,15.7517,-1.428,0.0636,0.9717,38.0128,57.918,54.7292,57.5309,58.0333,40.4164,24.9431,24.9431,40.0,9.7459,29.2377,57.3358,56.4931,0.2685,56.9821,-0.0977,51.8252,-76.5823,56.8826
2013-09-06,79.89,79.91,79.14,56.28,5010700,154633249.6431,3783291.9424,34.4284,27.3483,-0.8843,100.0,0.0,-100.0,0.4374,55.7137,57.401,59.0884,-0.5584,-99.8698,-31.4982,56.478,46.7353,56.9192,57.003,57.3671,21.6372,22.4209,0.2432,-0.3372,0.9234,0.3814,57.6087,1,-0.4479,-0.0855,-0.3624,-0.8843,-0.2489,-0.6353,32.7249,53.0494,34.2643,57.0418,57.027,39.1358,-0.6478,0.7771,240088765.0,14.2062,-1.5333,-1.138,0.9723,34.2509,57.8302,54.765,57.401,57.9952,31.2213,28.1959,28.1959,18.9751,9.7459,0.0,57.2182,56.3424,0.6008,56.933,-0.1034,46.1939,-88.3431,56.7816
2013-09-13,79.68,79.85,79.44,56.54,5408600,159250347.204,4518686.3174,35.3075,28.2446,-0.83,92.8571,0.0,-92.8571,0.4269,55.7158,57.2793,58.8428,0.3415,-83.29,-22.5936,56.4318,46.7353,56.8603,56.9408,57.3055,21.9723,27.672,0.154,-0.8247,0.9546,0.4644,57.5195,1,-0.4453,-0.0663,-0.379,-0.83,-0.1355,-0.6946,32.8267,53.0842,41.0742,57.0418,56.9531,37.2341,0.1738,0.7551,245497365.0,13.5159,-1.4408,0.3083,0.9795,38.7032,57.7237,54.8007,57.2793,57.9564,28.746,33.0991,33.0991,40.3221,43.0792,100.0,57.1036,56.3283,0.2904,56.8844,-0.1077,50.1676,-73.191,56.7298
2013-09-20,80.21,80.77,79.84,57.04,4484300,161417678.4204,5098345.1926,34.1544,28.7085,-0.7729,85.7143,0.0,-85.7143,0.4445,55.8001,57.1886,58.5772,0.3445,-31.2835,-7.1786,56.5242,19.1637,56.8878,56.9539,57.2858,22.0099,33.3079,-0.2886,-1.2261,0.9793,0.5491,57.4325,1,-0.398,-0.0152,-0.3828,-0.7729,-0.0364,-0.7365,32.9282,53.1238,47.3713,56.7734,56.9495,33.2076,0.1971,0.7792,249981665.0,22.5268,-1.3427,0.3467,0.9868,46.4107,57.6236,54.8382,57.1886,57.9303,36.4953,48.1911,48.1911,85.2761,66.6667,100.0,56.9991,56.5032,0.6729,56.8461,-0.1087,51.9902,-44.9836,56.7564
2013-09-27,80.49,80.95,80.49,57.25,3841400,163262249.3106,5458901.3619,32.7595,29.2245,-0.6536,78.5714,0.0,-78.5714,0.4361,55.8927,57.1209,58.3491,0.7364,9.6423,-1.3781,56.6557,14.6255,56.9438,56.9936,57.2833,21.8374,39.5245,-0.6537,-0.3058,0.9954,0.6364,57.3495,1,-0.3395,0.0346,-0.3741,-0.6536,0.1,-0.7536,33.0294,53.1651,53.718,56.7734,56.6958,31.4288,-0.0137,0.7617,253823065.0,23.4085,-1.1364,-0.0238,1.0112,49.311,57.5294,54.8751,57.1209,57.9055,51.4265,72.9895,72.9895,93.3702,100.0,100.0,56.9105,56.7169,0.327,56.8219,-0.1063,54.0504,-6.6298,56.8185
2013-10-04,80.83,80.89,80.55,57.25,10169200,161935831.9193,4688095.9555,31.4591,29.4985,-0.5582,71.4286,100.0,28.5714,0.4166,55.9932,57.0603,58.1273,-0.0328,30.2554,-1.5229,56.7636,14.5548,56.9904,57.0273,57.2806,21.5614,46.5223,-0.4554,0.3261,0.9996,0.7256,57.2697,1,-0.2902,0.0671,-0.3573,-0.5582,0.1912,-0.7494,33.1302,53.2059,68.8162,56.7734,56.6967,30.549,0.1221,0.7277,243653865.0,22.7861,-0.9715,0.2137,1.0056,49.2386,57.441,54.914,57.0603,57.8849,70.5557,90.4864,90.4864,92.8131,99.8398,99.5193,56.8405,56.8811,0.1633,56.7995,-0.1016,59.6158,-7.1869,56.874
2013-10-11,80.83,80.84,80.49,57.27,4461400,162346017.3903,4077089.4887,30.3439,29.799,-0.4984,64.2857,100.0,35.7143,0.4047,56.0991,57.0084,57.9177,-0.4257,47.5471,-0.8892,56.8586,15.8453,57.033,57.0594,57.2796,21.2152,56.8443,-0.4268,0.505,0.9787,0.8372,57.1743,1,-0.2466,0.0886,-0.3352,-0.4984,0.2326,-0.731,33.2308,53.2465,74.2452,56.7746,56.718,29.982,0.2164,0.7067,248115265.0,21.7801,-0.8684,0.3793,1.0161,49.5554,56.0548,54.9529,57.0084,57.8639,85.1574,91.9963,91.9963,89.8056,99.8398,100.0,56.7896,57.015,0.2501,56.7973,-0.0953,59.1743,-8.5615,56.9292
2013-10-18,80.68,81.25,80.47,57.64,3885800,165832915.812,4565955.4783,28.5093,29.168,-0.4076,57.1429,100.0,42.8571,0.4153,56.1281,56.9965,57.8648,0.6801,100.6488,9.8198,57.0309,4.6604,57.127,57.1373,57.3066,20.7987,67.5314,-0.2039,1.2273,0.9237,0.9241,57.1021,0,-0.1796,0.1245,-0.3041,-0.4076,0.285,-0.6925,33.3311,53.2905,72.6052,56.9627,56.8636,27.1295,0.4229,0.7204,252001065.0,24.7134,-0.7107,0.7391,1.0141,54.9099,56.068,54.9933,56.9965,57.8473,91.9482,93.362,93.362,97.4673,99.8398,100.0,56.7608,57.2481,0.5532,56.8097,-0.0864,64.3195,-1.7553,57.026
2013-10-25,81.2,81.53,81.1,57.85,3867500,169160764.6492,5409720.2425,26.6357,28.3848,-0.2979,50.0,100.0,50.0,0.4074,56.1112,57.0031,57.8949,0.6977,160.1211,15.1283,57.2224,2.2787,57.2382,57.2323,57.3468,20.3581,86.9796,0.3689,1.2432,0.7434,0.9986,57.0463,0,-0.1086,0.1564,-0.265,-0.2979,0.3384,-0.6364,33.4312,53.3361,70.8025,57.0656,56.9629,25.6778,1.3144,0.7043,255868565.0,26.8754,-0.5199,2.3249,1.0102,57.5642,56.1001,55.0375,57.0031,57.8333,93.4306,94.9335,94.9335,97.5276,100.0,100.0,56.7557,57.4943,0.3052,56.8534,-0.0753,69.9238,-1.1724,57.1425
2013-11-01,81.44,81.59,81.0,57.62,5159500,164001264.6492,3621444.8966,25.0011,27.8577,-0.2171,42.8571,100.0,57.1429,0.3991,56.1314,56.9941,57.8569,-0.6335,149.9457,7.617,57.321,3.7513,57.2974,57.2844,57.3673,20.1349,105.0213,0.6852,0.5755,0.4997,0.9658,57.0133,0,-0.0699,0.1561,-0.2259,-0.2171,0.3518,-0.5689,33.5309,53.3789,63.3328,57.0656,56.9842,24.3426,1.0877,0.6926,250709065.0,26.2402,-0.3792,1.924,1.0087,53.8085,56.1533,55.08,56.9941,57.8141,91.4794,86.1427,86.1427,63.4332,84.9633,54.89,56.7713,57.597,0.2905,56.934,-0.064,63.1832,-15.6287,57.2233
2013-11-08,81.06,81.12,80.56,57.32,7390700,157138471.7921,377039.5373,23.7371,27.3404,-0.1021,35.7143,92.8571,57.1429,0.399,56.1731,57.0294,57.8856,-0.8571,84.6196,-1.5065,57.3261,7.3051,57.3016,57.2898,57.3641,20.2082,121.9517,0.7126,-0.0003,0.2258,0.8485,57.0145,0,-0.0625,0.1307,-0.1933,-0.1021,0.3799,-0.482,33.6303,53.4184,62.6923,57.0656,56.9842,28.2098,0.6688,0.6961,243318365.0,24.3689,-0.1784,1.1804,1.0048,49.2468,56.2237,55.1199,57.0294,57.7917,81.1128,62.2623,62.2623,25.8261,51.63,0.0,56.8007,57.565,0.3984,57.0303,-0.0542,54.0646,-31.7021,57.2596
2013-11-15,80.59,80.96,80.43,57.59,6852500,163729850.3055,1112763.2776,22.7805,27.3821,0.0191,28.5714,85.7143,57.1429,0.3975,56.174,57.0623,57.9506,0.6791,80.0739,6.0499,57.3953,10.345,57.3456,57.3295,57.3807,20.1825,136.3714,0.5585,-0.2471,-0.0239,0.69,57.0328,0,-0.0351,0.1265,-0.1616,0.0191,0.4068,-0.3876,33.7295,53.4601,63.7801,57.0656,56.9842,27.96,1.3061,0.6902,250170865.0,22.7174,0.0335,2.3207,1.0064,53.0249,56.2913,55.16,57.0623,57.7719,65.9367,49.4051,49.4051,58.9562,33.4383,45.4249,56.8416,57.628,0.3771,57.1328,-0.0447,57.162,-17.5422,57.3283
2013-11-22,80.97,81.12,80.57,57.55,7869000,165303650.3055,1813335.4188,21.5641,27.3851,0.1228,21.4286,78.5714,57.1429,0.397,56.2703,57.1217,57.9732,-0.1273,84.4136,4.9133,57.4419,5.7511,57.3773,57.3591,57.3934,19.9121,147.0891,0.5042,-0.143,-0.2094,0.5433,57.0727,0,-0.016,0.1165,-0.1325,0.1228,0.4109,-0.2881,33.8283,53.501,71.1334,57.0656,56.9842,25.9918,1.0156,0.6899,242301865.0,23.1648,0.2149,1.7963,1.018,52.4567,56.3562,55.1993,57.1217,57.7509,51.9803,44.2736,44.2736,48.0385,28.0058,38.5924,56.8908,57.6583,0.3913,57.2401,-0.0358,60.0125,-19.4557,57.3887
