date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2009-07-24,17.5,17.53,16.5,9.32,6376600,20.8105,0.7435,6.8097,8.8811,10.9525,9.4856,10.2763,9.5959,-0.1496,0.1945,-0.344,53.5926,0.8299,46.602,7.8369,9.3705,10.8418,9.8759
2009-07-31,17.28,18.0,17.15,9.65,3114700,19.8697,0.7231,7.0951,9.0111,10.9272,9.5077,10.2518,9.6098,-0.1269,0.1737,-0.3006,59.9899,0.5995,49.7292,7.9969,9.4862,10.7763,9.7694
2009-08-07,18.07,18.17,17.12,9.51,2942500,18.8457,0.712,7.4004,9.1284,10.8563,9.5081,10.2228,9.5851,-0.1189,0.1454,-0.2643,60.5424,0.1944,48.4479,8.1474,9.581,10.7007,9.6877
2009-08-14,17.51,17.99,17.2,9.72,2729100,17.8948,0.6916,7.6968,9.2447,10.7926,9.5359,10.2029,9.6179,-0.0949,0.1355,-0.2304,59.16,-0.4267,50.4571,8.2888,9.6434,10.6235,9.6383
2009-08-21,17.84,18.17,17.45,9.73,3114600,16.7159,0.663,7.9675,9.3476,10.7276,9.5614,10.1843,9.6453,-0.0741,0.125,-0.1992,58.4424,-0.669,50.574,8.4218,9.7321,10.5648,9.5589
2009-08-28,17.67,17.96,17.5,9.77,2061600,15.6212,0.6337,8.0938,9.4153,10.7368,9.5888,10.1679,9.6756,-0.0539,0.1162,-0.1701,56.2325,-0.3172,50.9883,8.5468,9.7831,10.4926,9.5877
2009-09-04,17.71,17.75,16.7,9.3,2987400,15.365,0.6305,8.1559,9.4429,10.7299,9.5501,10.1338,9.5814,-0.0747,0.0763,-0.151,49.7879,-0.7628,45.9513,8.6642,9.7819,10.3871,9.5697
2009-09-11,17.04,17.26,16.79,9.37,1648500,15.1272,0.6039,8.396,9.5099,10.6238,9.5262,10.1039,9.5287,-0.0845,0.0532,-0.1377,42.8844,-0.9128,46.8166,8.7747,9.7267,10.2787,9.5775
2009-09-18,17.03,18.52,16.99,10.11,3439300,14.5052,0.6208,8.6446,9.6063,10.568,9.6044,10.1042,9.6747,-0.032,0.0846,-0.1166,42.9557,0.5475,54.8931,8.8785,9.7064,10.1979,9.6433
2009-09-25,18.34,18.46,18.08,10.08,2981700,13.9276,0.5914,8.7531,9.6682,10.5833,9.6677,10.1032,9.7759,0.0069,0.0988,-0.0919,50.8336,0.6549,54.497,8.9761,9.7061,10.1532,9.7245
2009-10-02,18.38,18.6,17.64,9.88,2747100,12.9497,0.5868,8.9977,9.7377,10.4776,9.6955,10.0943,9.8009,0.021,0.0903,-0.0693,44.4261,0.5596,52.0048,9.0678,9.6928,10.1,9.7474
2009-10-09,18.06,18.86,18.01,10.32,2728200,12.2819,0.5798,9.0907,9.8009,10.511,9.7782,10.103,9.9297,0.067,0.109,-0.0421,45.7621,0.6644,56.6237,9.154,9.6952,10.0484,9.8314
2009-10-16,18.81,19.07,18.13,10.08,2959700,11.8836,0.5753,9.1555,9.839,10.5225,9.8184,10.1021,9.9671,0.0833,0.1003,-0.017,45.4207,0.5685,53.6358,9.235,9.7319,9.9767,9.8762
2009-10-23,18.39,18.7,18.0,10.04,1980200,11.3535,0.5617,9.1581,9.8339,10.5097,9.8481,10.0997,9.9856,0.0921,0.0873,0.0048,48.7995,0.3248,53.1442,9.3112,9.776,9.9071,9.9822
2009-10-30,18.34,18.55,17.76,9.81,2395400,10.5618,0.5526,9.18,9.8046,10.4291,9.843,10.0883,9.9418,0.0796,0.0598,0.0198,53.4202,0.0824,50.1727,9.3828,9.8112,9.8264,10.045
2009-11-06,17.95,19.05,17.9,10.38,3485300,10.4151,0.5602,9.1566,9.8192,10.4818,9.9141,10.0996,10.0504,0.114,0.0753,0.0386,54.152,0.61,56.584,9.4501,9.863,9.7528,10.0827
2009-11-13,18.99,19.51,18.86,10.69,2958700,10.8846,0.5502,9.0923,9.8507,10.609,10.0176,10.1228,10.2104,0.1647,0.1008,0.0638,61.9342,1.3913,59.6835,9.5134,9.9472,9.6836,10.1699
2009-11-20,19.2,19.91,19.06,10.69,2590600,11.8888,0.5448,9.0482,9.871,10.6938,10.1073,10.1451,10.3304,0.2025,0.111,0.0916,62.1235,1.3198,59.6835,9.6025,10.0168,9.6628,10.2862
2009-11-27,19.41,20.2,19.21,11.17,1863000,13.076,0.5482,8.9662,9.9513,10.9363,10.2491,10.1853,10.5405,0.2682,0.1413,0.1269,61.1354,1.0582,64.2149,9.7239,10.1199,9.6452,10.4084
2009-12-04,20.03,20.6,19.3,11.0,3365500,14.5151,0.5609,8.9761,10.0302,11.0844,10.3496,10.2174,10.6561,0.3032,0.1411,0.1622,62.856,0.9236,61.6134,9.8642,10.2082,9.6376,10.5403
2009-12-11,19.74,21.0,19.69,11.56,3612300,16.1675,0.5731,8.9485,10.1422,11.3359,10.5105,10.2699,10.8811,0.3713,0.1673,0.204,71.0538,1.6799,66.4446,10.0283,10.3694,9.645,10.7567
2009-12-18,20.79,21.12,20.3,11.52,3162700,17.7953,0.5649,8.9232,10.2358,11.5483,10.6454,10.319,11.0415,0.4178,0.171,0.2467,76.1379,1.2067,65.9033,10.2154,10.5232,9.6439,11.0014
2009-12-24,20.72,21.35,20.67,11.84,1469200,19.4877,0.5533,8.9114,10.352,11.7926,10.8041,10.3784,11.24,0.4743,0.1821,0.2923,75.1602,1.7558,68.4842,10.4051,10.6462,9.6526,11.2098
2009-12-31,21.3,21.55,20.9,11.67,1445400,21.2155,0.5397,8.9315,10.4498,11.9682,10.92,10.4292,11.3483,0.5003,0.1665,0.3339,74.3452,1.6323,65.7103,10.6027,10.7601,9.6598,11.3502
2010-01-08,20.9,21.31,20.35,11.81,2000400,21.7967,0.5394,8.9637,10.5541,12.1445,11.0391,10.4835,11.4645,0.5262,0.1538,0.3723,75.0862,2.0028,66.953,10.8034,10.8984,9.6722,11.5106
2010-01-15,21.16,21.65,21.07,12.01,1397400,22.6504,0.524,8.9995,10.6662,12.3329,11.1683,10.5433,11.6005,0.556,0.1469,0.4091,74.3567,1.6322,68.6651,10.976,11.0193,9.6873,11.6303
2010-01-22,21.48,21.87,21.1,11.79,1916700,23.6399,0.5173,9.1803,10.7905,12.4007,11.2506,10.592,11.6466,0.5552,0.1169,0.4383,75.8066,1.0947,64.5491,11.1435,11.1412,9.6899,11.742
2010-01-29,21.17,21.25,19.61,11.05,2930700,22.2902,0.5458,9.3997,10.8744,12.349,11.2235,10.6099,11.4969,0.4894,0.0409,0.4485,73.2182,0.3575,53.2132,12.2152,11.2131,9.691,11.6694
2010-02-05,19.76,19.95,18.63,10.62,2889400,21.4177,0.5595,9.4617,10.8999,12.3382,11.1435,10.6104,11.2785,0.3985,-0.04,0.4385,71.8707,-0.5474,47.9878,12.2152,11.2711,9.7345,11.5409
2010-02-12,19.09,19.98,18.74,11.14,3199400,20.5711,0.569,9.5621,10.9528,12.3435,11.1427,10.6311,11.2432,0.3636,-0.0599,0.4235,71.82,0.134,53.8905,12.179,11.3255,9.8102,11.4412
2010-02-19,20.09,20.4,19.72,11.3,2459900,19.1251,0.5625,9.7178,11.024,12.3301,11.1635,10.6573,11.2572,0.3451,-0.0627,0.4079,71.5523,-0.2568,55.6019,12.1435,11.369,9.9042,11.3877
2010-02-26,20.1,21.33,20.07,11.55,3568400,18.8551,0.5794,9.8027,11.0859,12.3691,11.2157,10.6924,11.3315,0.3471,-0.0486,0.3957,72.5195,0.0319,58.2314,12.1087,11.4307,9.9943,11.3508
2010-03-05,20.45,21.03,20.35,11.93,3491300,18.6045,0.5656,9.9326,11.1784,12.4241,11.3108,10.7409,11.4809,0.3745,-0.017,0.3915,73.8602,0.0935,61.8044,12.099,11.4849,10.0896,11.3394
2010-03-12,20.99,21.93,20.59,12.42,3496600,19.1467,0.5795,10.0548,11.2971,12.5395,11.4582,10.8067,11.7148,0.4306,0.0313,0.3993,74.1807,0.7433,65.898,10.4055,11.5858,10.1901,11.4297
2010-03-19,21.92,23.01,21.72,12.65,4006900,20.3993,0.5904,10.2616,11.4391,12.6165,11.617,10.8789,11.9484,0.4883,0.0712,0.4171,74.7424,0.8362,67.6766,10.4258,11.6639,10.2897,11.6584
2010-03-26,22.14,22.55,22.0,12.62,1725500,21.5623,0.5705,10.3726,11.5513,12.7301,11.7509,10.9472,12.1166,0.5256,0.0868,0.4388,68.6966,0.6124,67.2162,10.4784,11.7424,10.3738,11.9438
2010-04-01,22.28,22.74,22.22,12.86,1151400,22.7697,0.5508,10.4203,11.6598,12.8992,11.8986,11.0222,12.3022,0.5678,0.1032,0.4646,68.5051,1.074,69.1168,10.5298,11.8155,10.4561,12.1898
2010-04-09,22.77,23.3,22.4,12.84,2146700,24.2517,0.5479,10.5104,11.7671,13.0237,12.0237,11.0933,12.4358,0.5927,0.1025,0.4902,69.2875,1.7886,68.7083,10.5803,11.8986,10.5522,12.4094
2010-04-16,22.58,23.11,22.58,12.9,1805800,25.6278,0.5303,10.5359,11.8538,13.1716,12.1411,11.1644,12.553,0.6108,0.0965,0.5143,74.7237,2.2812,69.2947,10.6594,11.9765,10.6466,12.6023
2010-04-23,22.76,23.95,22.74,13.56,2791900,27.4097,0.5414,10.5299,11.9814,13.4329,12.3299,11.2582,12.8039,0.6701,0.1246,0.5455,75.8765,2.4196,74.2706,10.7361,12.0871,10.7409,12.8348
2010-04-30,23.93,24.04,23.29,13.24,2028300,29.1145,0.5331,10.5292,12.0659,13.6026,12.4519,11.3361,12.9142,0.684,0.1108,0.5732,81.1267,1.9456,68.5491,10.8501,12.1914,10.8361,12.9531
2010-05-07,23.47,23.8,21.39,12.55,3135300,28.0587,0.5927,10.588,12.1171,13.6462,12.4646,11.3836,12.8224,0.6314,0.0466,0.5848,79.9294,0.9927,57.8213,10.9894,12.2985,10.906,12.9386
2010-05-14,22.96,23.31,22.51,13.12,2456400,27.0782,0.5986,10.598,12.1813,13.7647,12.552,11.4517,12.8968,0.6288,0.0352,0.5936,86.6695,1.1912,62.9488,11.1217,12.4768,10.9821,13.0099
2010-05-21,23.2,23.52,21.49,12.58,3705300,25.3737,0.626,10.6522,12.2268,13.8014,12.5561,11.4961,12.8183,0.5767,-0.0136,0.5902,77.0647,0.1661,56.0652,11.2474,12.5801,11.0309,12.9704
2010-05-28,21.92,22.2,21.07,12.63,1957700,23.7602,0.6277,10.6957,12.2676,13.8395,12.5658,11.5405,12.7709,0.5329,-0.0458,0.5788,71.72,-0.0205,56.5039,11.3669,12.6751,11.0755,12.9407
2010-06-04,21.81,22.45,21.45,12.47,1651800,22.1279,0.624,10.7211,12.2906,13.86,12.5527,11.5768,12.6951,0.4798,-0.0792,0.559,70.4088,-0.1531,54.4548,11.4803,12.7403,11.1232,12.8783
2010-06-11,21.77,22.54,21.49,12.9,1817000,20.7093,0.6225,10.7733,12.3466,13.9198,12.5997,11.6289,12.7476,0.4675,-0.0732,0.5407,69.1754,0.0457,58.82,11.5881,12.81,11.18,12.7852
2010-06-18,22.51,23.6,22.41,13.43,1708900,20.4278,0.6269,10.944,12.4656,13.9871,12.7101,11.6995,12.9177,0.4943,-0.0371,0.5314,67.6934,0.5917,63.3496,11.6905,12.8823,11.2429,12.8114
2010-06-25,23.57,23.7,22.5,13.32,1163300,20.2547,0.6314,11.293,12.6003,13.9077,12.7913,11.763,13.018,0.501,-0.0244,0.5253,60.5791,0.4144,61.8206,11.7878,12.9301,11.318,12.9216
2010-07-02,23.25,23.47,22.04,12.89,1991600,19.5164,0.6451,11.5624,12.6882,13.814,12.8049,11.8073,12.9868,0.4665,-0.047,0.5136,59.9224,-0.6635,56.1377,11.8802,12.9495,11.3874,12.8892
2010-07-09,22.48,23.61,22.44,13.56,1249100,18.9722,0.6479,11.8099,12.8012,13.7925,12.9056,11.8761,13.1302,0.4874,-0.0209,0.5083,60.1259,0.3156,62.0301,11.968,12.9996,11.4723,13.0289
2010-07-16,23.45,23.88,23.2,13.38,1801400,18.7414,0.6295,12.0524,12.8926,13.7328,12.9692,11.9351,13.1932,0.484,-0.0194,0.5035,59.7652,0.835,59.7211,12.0515,13.0386,11.5469,13.1365
2010-07-23,23.35,24.05,22.99,13.81,2078600,18.2356,0.6281,12.178,12.9868,13.7957,13.0817,12.0088,13.3483,0.5103,0.0054,0.5048,60.2816,0.6934,63.2821,12.1523,13.1035,11.6329,13.3287
2010-07-30,24.01,24.8,23.39,13.54,3099100,18.5194,0.6412,12.2441,13.0431,13.8422,13.1433,12.069,13.397,0.5034,-0.0011,0.5046,60.826,0.9604,59.719,12.2698,13.1026,11.7095,13.4199
2010-08-06,23.87,24.14,23.6,13.72,2795700,18.783,0.6196,12.2679,13.0965,13.925,13.2196,12.1335,13.4767,0.5061,0.0013,0.5049,52.3793,1.0869,61.22,12.4292,13.1362,11.7892,13.461
2010-08-13,23.89,24.99,23.62,13.7,3227900,19.7815,0.6316,12.312,13.1506,13.9893,13.2842,12.1951,13.5336,0.5015,-0.0027,0.5042,62.7613,1.2364,61.0566,12.5758,13.2188,11.868,13.5161
2010-08-20,23.77,24.77,23.6,13.93,2200100,20.6762,0.6346,12.3113,13.2044,14.0975,13.3709,12.2633,13.6338,0.5106,0.0051,0.5055,62.6323,1.0296,63.1749,12.7374,13.277,11.9607,13.6648
2010-08-27,23.96,24.2,23.26,13.99,1938100,21.4409,0.6284,12.3239,13.2619,14.1999,13.453,12.3309,13.7221,0.5161,0.0085,0.5076,65.9475,0.5587,63.6596,12.8845,13.3773,12.053,13.7257
2010-09-03,24.0,24.5,23.44,14.08,2118800,22.4282,0.6276,12.3336,13.3207,14.3078,13.5366,12.3995,13.8116,0.5219,0.0114,0.5105,72.672,0.7612,64.5529,13.0183,13.481,12.1324,13.8254
2010-09-10,24.05,24.23,23.02,13.45,1934500,22.5858,0.6331,12.3323,13.3154,14.2985,13.5252,12.4408,13.7214,0.4703,-0.0321,0.5024,66.3895,0.5576,54.767,13.1401,13.5512,12.1998,13.7736
2010-09-17,23.32,23.55,23.0,13.47,1539162,22.6965,0.6108,12.3419,13.3266,14.3113,13.5176,12.4811,13.6582,0.426,-0.0612,0.4871,60.9009,-0.092,54.9712,13.2509,13.5914,12.2717,13.763
2010-09-24,23.08,23.32,22.3,13.17,2729100,21.6342,0.6096,12.4358,13.3575,14.2792,13.4707,12.5079,13.535,0.3622,-0.1,0.4621,53.3098,-0.2167,50.6989,14.3713,13.5727,12.3286,13.6844
2010-10-01,22.53,23.0,22.42,13.24,2149500,20.6479,0.5902,12.4466,13.3636,14.2805,13.4401,12.5367,13.4616,0.3141,-0.1184,0.4325,51.6627,-0.5722,51.7093,14.3575,13.5671,12.3919,13.6182
2010-10-08,22.65,22.98,22.39,13.11,1449400,19.682,0.5726,12.5358,13.3898,14.2438,13.3957,12.559,13.373,0.2622,-0.1363,0.3985,52.517,-0.4359,49.7659,14.3438,13.5824,12.4532,13.5
2010-10-15,22.54,22.73,22.22,13.19,1869600,18.4937,0.5529,12.6314,13.4178,14.2042,13.3681,12.5837,13.3269,0.2251,-0.1387,0.3638,47.5766,-0.5269,50.9738,14.3303,13.5559,12.5208,13.386
2010-10-22,22.61,22.85,22.14,12.93,2479300,17.5851,0.5429,12.745,13.4407,14.1365,13.3093,12.5972,13.2269,0.1725,-0.1531,0.3255,41.0232,-0.7775,47.0572,14.3026,13.5233,12.5718,13.2213
2010-10-29,22.2,22.57,21.92,13.13,2517900,16.3438,0.5312,12.7847,13.452,14.1194,13.2854,12.6181,13.2028,0.1456,-0.144,0.2895,34.0712,-0.8039,50.2584,14.2604,13.4746,12.6206,13.1755
2010-11-05,22.55,23.41,21.86,13.6,2930800,16.4593,0.5578,12.7903,13.4604,14.1306,13.3269,12.6565,13.3012,0.16,-0.1036,0.2636,33.5234,-0.3903,56.7028,14.2008,13.4784,12.6787,13.1938
2010-11-12,23.28,23.41,22.25,13.14,2446200,16.5666,0.5535,12.7692,13.4514,14.1337,13.3019,12.6754,13.2607,0.133,-0.1045,0.2375,33.9833,-0.9411,49.871,14.1275,13.4372,12.7181,13.19
2010-11-19,22.38,22.86,21.96,13.25,2351300,16.0987,0.5519,12.8291,13.4693,14.1096,13.2951,12.698,13.2583,0.1193,-0.0946,0.2138,24.1978,-0.1997,51.4167,14.0578,13.4048,12.763,13.1914
2010-11-26,22.44,22.62,21.95,13.12,1245700,15.6447,0.5408,12.7912,13.4474,14.1035,13.2719,12.7146,13.2241,0.0968,-0.0937,0.1904,17.3406,-0.3471,49.5129,13.9916,13.3467,12.7943,13.1934
2010-12-03,22.13,22.24,21.77,13.11,2375700,14.8615,0.522,12.7616,13.4337,14.1059,13.2503,12.7301,13.1954,0.0771,-0.0906,0.1678,17.1646,-0.056,49.3341,13.9288,13.2841,12.8261,13.1821
2010-12-10,22.14,22.36,21.93,13.14,2092900,14.3525,0.5028,12.7399,13.4,14.0601,13.2354,12.7461,13.1813,0.0632,-0.0837,0.1469,16.6951,-0.1022,49.8221,13.8691,13.2168,12.8522,13.2124
2010-12-17,22.36,22.57,22.06,13.17,2131900,14.2553,0.4884,12.7179,13.3816,14.0453,13.2273,12.7629,13.1796,0.0544,-0.074,0.1284,23.6526,0.0672,50.4389,13.8123,13.1971,12.8822,13.2187
2010-12-23,22.41,22.63,22.13,13.26,1078500,14.2722,0.4746,12.7112,13.3587,14.0061,13.2313,12.7823,13.199,0.0535,-0.0599,0.1134,27.6758,0.0683,51.9239,13.7584,13.182,12.9111,13.1702
2010-12-31,22.45,23.06,22.32,13.46,1632900,15.0046,0.4719,12.7165,13.3463,13.9761,13.2615,12.8088,13.2637,0.0682,-0.0362,0.1043,34.498,0.5312,55.4176,13.7072,13.2029,12.94,13.2158
2011-01-07,22.9,26.4,22.79,14.62,10413700,18.3553,0.5905,12.5758,13.3807,14.1855,13.4428,12.8798,13.6031,0.1717,0.0539,0.1178,56.2282,1.4907,69.3266,12.7344,13.3015,12.9968,13.4115
2011-01-14,24.4,24.93,23.97,14.56,3884500,21.4666,0.5888,12.4886,13.4091,14.3297,13.5912,12.9456,13.8414,0.2457,0.1023,0.1434,52.3558,0.9597,68.0499,12.763,13.405,13.0669,13.6165
2011-01-21,24.61,24.87,24.45,14.59,1384400,24.3557,0.5645,12.4187,13.4344,14.4502,13.7238,13.0099,14.0275,0.3032,0.1278,0.1753,56.5546,1.4468,68.3354,12.7912,13.5047,13.1462,13.8274
2011-01-28,24.73,25.12,24.69,14.63,1291900,27.1589,0.5423,12.352,13.4932,14.6344,13.8443,13.0733,14.1774,0.3481,0.1382,0.2099,61.6422,1.3759,68.7562,12.8192,13.6262,13.216,14.04
2011-02-04,24.86,25.37,24.78,14.73,1619300,29.8801,0.5289,12.294,13.5565,14.819,13.9628,13.1384,14.3164,0.3878,0.1423,0.2455,67.3741,1.6121,69.8653,12.8469,13.7407,13.2847,14.2627
2011-02-11,25.07,25.21,24.34,14.78,1562800,31.4699,0.5278,12.2819,13.6372,14.9926,14.0719,13.2028,14.4324,0.4182,0.1382,0.28,61.6955,1.6712,70.3687,12.8743,13.8253,13.3492,14.4803
2011-02-18,25.01,25.03,24.43,14.67,1915400,32.9461,0.5074,12.2947,13.7089,15.1231,14.1522,13.2605,14.4928,0.4288,0.119,0.3098,62.2545,1.535,67.6217,12.9015,13.9349,13.4041,14.654
2011-02-25,24.33,24.5,23.76,14.37,2100300,33.1761,0.5044,12.3582,13.772,15.1858,14.1811,13.304,14.4619,0.4079,0.0785,0.3294,62.3643,1.1946,60.3661,12.9284,14.0148,13.4431,14.618
2011-03-04,24.08,25.0,24.08,14.75,2332300,33.8122,0.5098,12.402,13.8498,15.2976,14.2564,13.3605,14.5328,0.4169,0.07,0.3469,66.9046,1.4886,65.3168,12.955,14.1308,13.4851,14.6451
2011-03-11,24.75,24.83,24.29,14.66,1892500,34.4029,0.4965,12.5127,13.9366,15.3605,14.3104,13.4116,14.5651,0.4125,0.0525,0.36,67.3256,1.2041,63.4209,12.9813,14.2417,13.5259,14.656
2011-03-18,24.48,24.79,23.39,14.06,3163900,33.3065,0.5208,12.6077,13.9833,15.3588,14.2776,13.4372,14.4399,0.3567,-0.0027,0.3593,59.8029,-0.5571,51.8453,13.0074,14.3078,13.55,14.5755
2011-03-25,23.81,24.5,23.74,14.54,2294800,32.2884,0.5255,12.6464,14.0305,15.4147,14.3129,13.4805,14.4655,0.347,-0.0098,0.3569,60.1904,-0.0138,58.3886,13.0332,14.4055,13.5841,14.5483
2011-04-01,24.32,25.3,24.03,15.12,2136600,32.1708,0.5422,12.7317,14.1294,15.5271,14.42,13.5447,14.6282,0.3813,0.0196,0.3618,61.466,0.5307,64.6042,13.0588,14.5383,13.6283,14.5962
2011-04-08,25.24,25.51,24.76,14.93,2235900,32.2543,0.5355,12.8354,14.2131,15.5908,14.4874,13.5988,14.7025,0.3886,0.0214,0.3671,62.2683,0.298,61.3164,13.0841,14.6431,13.6557,14.6321
2011-04-15,24.94,25.0,24.2,14.73,1975300,31.3748,0.5314,12.9946,14.2937,15.5929,14.5202,13.6433,14.7103,0.3746,0.0059,0.3686,44.9759,0.0004,58.1305,13.1092,14.6511,13.6855,14.6842
2011-04-21,24.48,24.71,24.1,14.75,1596600,30.3957,0.5195,13.1833,14.3759,15.5684,14.5511,13.6868,14.7206,0.3607,-0.0063,0.367,48.6462,-0.0289,58.349,13.134,14.6651,13.7296,14.6851
2011-04-29,24.62,25.55,24.49,15.24,1583500,30.3475,0.5277,13.3755,14.481,15.5865,14.6432,13.7478,14.851,0.3849,0.0143,0.3706,49.11,0.5681,63.895,13.1585,14.712,13.772,14.7679
2011-05-06,25.5,26.19,25.43,15.55,1962800,30.841,0.5224,13.5741,14.5996,15.6251,14.7637,13.8183,15.025,0.4238,0.0426,0.3813,50.4992,1.178,66.8514,13.1828,14.7777,13.8313,14.9798
2011-05-13,25.85,26.38,25.77,15.56,1998300,31.4478,0.5112,13.8071,14.715,15.6229,14.8706,13.8868,15.16,0.4509,0.0557,0.3952,51.3383,0.8192,67.0225,13.2324,14.8371,13.89,15.1259
2011-05-20,25.93,26.14,25.21,15.49,2177700,31.5597,0.5013,14.0507,14.8165,15.5824,14.9529,13.9496,15.242,0.4608,0.0525,0.4083,50.0745,0.8262,65.4666,13.3087,14.8876,13.9504,15.179
2011-05-27,25.37,25.48,24.22,14.9,2023200,30.123,0.5247,14.069,14.8302,15.5914,14.9452,13.9867,15.1553,0.4161,0.0062,0.4099,49.8179,0.831,54.8621,13.3826,14.9034,13.9902,15.1747
2011-06-03,24.71,24.91,23.9,14.47,1767400,28.3635,0.5309,14.057,14.8257,15.5944,14.8812,14.0055,14.9828,0.342,-0.0543,0.3963,50.3163,-0.0771,48.7064,13.4544,14.9103,14.011,15.1363
2011-06-10,23.94,23.94,23.39,14.16,1735600,26.5784,0.5167,13.9887,14.8045,15.6203,14.7854,14.0116,14.7778,0.2559,-0.1123,0.3682,43.3599,-0.9537,44.8869,13.524,14.8686,14.0279,15.0522
2011-06-17,23.45,23.97,23.4,14.37,2227400,24.8816,0.5045,13.9579,14.7919,15.6259,14.7306,14.0259,14.677,0.2024,-0.1326,0.335,50.4009,-0.5505,47.9631,13.5915,14.8481,14.0575,14.9283
2011-06-24,23.75,24.03,23.25,14.25,1905100,23.4984,0.5022,13.9016,14.7679,15.6343,14.667,14.0348,14.5711,0.1485,-0.1492,0.2977,52.6119,-0.4802,46.3703,13.657,14.8616,14.0713,14.7435
2011-07-01,23.59,24.55,23.56,14.84,1563600,22.1325,0.5095,13.904,14.7709,15.6378,14.6902,14.0664,14.6385,0.1515,-0.117,0.2685,51.3939,0.0889,54.2975,13.7205,14.8829,14.1005,14.64
2011-07-08,24.53,24.76,24.26,14.96,1104700,21.1319,0.4947,13.9157,14.785,15.6543,14.7256,14.1013,14.7178,0.1612,-0.0858,0.247,49.4547,-0.2864,55.6794,13.7821,14.8714,14.1234,14.5639
2011-07-15,24.5,24.6,24.0,14.59,1654300,19.8192,0.4901,13.9429,14.7962,15.6494,14.7078,14.1205,14.6864,0.1381,-0.0872,0.2252,41.7412,-0.9545,50.4877,13.8419,14.8477,14.1443,14.5207
2011-07-22,24.04,24.93,23.72,14.96,1440700,19.0418,0.5074,13.951,14.8067,15.6623,14.7409,14.1533,14.7537,0.1473,-0.0623,0.2097,48.4229,-0.6093,55.0058,13.8998,14.8635,14.1691,14.5907
2011-07-29,24.56,24.86,23.4,14.16,1602200,17.8356,0.5343,13.8826,14.7817,15.6808,14.6638,14.1536,14.606,0.0896,-0.096,0.1857,48.452,-1.3255,45.2887,13.9561,14.8215,14.1783,14.5907
2011-08-05,23.66,23.7,22.13,13.64,2996400,17.9407,0.564,13.7791,14.7606,15.7421,14.5276,14.1336,14.365,0.0019,-0.147,0.1489,40.0544,-1.2529,40.2604,15.7742,14.7072,14.1725,14.4861
2011-08-12,22.07,22.88,20.59,13.76,5214600,19.2792,0.6363,13.6505,14.7216,15.7926,14.4255,14.119,14.2143,-0.0573,-0.165,0.1077,29.1608,-0.7034,41.8593,15.7504,14.5797,14.168,14.4159
2011-08-19,22.61,23.55,22.61,13.89,1807900,19.6164,0.6399,13.5472,14.6603,15.7734,14.3542,14.1101,14.1334,-0.0928,-0.1603,0.0676,28.1964,-0.2719,43.6086,15.6847,14.4601,14.1642,14.2802
2011-08-26,23.04,23.88,22.55,14.39,1783700,19.5142,0.6525,13.5213,14.6334,15.7456,14.3587,14.121,14.197,-0.0798,-0.1179,0.0381,34.9669,0.0132,49.8734,15.6202,14.3815,14.1829,14.1991
2011-09-02,23.7,24.23,23.14,14.23,1944500,18.99,0.6537,13.4833,14.6082,15.733,14.3413,14.1252,14.2048,-0.0815,-0.0957,0.0142,42.0343,-0.0253,48.029,15.557,14.3339,14.1981,14.147
2011-09-09,22.75,23.82,22.49,14.3,2583100,19.0823,0.6653,13.4546,14.5854,15.7161,14.3352,14.1318,14.2275,-0.0766,-0.0726,-0.004,40.9464,-0.5449,48.8902,15.4951,14.3218,14.2207,14.0528
2011-09-16,23.05,24.79,23.02,15.14,2437700,18.0581,0.6953,13.4608,14.5801,15.6994,14.442,14.1712,14.4547,-0.0047,-0.0006,-0.0041,48.2589,0.1807,58.1842,15.4345,14.3913,14.2586,14.1919
2011-09-23,24.33,24.95,23.41,15.12,2810500,16.9393,0.7131,13.4991,14.5589,15.6188,14.533,14.2086,14.6221,0.0506,0.0438,0.0068,49.4342,0.5316,58.0183,15.375,14.4448,14.299,14.4035
2011-09-30,24.67,24.72,23.83,14.9,3962200,15.9004,0.7012,13.5564,14.5255,15.4947,14.5815,14.2356,14.6908,0.0753,0.0548,0.0205,46.1065,-0.0586,54.9003,15.3168,14.4908,14.3331,14.5657
2011-10-07,24.22,24.75,22.91,14.97,3590900,15.8429,0.7318,13.6104,14.4996,15.3889,14.6334,14.2644,14.7608,0.0997,0.0633,0.0364,38.7907,0.8079,55.7312,15.3081,14.5001,14.374,14.72
2011-10-14,24.67,25.1,24.45,15.39,1690400,15.3734,0.7102,13.5678,14.5243,15.4808,14.734,14.3085,14.9175,0.1509,0.0916,0.0593,39.9114,1.7456,60.2057,12.462,14.531,14.4192,14.8628
2011-10-21,25.05,25.43,24.56,15.54,1939100,14.5559,0.6976,13.5256,14.5778,15.63,14.8408,14.3566,15.0719,0.2011,0.1134,0.0876,45.2532,1.7732,61.6779,12.4914,14.5983,14.4579,15.0495
2011-10-28,25.47,25.91,24.95,15.73,2085100,13.7636,0.6898,13.5098,14.6562,15.8026,14.9595,14.4105,15.2368,0.2537,0.1329,0.1208,46.4235,1.8407,63.611,12.5536,14.6537,14.5098,15.2546
