date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2007-12-06,38.41,38.86,37.9,10.41,22525800,162311195.6184,-958368.2098,23.2441,22.6767,-0.2641,50.0,7.1429,-42.8571,0.2517,9.7825,10.2803,10.7781,0.4271,11.8165,0.1388,10.1535,7.7781,10.2541,10.2693,10.4021,19.7642,37.9937,0.2268,0.482,0.9925,0.6156,10.3088,0,10.4126,-0.148,0.0511,-0.199,-0.2641,0.0636,-0.3278,8.6395,10.3226,51.7302,10.1816,10.301,20.9811,2.4163,1050494689.0,17.9527,-2.5401,3.6582,0.986,50.0694,10.464,10.5242,10.2803,10.788,69.1812,72.0944,72.0944,96.5217,84.8788,100.0,10.1017,10.2444,0.2576,10.0915,-0.2994,51.4794,-40.0932,10.1822
2007-12-07,38.82,39.18,38.45,10.32,25337700,130602279.6458,-5645234.2152,21.6533,22.2997,-0.22,42.8571,0.0,-42.8571,0.2477,9.7864,10.2686,10.7509,-0.4795,32.3287,-5.0449,10.1818,0.9725,10.2644,10.2762,10.3961,19.3337,60.1136,0.3213,0.1395,0.9654,0.867,10.2809,0,10.4106,-0.1317,0.0539,-0.1856,-0.22,0.0937,-0.3138,8.648,10.3226,49.2221,10.0837,10.1601,19.796,2.3997,1016947575.0,19.4147,-2.1231,2.2323,0.9727,47.4775,9.7255,10.5275,10.2686,10.7665,70.9066,73.7461,73.7461,51.7007,88.7446,66.2339,10.0865,10.2791,0.1959,10.1135,-0.2785,44.9675,-31.4815,10.2026
2007-12-10,38.31,38.5,37.78,10.17,31715300,102608241.6458,-15956579.2887,21.0577,22.3903,-0.1836,35.7143,0.0,-35.7143,0.2438,9.7811,10.2512,10.7213,-0.5694,-24.5278,-12.9482,10.1675,13.3147,10.2496,10.2618,10.3792,19.1246,77.3322,0.286,-0.1804,0.845,0.9757,10.2608,0,10.4091,-0.1296,0.0448,-0.1744,-0.1836,0.111,-0.2946,8.6563,10.3211,51.7482,10.0837,10.1185,23.9424,2.3975,974956518.0,18.3158,-1.7756,4.2641,1.004,43.5259,9.7334,10.5293,10.2512,10.7447,66.5188,53.7159,53.7159,12.9252,60.3289,14.7527,10.0774,10.2519,0.1932,10.1447,-0.2604,41.8857,-43.686,10.2053
2007-12-11,39.71,40.69,39.06,10.59,56933900,64224314.7194,-30937326.36,21.0707,22.8626,-0.1328,28.5714,100.0,71.4286,0.2798,9.7719,10.2621,10.7522,-0.1534,131.7481,9.3015,10.2609,21.2395,10.3015,10.3052,10.3946,18.8953,95.6984,0.1317,-0.2585,0.6334,0.9951,10.2484,0,10.4146,-0.0931,0.065,-0.1581,-0.1328,0.1369,-0.2697,8.6647,10.3237,63.6417,10.1695,10.3211,19.3679,2.6433,1050337001.0,29.8138,-1.2853,7.4326,1.0376,54.6508,9.7411,10.535,10.2621,10.7318,56.193,41.1169,41.1169,58.7248,60.3289,100.0,10.0765,10.3776,0.7485,10.1806,-0.2349,45.1684,-27.7027,10.2635
2007-12-12,41.0,42.0,40.76,11.19,62243500,108087911.5258,-20296730.5999,22.0064,23.7941,-0.0301,21.4286,100.0,78.5714,0.3085,9.6761,10.287,10.898,0.5726,245.8049,30.5512,10.4871,34.1708,10.4382,10.4232,10.4535,18.5826,114.6092,0.0731,-0.0462,0.3484,0.9092,10.2556,1,10.5014,-0.0153,0.1143,-0.1296,-0.0301,0.2063,-0.2364,8.673,10.3324,72.0095,10.4713,10.4968,16.3122,2.757,1132747395.0,33.247,-0.2914,11.2267,1.1138,65.2756,9.7646,10.5429,10.287,10.7299,49.9196,54.926,54.926,93.128,71.5842,100.0,10.0904,10.682,0.6815,10.2321,-0.1916,55.675,-5.0435,10.3985
2007-12-13,41.72,41.87,41.28,11.21,28661300,137030966.5258,-4889448.4162,22.8753,25.0892,0.065,14.2857,92.8571,78.5714,0.2978,9.5943,10.32,11.0457,0.1356,214.4016,31.2451,10.6756,34.1708,10.5576,10.5287,10.5099,18.2423,141.943,0.1354,0.0357,-0.1209,0.6164,10.2704,1,10.5797,0.0478,0.1419,-0.0941,0.065,0.2574,-0.1924,8.6813,10.3412,75.8407,10.4834,10.4968,15.6929,2.6554,1170694956.0,31.9847,0.6276,9.9132,1.1108,65.6226,9.8098,10.551,10.32,10.7311,59.4713,82.3712,82.3712,95.2607,100.0,100.0,10.1214,10.9163,0.1583,10.2984,-0.1376,60.1655,-3.4783,10.5258
2007-12-14,41.84,41.84,41.06,11.04,19943000,116042748.7823,-4820043.3125,23.3851,26.1433,0.1208,7.1429,85.7143,78.5714,0.2915,9.5592,10.3438,11.1283,-0.8974,165.6791,21.6462,10.7826,30.0132,10.6315,10.5965,10.549,17.9855,152.2034,0.1205,-0.0072,-0.2958,0.4663,10.302,1,10.6502,0.0825,0.1413,-0.0588,0.1208,0.2634,-0.1426,8.6897,10.3482,77.2084,10.5344,10.4968,16.3346,2.6407,1144290424.0,30.3444,1.163,7.6681,1.1318,60.8231,9.8535,10.5585,10.3438,10.7285,75.5445,89.3365,89.3365,79.6209,92.7599,78.2798,10.1673,11.0252,0.2093,10.3767,-0.083,57.0875,-14.9565,10.6189
2007-12-17,40.8,41.14,40.44,10.87,23497500,90265319.9251,-12555373.7417,23.0603,26.1379,0.1641,0.0,78.5714,78.5714,0.2841,9.5471,10.3565,11.1659,-0.4286,116.3418,13.0146,10.8248,18.8371,10.6675,10.6324,10.5724,17.9614,161.5887,0.0493,0.2028,-0.4476,0.3158,10.3387,1,10.6717,0.0951,0.1231,-0.028,0.1641,0.2525,-0.0884,8.698,10.3533,77.7186,10.6377,10.6068,19.7458,2.6143,1113179734.0,28.9115,1.5775,5.7994,1.1026,56.5073,9.8959,10.5662,10.3565,10.7197,82.1093,74.6204,74.6204,48.9796,65.0669,16.921,10.2235,11.0405,0.1878,10.4531,-0.0343,51.5968,-30.426,10.6768
2007-12-18,40.9,41.14,40.52,10.89,24066000,66624744.6993,-22100430.6944,22.7586,25.6528,0.2031,0.0,71.4286,71.4286,0.276,9.5603,10.3947,11.2292,-0.4839,101.1588,14.0409,10.8639,18.8371,10.7021,10.6671,10.5961,18.3715,169.8516,0.198,0.6742,-0.5715,0.1762,10.3804,1,10.6899,0.106,0.1072,-0.0012,0.2031,0.2339,-0.0308,8.7063,10.3587,76.934,10.686,10.6645,18.8685,2.5342,1145043118.0,27.6269,1.9497,7.2372,1.0827,57.0205,9.9371,10.5736,10.3947,10.7125,70.0808,46.2856,46.2856,10.2564,33.6102,5.6298,10.2863,11.0547,0.1717,10.5297,0.0089,51.6029,-31.1111,10.7287
2007-12-19,40.52,40.76,39.63,10.72,25521100,51374419.602,-28848472.8248,21.4158,24.3036,0.2269,0.0,64.2857,64.2857,0.278,9.5796,10.4204,11.2611,-0.5133,59.6848,5.2171,10.8497,3.9594,10.7042,10.6736,10.605,19.28,175.2992,0.6074,0.6309,-0.6468,0.082,10.413,1,10.6909,0.0992,0.0803,0.0189,0.2269,0.2032,0.0237,8.7146,10.3623,70.8576,10.686,10.6927,23.5342,2.5941,1111253182.0,25.4747,2.1754,3.9563,1.0502,52.6085,9.977,10.5809,10.4204,10.7016,48.4215,24.3584,24.3584,13.8393,7.5169,0.0,10.351,10.9971,0.3032,10.6115,0.0422,50.5072,-48.0186,10.749
2007-12-20,40.37,40.42,39.76,10.8,17727800,63465853.5111,-25139172.6502,20.1689,23.0508,0.2763,21.4286,57.1429,35.7143,0.2708,9.6199,10.4581,11.2962,-0.1667,54.3496,8.8977,10.858,3.9594,10.7191,10.6906,10.6195,20.5858,176.185,0.7482,-0.1583,-0.6585,0.0665,10.4301,1,10.6957,0.0996,0.0646,0.035,0.2763,0.1974,0.0789,8.7228,10.3667,70.0919,10.686,10.6927,22.4349,2.5068,1134724789.0,24.2847,2.6483,3.7094,1.0537,54.4488,10.0158,10.5872,10.4581,10.6936,29.3927,17.5342,17.5342,28.5068,9.3442,22.4028,10.4149,10.9782,0.1771,10.6977,0.0694,51.6379,-40.5594,10.7759
2007-12-21,40.47,41.67,40.4,11.13,39546000,100158313.7945,-9661478.6113,20.1731,22.6301,0.3226,14.2857,50.0,35.7143,0.2784,9.6405,10.5097,11.3789,0.7953,92.5106,21.4252,10.9447,20.2272,10.7821,10.749,10.6572,22.2276,179.1863,0.5103,-0.9118,-0.697,0.0142,10.45,1,10.7252,0.1249,0.0719,0.053,0.3226,0.1875,0.1351,8.7311,10.3743,71.7834,10.686,10.6927,20.2578,2.5021,1187083693.0,30.531,3.0858,7.8243,1.0836,60.7126,10.0533,10.595,10.5097,10.6929,28.7456,44.3441,44.3441,90.6863,40.8009,100.0,10.4796,11.0734,0.3783,10.7768,0.0984,49.2647,-12.1212,10.8412
2007-12-24,41.6,41.7,41.13,11.13,7664100,103184691.97,-1488439.9385,20.2018,22.3178,0.3606,7.1429,42.8571,35.7143,0.2695,9.7424,10.5788,11.4152,-0.1754,94.3535,21.6155,11.0144,20.5749,10.8363,10.8003,10.6925,23.0755,181.6444,0.1322,-1.1211,-0.7271,-0.0287,10.4722,1,10.7614,0.1437,0.0726,0.0711,0.3606,0.1707,0.1899,8.7394,10.3819,75.5588,10.6913,10.6927,19.4367,2.4204,1197230961.0,29.5068,3.4414,9.4987,1.0961,60.8077,10.0898,10.6023,10.5788,10.6887,43.9073,69.8437,69.8437,90.3382,74.1343,100.0,10.5452,11.1419,0.1529,10.838,0.1271,48.5909,-11.655,10.8991
2007-12-26,41.22,42.48,41.1,11.35,20564300,123309094.6221,8393607.6295,20.8455,22.0448,0.4178,0.0,100.0,100.0,0.2767,9.8224,10.6535,11.4846,0.7826,109.2218,29.0204,11.1224,29.2141,10.9151,10.8734,10.7411,23.315,186.9238,-0.143,-0.6771,-0.7872,-0.1205,10.5096,1,10.8167,0.1739,0.0822,0.0917,0.4178,0.1781,0.2397,8.7476,10.3916,75.5398,10.7584,10.7665,17.5789,2.438,1224458094.0,32.0889,3.9771,7.1972,1.101,64.5102,10.1251,10.6103,10.6535,10.6892,68.5858,91.5695,91.5695,93.6842,100.0,100.0,10.6133,11.263,0.3702,10.8859,0.1586,56.7708,-3.8298,10.9762
2007-12-27,42.1,42.5,41.89,11.27,18610700,109171064.95,7174744.2272,21.4584,21.5559,0.4659,14.2857,100.0,85.7143,0.2686,9.8879,10.7141,11.5404,-0.1311,107.8977,24.5842,11.1888,29.4261,10.9702,10.9268,10.7806,23.5548,187.5838,-0.26,-0.1328,-0.7942,-0.132,10.5474,1,10.8493,0.1897,0.0784,0.1113,0.4659,0.1816,0.2842,8.7559,10.4004,75.4144,10.7584,10.7691,16.8139,2.3826,1199817528.0,30.8351,4.416,0.7432,1.0824,62.2921,10.176,10.6181,10.7141,10.6903,83.416,88.8347,88.8347,82.4818,92.6516,77.9547,10.6834,11.322,0.1637,10.9281,0.1884,56.8137,-10.1695,11.0335
2007-12-28,42.25,42.79,42.04,11.39,20535900,110983700.35,6600616.4419,22.2527,21.6552,0.487,7.1429,100.0,92.8571,0.2642,9.9326,10.7733,11.614,0.2533,112.1039,28.5526,11.2682,32.5788,11.0342,10.988,10.8254,23.991,190.9081,-0.2184,0.6526,-0.8281,-0.1892,10.5921,1,10.9021,0.2088,0.078,0.1308,0.487,0.1621,0.3249,8.7641,10.4103,75.2485,10.7772,10.808,15.8747,2.3201,1227007059.0,31.2165,4.5963,1.5311,1.1032,64.2763,10.2373,10.6267,10.7733,10.6931,89.1927,87.1739,87.1739,85.3556,90.5985,93.8409,10.7553,11.3994,0.2066,10.971,0.2175,59.8369,-6.986,11.0976
2007-12-31,42.12,42.39,41.45,11.15,15252400,95515820.0947,844091.6811,22.1461,21.6084,0.4412,0.0,92.8571,92.8571,0.2643,9.9981,10.8182,11.6384,-0.5957,74.1099,14.9093,11.2712,20.7593,11.0521,11.0097,10.8495,24.3654,193.3022,0.1676,0.9471,-0.8508,-0.2301,10.6432,1,10.9226,0.2026,0.0574,0.1451,0.4412,0.0855,0.3557,8.7724,10.4177,77.9891,10.9865,10.9797,19.0133,2.3702,1206812882.0,28.9755,4.1478,1.0209,1.0966,57.4547,10.3119,10.6341,10.8182,10.6917,80.3425,65.0188,65.0188,27.2189,57.2652,0.0,10.826,11.3687,0.2656,11.0115,0.2389,58.7266,-32.9759,11.12
2008-01-02,41.46,41.92,40.75,11.0,20293800,80129303.881,-6483295.5782,21.165,21.5857,0.3886,0.0,85.7143,85.7143,0.2678,10.0712,10.8547,11.6382,-0.3932,40.0623,7.1183,11.2339,8.4104,11.044,11.0083,10.8606,24.355,196.1739,0.369,0.5304,-0.8761,-0.2786,10.6935,1,10.9248,0.1834,0.0306,0.1528,0.3886,0.0123,0.3763,8.7807,10.4235,69.8944,11.0508,11.0562,22.4303,2.4348,1179943891.0,26.5498,3.6409,1.2346,1.039,53.5592,10.382,10.64,10.8547,10.6897,64.6008,41.6098,41.6098,12.2549,31.2803,0.0,10.8918,11.2872,0.3139,11.0457,0.2502,53.0821,-56.6456,11.1131
2008-01-03,41.03,41.73,41.0,11.1,18606200,81816605.7988,-8354603.7943,20.2539,21.5646,0.3422,35.7143,78.5714,42.8571,0.2627,10.1809,10.9021,11.6233,0.4932,43.7472,11.6129,11.2277,8.4104,11.0533,11.0212,10.8787,24.0219,199.8257,0.4634,0.1361,-0.905,-0.3392,10.7422,1,10.9263,0.1746,0.0175,0.1572,0.3422,-0.047,0.3891,8.7889,10.4303,65.4931,11.0508,11.0562,21.2358,2.3655,1204578499.0,25.1358,3.1904,1.9458,0.9923,55.8064,10.4479,10.646,10.9021,10.6909,43.4147,23.6155,23.6155,31.3725,6.9897,20.969,10.9516,11.2575,0.1959,11.0757,0.2563,46.9052,-44.3038,11.1162
2008-01-04,41.16,41.77,40.84,10.97,20658200,57406166.573,-16127587.4732,19.2036,21.2944,0.3079,28.5714,71.4286,42.8571,0.2617,10.2674,10.9352,11.603,-0.2903,25.6153,4.623,11.1875,5.5492,11.0406,11.0144,10.8855,23.491,207.2493,0.4264,-0.3888,-0.9524,-0.4579,10.7933,1,10.9271,0.1551,-0.0017,0.1567,0.3079,-0.0847,0.3926,8.7972,10.4357,57.4563,11.0508,11.0562,20.9613,2.3859,1177227043.0,23.4243,2.86,2.3786,0.9782,52.3115,10.5098,10.6501,10.9352,10.6848,27.3518,16.8301,16.8301,6.8627,6.9897,0.0,11.0034,11.1844,0.2495,11.1039,0.2549,41.0404,-60.1266,11.1022
2008-01-07,41.19,41.94,40.98,11.12,26773400,55190667.7605,-18546231.5574,18.426,20.7432,0.286,21.4286,64.2857,42.8571,0.2632,10.343,10.9702,11.5975,0.25,40.3086,11.0985,11.1895,8.3179,11.0521,11.0278,10.9025,22.7281,214.0157,0.2402,-0.6307,-0.9817,-0.5594,10.8385,1,10.9286,0.1495,-0.0058,0.1553,0.286,-0.1026,0.3886,8.8054,10.4425,65.1211,11.0508,11.0562,19.3586,2.3676,1212675024.0,22.8712,2.6457,2.9061,1.007,55.5493,10.568,10.6545,10.9702,10.6842,22.3373,26.5662,26.5662,41.4634,27.9739,62.9528,11.0479,11.1769,0.2817,11.1293,0.2515,37.3444,-43.038,11.1099
2008-01-08,41.36,41.85,37.14,10.61,72780000,41483304.1936,-22211089.676,19.5426,21.1506,0.2617,100.0,57.1429,-42.8571,0.3356,10.4071,10.9848,11.5626,-0.4671,-104.9754,-11.3482,11.0649,34.0586,10.9846,10.9726,10.8811,21.7758,224.8756,0.0358,-0.7539,-1.0,-0.7056,10.884,1,10.9232,0.1035,-0.0415,0.1449,0.2617,-0.1159,0.3776,8.8136,10.4442,56.277,10.9999,10.7731,33.862,3.1615,1116314304.0,16.6562,2.4175,-4.6287,0.9768,44.3259,11.4801,10.6568,10.9848,10.6765,24.6003,30.4045,30.4045,42.8875,20.9843,0.0,11.0808,10.9938,1.2766,11.1374,0.2351,41.0358,-61.283,11.0499
2008-01-09,39.01,39.25,37.92,10.57,56144300,87872848.547,-6930850.278,20.5795,20.9977,0.2301,92.8571,50.0,-42.8571,0.3373,10.5221,11.0049,11.4878,-0.0075,-183.8113,-12.9847,10.9524,34.0586,10.9208,10.9189,10.8581,20.8784,239.1328,-0.2581,-0.4387,-0.9697,-0.8584,10.9256,1,10.9154,0.0628,-0.0657,0.1285,0.2301,-0.1266,0.3567,8.8217,10.4455,45.5333,10.9782,10.7731,31.2774,3.1914,1041979251.0,15.3849,2.1238,-5.0642,0.9704,43.5076,11.466,10.6583,11.0049,10.6654,32.7504,41.2804,41.2804,39.4904,20.9843,0.0,11.1,10.8398,0.3605,11.1237,0.2097,44.5854,-64.3497,10.9865
2008-01-10,38.7,39.67,38.17,10.68,35734300,118152664.867,9584721.0574,21.0377,20.6033,0.1769,85.7143,42.8571,-42.8571,0.3423,10.5412,11.0095,11.4779,0.4667,-144.8209,-7.6353,10.8881,26.994,10.8836,10.8869,10.8448,20.2745,252.3223,-0.2405,-0.0633,-0.8884,-0.9528,10.9673,1,10.9141,0.0388,-0.0718,0.1106,0.1769,-0.1477,0.3246,8.8299,10.4478,53.3058,10.9782,10.7731,28.6238,3.2052,1089291464.0,16.4552,1.6304,-5.9044,0.9966,46.1824,11.452,10.6601,11.0095,10.655,38.3795,43.4536,43.4536,47.983,7.4041,22.2123,11.1066,10.7626,0.4065,11.0927,0.1816,50.4787,-56.6829,10.9407
2008-01-11,38.96,39.18,37.88,10.35,29822000,98106775.267,9091515.2712,21.6598,20.9164,0.1043,78.5714,35.7143,-42.8571,0.3473,10.4274,10.9677,11.508,-0.5846,-167.4368,-19.8895,10.7552,29.7469,10.802,10.8158,10.8084,19.8199,272.359,-0.2304,-0.0126,-0.6774,-0.9992,10.9758,1,10.8973,-0.0064,-0.0936,0.0872,0.1043,-0.1778,0.2821,8.8379,10.4468,47.4919,10.8698,10.7731,27.8149,3.354,1049807136.0,15.0608,0.9608,-8.1623,0.9585,40.0553,11.4381,10.661,10.9677,10.6399,40.4646,36.6596,36.6596,22.5053,7.4041,0.0,11.099,10.5928,0.412,11.0424,0.1455,48.8152,-79.6831,10.8519
2008-01-14,38.37,38.78,38.23,10.44,21751700,98630397.9943,8229855.1109,22.2374,21.2196,0.0234,71.4286,28.5714,-42.8571,0.3337,10.3544,10.9288,11.5033,0.2545,-136.8287,-15.6219,10.6691,29.7469,10.7459,10.7653,10.7809,19.3174,294.8841,-0.1653,-0.0488,-0.3439,-0.9072,10.958,1,10.8685,-0.035,-0.0977,0.0627,0.0234,-0.2123,0.2357,8.846,10.4467,44.849,10.8698,10.7731,26.879,3.197,1078606386.0,14.554,0.2155,-8.3333,0.9379,42.1891,11.4244,10.662,10.9288,10.6244,37.7683,33.1918,33.1918,29.087,19.0126,34.8256,11.0784,10.4975,0.1572,10.9766,0.1076,48.0574,-73.7414,10.7785
2008-01-15,37.88,38.1,37.46,10.2,28831300,80736972.5255,1435826.477,23.2959,22.0707,-0.0578,64.2857,21.4286,-42.8571,0.3302,10.2333,10.8869,11.5405,-0.3906,-160.0981,-23.9027,10.5409,37.0557,10.6617,10.6898,10.7378,18.8296,309.4508,-0.26,-0.372,-0.0967,-0.7722,10.9266,1,10.8114,-0.076,-0.111,0.035,-0.0578,-0.2439,0.1861,8.854,10.4443,40.7576,10.7925,10.7731,29.739,3.2373,1040433745.0,13.6579,-0.5327,-8.5313,0.916,38.0486,11.4108,10.6614,10.8869,10.6113,29.871,19.7616,19.7616,7.6923,11.6085,0.0,11.0445,10.3466,0.2846,10.8975,0.0649,47.6893,-90.6082,10.6799
2008-01-16,37.55,38.85,37.55,10.26,36215500,56393470.5871,-9219738.2607,23.3155,22.387,-0.1492,57.1429,14.2857,-42.8571,0.3318,10.1489,10.8568,11.5647,0.2462,-116.8526,-20.4314,10.4548,23.5707,10.6005,10.633,10.7027,18.4617,-29.9326,-0.4819,-0.1045,0.26,-0.499,10.8929,1,10.746,-0.1021,-0.1097,0.0076,-0.1492,-0.2806,0.1315,8.8619,10.4425,42.6225,10.7925,10.7731,27.4829,3.2322,1088383067.0,16.9984,-1.3743,-6.6907,0.9044,39.7843,11.3974,10.6612,10.8568,10.5997,23.799,18.4438,18.4438,18.552,18.7216,21.3393,10.9993,10.2609,0.3523,10.8061,0.0223,44.4747,-86.0082,10.5989
2008-01-17,37.87,38.27,37.1,10.11,30203900,30075289.8093,-21114641.5135,23.66,22.9564,-0.2336,100.0,7.1429,-92.8571,0.3307,10.0389,10.8177,11.5964,-0.4855,-127.2576,-25.7519,10.3482,28.1393,10.525,10.5632,10.6587,18.3744,-17.1169,-0.3402,0.1064,0.4677,-0.2943,10.8584,1,10.6652,-0.1338,-0.1131,-0.0207,-0.2336,-0.3049,0.0713,8.8698,10.4391,37.1731,10.7478,10.7677,28.2349,3.2713,1048393104.0,15.8342,-2.1529,-8.9611,0.8967,37.1241,11.384,10.6598,10.8177,10.587,16.7195,11.9532,11.9532,9.6154,7.1131,0.0,10.9436,10.1484,0.3171,10.7099,-0.0215,42.4641,-96.1958,10.5077
2008-01-18,37.3,37.8,35.41,9.79,48607700,3417119.0729,-32543370.6682,24.9793,23.5627,-0.3039,100.0,0.0,-100.0,0.3534,9.8722,10.7712,11.6702,-0.4979,-157.5191,-35.4554,10.1837,42.1299,10.4114,10.4597,10.5941,18.675,-14.8666,-0.3642,0.0019,0.502,-0.2566,10.8165,1,10.5005,-0.1827,-0.1296,-0.0531,-0.3039,-0.3097,0.0058,8.8776,10.4326,30.4882,10.4685,10.485,33.7968,3.6105,984036510.0,13.7608,-2.8089,-10.7879,0.8595,32.2723,11.3575,10.6574,10.7712,10.5679,15.523,16.1721,16.1721,20.3488,7.1131,0.0,10.8763,9.9576,0.6478,10.6115,-0.0711,36.9044,-89.3152,10.3845
2008-01-22,34.35,36.05,33.6,9.75,50103300,64880166.2688,-14703847.5175,26.9624,24.0637,-0.3616,100.0,0.0,-100.0,0.3767,9.715,10.7185,11.722,0.6571,-176.7662,-36.5805,10.0429,52.7419,10.3091,10.3646,10.5313,19.0758,-7.7545,-0.3277,0.1353,0.6052,-0.1349,10.7608,1,10.3712,-0.2223,-0.1353,-0.0869,-0.3616,-0.2981,-0.0635,8.8854,10.4257,28.679,10.4307,10.2246,38.7391,3.8651,917699741.0,11.9858,-3.3589,-12.3164,0.8741,31.7098,11.3047,10.6544,10.7185,10.5554,17.6992,24.9722,24.9722,44.9524,0.0,0.0,10.7978,9.8074,0.6803,10.511,-0.1228,43.892,-71.3939,10.2711
2008-01-23,35.26,37.02,33.32,9.94,57797600,127753957.3175,13936149.7885,27.7596,24.0068,-0.3983,100.0,28.5714,-71.4286,0.4214,9.6204,10.6592,11.6981,0.3865,-137.4654,-25.1472,9.9811,38.1238,10.2529,10.3085,10.4878,19.6721,-6.1361,-0.2789,-0.0139,0.6275,-0.1069,10.7091,1,10.3268,-0.2349,-0.1184,-0.1165,-0.3983,-0.2649,-0.1333,8.893,10.4209,37.0847,10.4307,10.1867,32.1547,4.238,994223763.0,14.4045,-3.7163,-6.3075,0.904,37.4264,11.2167,10.6522,10.6592,10.5432,27.7416,42.0805,42.0805,60.9403,23.5995,70.7984,10.712,9.7721,1.0028,10.4116,-0.1689,56.3412,-60.4924,10.1975
2008-01-24,36.73,37.24,35.0,9.69,44843000,108139949.4246,18144768.9216,28.2746,23.7391,-0.4652,92.8571,21.4286,-71.4286,0.4347,9.4909,10.587,11.6831,-0.4375,-112.1513,-32.9326,9.8707,34.9688,10.1662,10.2259,10.4287,20.6304,-4.9144,-0.3243,-0.037,0.6439,-0.0857,10.6593,1,10.2297,-0.2625,-0.1167,-0.1457,-0.4652,-0.2606,-0.2047,8.9006,10.4136,39.6169,10.4023,10.1867,28.9469,4.4863,934851631.0,13.9473,-4.3624,-8.3333,0.8726,33.5337,11.1074,10.6487,10.587,10.5266,39.5713,51.6612,51.6612,49.0909,34.2346,31.9055,10.6199,9.6653,0.6071,10.3104,-0.2144,53.2359,-71.5123,10.0999
2008-01-25,36.1,36.25,35.13,9.56,40919900,66539025.8353,4980294.7956,28.7527,23.5894,-0.503,85.7143,14.2857,-71.4286,0.4253,9.3724,10.4974,11.6224,-0.75,-116.3516,-36.6326,9.7514,34.9688,10.0724,10.1367,10.3641,22.0175,-4.1745,-0.2855,-0.1373,0.6538,-0.0728,10.6115,1,10.1272,-0.2917,-0.1168,-0.1749,-0.503,-0.2308,-0.2721,8.9082,10.405,38.5027,10.3359,10.1867,27.4712,4.4506,880673684.0,13.2363,-4.7385,-10.5076,0.8711,31.6837,11.0036,10.6451,10.4974,10.5104,48.2844,51.1116,51.1116,43.3036,34.2346,0.0,10.5221,9.5475,0.3036,10.2097,-0.2599,52.6586,-77.2567,9.9981
2008-01-28,35.24,36.46,34.66,9.87,40026100,116000611.4353,14879851.2718,29.4455,24.4941,-0.5222,78.5714,7.1429,-71.4286,0.4298,9.3292,10.427,11.5248,0.6444,-96.577,-20.0404,9.7353,38.4521,10.0406,10.1005,10.3272,23.7664,-6.9056,-0.4319,-0.2981,0.617,-0.1202,10.5818,1,10.0978,-0.2866,-0.0893,-0.1972,-0.5222,-0.1894,-0.3328,8.9156,10.3996,39.4367,10.1175,10.1867,27.361,4.3565,933668240.0,12.1631,-4.938,-4.712,0.8876,39.9798,10.905,10.6434,10.427,10.4938,53.2538,56.9886,56.9886,78.5714,43.9685,100.0,10.4234,9.5759,0.4879,10.1156,-0.2958,58.3385,-63.8921,9.951
2008-01-29,36.77,37.95,36.66,10.27,33152600,155811486.7376,30244052.7653,28.56,24.5697,-0.5391,71.4286,0.0,-71.4286,0.4291,9.3643,10.3712,11.378,0.8682,-29.122,-2.5172,9.826,17.0477,10.0758,10.123,10.3229,25.8396,-8.5343,-0.5072,0.175,0.5943,-0.1484,10.5651,1,10.1012,-0.2471,-0.0399,-0.2072,-0.5391,-0.1529,-0.3862,8.923,10.3983,48.624,10.1175,9.8912,25.4476,4.1784,977562282.0,18.0349,-5.1065,-1.61,0.9676,48.7414,10.8112,10.6436,10.3712,10.4881,60.5422,73.5264,73.5264,98.7041,66.6667,100.0,10.3311,9.747,0.4201,10.0395,-0.3142,64.0626,-28.0315,9.9697
